
Speed
 ==================== 
Speed,Unit,Category,Time,TrackID,ID,
0.92618,,Spot,1,1000004490,4490,
1.04834,,Spot,2,1000004490,4491,
0.592591,,Spot,3,1000004490,4492,
0.533933,,Spot,4,1000004490,4493,
0.577809,,Spot,5,1000004490,4494,
0.475993,,Spot,6,1000004490,4495,
0.146336,,Spot,7,1000004490,4496,
0.283726,,Spot,8,1000004490,4497,
0.643117,,Spot,9,1000004490,4498,
0.625051,,Spot,10,1000004490,4499,
0.268458,,Spot,11,1000004490,4500,
0.353624,,Spot,12,1000004490,4501,
0.550203,,Spot,13,1000004490,4502,
0.103816,,Spot,14,1000004490,4503,
0.256964,,Spot,15,1000004490,4504,
0.361817,,Spot,16,1000004490,4505,
0.181673,,Spot,17,1000004490,4506,
0.128422,,Spot,18,1000004490,4507,
0.52011,,Spot,19,1000004490,4508,
0.348785,,Spot,20,1000004490,4509,
0.063652,,Spot,21,1000004490,4510,
0.398772,,Spot,22,1000004490,4511,
0.367526,,Spot,23,1000004490,4512,
0.143247,,Spot,24,1000004490,4513,
0.255741,,Spot,25,1000004490,4514,
0.0905376,,Spot,26,1000004490,4515,
0.063921,,Spot,27,1000004490,4516,
0.2021,,Spot,28,1000004490,4517,
0.143218,,Spot,29,1000004490,4518,
0.181039,,Spot,30,1000004490,4519,
0.430292,,Spot,31,1000004490,4520,
0.411094,,Spot,32,1000004490,4521,
0.0639937,,Spot,33,1000004490,4522,
0.327417,,Spot,34,1000004490,4523,
0.142611,,Spot,35,1000004490,4524,
0.286773,,Spot,36,1000004490,4525,
0.763597,,Spot,37,1000004490,4526,
0.181496,,Spot,38,1000004490,4527,
0.500952,,Spot,39,1000004490,4528,
0.258166,,Spot,40,1000004490,4529,
0.234342,,Spot,41,1000004490,4530,
0.129981,,Spot,42,1000004490,4531,
0.291986,,Spot,43,1000004490,4532,
0.296273,,Spot,44,1000004490,4533,
0.38544,,Spot,45,1000004490,4534,
0.404885,,Spot,46,1000004490,4535,
0.239617,,Spot,47,1000004490,4536,
0.277996,,Spot,48,1000004490,4537,
0.231341,,Spot,49,1000004490,4538,
0.467235,,Spot,50,1000004490,4539,
0.345392,,Spot,51,1000004490,4540,
0.0584492,,Spot,52,1000004490,4541,
0.277504,,Spot,53,1000004490,4542,
0.251802,,Spot,54,1000004490,4543,
0.357863,,Spot,55,1000004490,4544,
0.114292,,Spot,56,1000004490,4545,
0.320787,,Spot,57,1000004490,4546,
0.348647,,Spot,58,1000004490,4547,
0.143379,,Spot,59,1000004490,4548,
0.126223,,Spot,60,1000004490,4549,
0.422428,,Spot,61,1000004490,4550,
0.33791,,Spot,62,1000004490,4551,
0.250858,,Spot,63,1000004490,4552,
0.238281,,Spot,64,1000004490,4553,
0.162856,,Spot,65,1000004490,4554,
0.162853,,Spot,66,1000004490,4555,
0.633496,,Spot,67,1000004490,4556,
0.501082,,Spot,68,1000004490,4557,
0.407205,,Spot,69,1000004490,4558,
0.199358,,Spot,70,1000004490,4559,
0.0794754,,Spot,71,1000004490,4560,
0.112565,,Spot,72,1000004490,4561,
0.0890456,,Spot,73,1000004490,4562,
0.203883,,Spot,74,1000004490,4563,
0.251221,,Spot,75,1000004490,4564,
0.112565,,Spot,76,1000004490,4565,
0.324951,,Spot,77,1000004490,4566,
0.373733,,Spot,78,1000004490,4567,
0.41749,,Spot,79,1000004490,4568,
0.111726,,Spot,80,1000004490,4569,
0.328802,,Spot,81,1000004490,4570,
0.304518,,Spot,82,1000004490,4571,
0.251417,,Spot,83,1000004490,4572,
0.321049,,Spot,84,1000004490,4573,
0.29508,,Spot,85,1000004490,4574,
0.396473,,Spot,86,1000004490,4575,
0.441968,,Spot,87,1000004490,4576,
0.097368,,Spot,88,1000004490,4577,
0.0974103,,Spot,89,1000004490,4578,
0.253683,,Spot,90,1000004490,4579,
0.280258,,Spot,91,1000004490,4580,
0.0879238,,Spot,92,1000004490,4581,
0.0439762,,Spot,93,1000004490,4582,
0.1319,,Spot,94,1000004490,4583,
0.268128,,Spot,95,1000004490,4584,
0.553753,,Spot,96,1000004490,4585,
0.430864,,Spot,97,1000004490,4586,
0.582303,,Spot,98,1000004490,4587,
0,,Spot,99,1000004490,4588,
0.253255,,Spot,100,1000004490,4589,
0.513248,,Spot,101,1000004490,4590,
0.2532,,Spot,102,1000004490,4591,
0.295689,,Spot,103,1000004490,4592,
0.181307,,Spot,104,1000004490,4593,
0.234939,,Spot,105,1000004490,4594,
0.305734,,Spot,106,1000004490,4595,
0.262716,,Spot,107,1000004490,4596,
0.257373,,Spot,108,1000004490,4597,
0.282964,,Spot,109,1000004490,4598,
0.159245,,Spot,110,1000004490,4599,
0.0991121,,Spot,111,1000004490,4600,
0.181179,,Spot,112,1000004490,4601,
0.320453,,Spot,113,1000004490,4602,
0.282912,,Spot,114,1000004490,4603,
0.125064,,Spot,115,1000004490,4604,
0.043922,,Spot,116,1000004490,4605,
0.15911,,Spot,117,1000004490,4606,
0.426026,,Spot,118,1000004490,4607,
0.139132,,Spot,119,1000004490,4608,
0.284191,,Spot,120,1000004490,4609,
0,,Spot,121,1000004490,4610,
0.124426,,Spot,122,1000004490,4611,
0.15908,,Spot,123,1000004490,4612,
0.337535,,Spot,124,1000004490,4613,
0.1772,,Spot,125,1000004490,4614,
0.0621985,,Spot,126,1000004490,4615,
0.131662,,Spot,127,1000004490,4616,
0.04389,,Spot,128,1000004490,4617,
0.139198,,Spot,129,1000004490,4618,
0.250848,,Spot,130,1000004490,4619,
0.0990546,,Spot,131,1000004490,4620,
