
Velocity Angle
 ==================== 
Velocity Angle X,Velocity Angle Y,Velocity Angle Z,Unit,Category,Collection,Time,TrackID,ID,
81.2303,34.1245,57.3282,°,Spot,Velocity Angle,1,1000004490,4490,
67.1681,37.9436,61.5159,°,Spot,Velocity Angle,2,1000004490,4491,
4.47102,85.5316,90.0027,°,Spot,Velocity Angle,3,1000004490,4492,
61.5238,138.07,117.923,°,Spot,Velocity Angle,4,1000004490,4493,
84.7537,153.758,115.64,°,Spot,Velocity Angle,5,1000004490,4494,
106.834,143.153,121.687,°,Spot,Velocity Angle,6,1000004490,4495,
114.534,24.5318,90.0027,°,Spot,Velocity Angle,7,1000004490,4496,
88.298,61.842,151.784,°,Spot,Velocity Angle,8,1000004490,4497,
125.315,75.6499,141.033,°,Spot,Velocity Angle,9,1000004490,4498,
122.973,104.653,143.128,°,Spot,Velocity Angle,10,1000004490,4499,
68.7205,88.1436,158.634,°,Spot,Velocity Angle,11,1000004490,4500,
96.1596,134.356,134.993,°,Spot,Velocity Angle,12,1000004490,4501,
114.171,142.298,117.028,°,Spot,Velocity Angle,13,1000004490,4502,
25.5084,64.4942,90.0027,°,Spot,Velocity Angle,14,1000004490,4503,
78.8369,97.2628,13.3698,°,Spot,Velocity Angle,15,1000004490,4504,
134.777,135.231,90.0027,°,Spot,Velocity Angle,16,1000004490,4505,
134.776,135.232,90.0027,°,Spot,Velocity Angle,17,1000004490,4506,
90.1678,0.165516,90.0027,°,Spot,Velocity Angle,18,1000004490,4507,
101.279,101.185,164.02,°,Spot,Velocity Angle,19,1000004490,4508,
92.9945,134.059,135.793,°,Spot,Velocity Angle,20,1000004490,4509,
180.005,90.0198,90.0027,°,Spot,Velocity Angle,21,1000004490,4510,
138.913,101.386,51.1779,°,Spot,Velocity Angle,22,1000004490,4511,
118.011,124.256,47.1403,°,Spot,Velocity Angle,23,1000004490,4512,
26.6204,116.623,90.0027,°,Spot,Velocity Angle,24,1000004490,4513,
0.0395659,89.9706,90.0027,°,Spot,Velocity Angle,25,1000004490,4514,
45.2378,44.7649,90.0027,°,Spot,Velocity Angle,26,1000004490,4515,
0.0279773,89.9702,90.0027,°,Spot,Velocity Angle,27,1000004490,4516,
18.5649,71.4377,90.0027,°,Spot,Velocity Angle,28,1000004490,4517,
153.382,63.3798,90.0027,°,Spot,Velocity Angle,29,1000004490,4518,
134.762,135.246,90.0027,°,Spot,Velocity Angle,30,1000004490,4519,
66.2629,135.025,125.525,°,Spot,Velocity Angle,31,1000004490,4520,
51.3694,141.372,90.0027,°,Spot,Velocity Angle,32,1000004490,4521,
90.1734,0.170179,90.0027,°,Spot,Velocity Angle,33,1000004490,4522,
78.9202,11.0824,90.0027,°,Spot,Velocity Angle,34,1000004490,4523,
26.6217,116.624,90.0027,°,Spot,Velocity Angle,35,1000004490,4524,
116.302,153.706,90.0027,°,Spot,Velocity Angle,36,1000004490,4525,
144.341,61.1583,70.8912,°,Spot,Velocity Angle,37,1000004490,4526,
134.958,44.9549,90.0027,°,Spot,Velocity Angle,38,1000004490,4527,
39.8619,129.865,90.0027,°,Spot,Velocity Angle,39,1000004490,4528,
28.3959,118.399,90.0027,°,Spot,Velocity Angle,40,1000004490,4529,
14.4583,104.461,90.0027,°,Spot,Velocity Angle,41,1000004490,4530,
26.761,63.2417,90.0027,°,Spot,Velocity Angle,42,1000004490,4531,
53.1523,143.155,90.0027,°,Spot,Velocity Angle,43,1000004490,4532,
93.8784,122.169,147.55,°,Spot,Velocity Angle,44,1000004490,4533,
66.7907,49.3744,130.441,°,Spot,Velocity Angle,45,1000004490,4534,
61.0979,128.363,51.8706,°,Spot,Velocity Angle,46,1000004490,4535,
103.78,166.228,90.0027,°,Spot,Velocity Angle,47,1000004490,4536,
70.2171,73.9249,154.07,°,Spot,Velocity Angle,48,1000004490,4537,
0.0559546,89.9507,90.0027,°,Spot,Velocity Angle,49,1000004490,4538,
37.4509,106.794,57.6536,°,Spot,Velocity Angle,50,1000004490,4539,
66.2199,124.052,43.6309,°,Spot,Velocity Angle,51,1000004490,4540,
90.2121,0.209363,90.0027,°,Spot,Velocity Angle,52,1000004490,4541,
70.5502,73.838,154.28,°,Spot,Velocity Angle,53,1000004490,4542,
95.371,85.7469,173.147,°,Spot,Velocity Angle,54,1000004490,4543,
67.1734,53.0455,45.6872,°,Spot,Velocity Angle,55,1000004490,4544,
167.707,77.704,90.0027,°,Spot,Velocity Angle,56,1000004490,4545,
163.733,106.275,90.0027,°,Spot,Velocity Angle,57,1000004490,4546,
73.1434,50.6694,44.1893,°,Spot,Velocity Angle,58,1000004490,4547,
33.9426,56.06,90.0027,°,Spot,Velocity Angle,59,1000004490,4548,
108.149,161.859,90.0027,°,Spot,Velocity Angle,60,1000004490,4549,
92.9183,143.563,126.29,°,Spot,Velocity Angle,61,1000004490,4550,
80.2836,130.64,137.722,°,Spot,Velocity Angle,62,1000004490,4551,
71.8635,18.1392,90.0027,°,Spot,Velocity Angle,63,1000004490,4552,
90.209,0.20654,90.0027,°,Spot,Velocity Angle,64,1000004490,4553,
14.0557,104.058,90.0027,°,Spot,Velocity Angle,65,1000004490,4554,
14.0573,104.06,90.0027,°,Spot,Velocity Angle,66,1000004490,4555,
109.939,31.4358,66.7587,°,Spot,Velocity Angle,67,1000004490,4556,
138.25,63.8288,60.0732,°,Spot,Velocity Angle,68,1000004490,4557,
101.056,168.951,90.0027,°,Spot,Velocity Angle,69,1000004490,4558,
36.9294,126.932,90.0027,°,Spot,Velocity Angle,70,1000004490,4559,
0.0559546,89.949,90.0027,°,Spot,Velocity Angle,71,1000004490,4560,
45.3027,44.7,90.0027,°,Spot,Velocity Angle,72,1000004490,4561,
26.6202,116.623,90.0027,°,Spot,Velocity Angle,73,1000004490,4562,
78.5576,168.56,90.0027,°,Spot,Velocity Angle,74,1000004490,4563,
86.3111,85.7281,174.353,°,Spot,Velocity Angle,75,1000004490,4564,
45.3178,44.6848,90.0027,°,Spot,Velocity Angle,76,1000004490,4565,
55.7809,107.643,39.7059,°,Spot,Velocity Angle,77,1000004490,4566,
126.886,63.9905,48.0172,°,Spot,Velocity Angle,78,1000004490,4567,
129.454,60.8244,53.2164,°,Spot,Velocity Angle,79,1000004490,4568,
46.061,136.064,90.0027,°,Spot,Velocity Angle,80,1000004490,4569,
92.831,130.369,139.498,°,Spot,Velocity Angle,81,1000004490,4570,
92.9795,124.657,145.186,°,Spot,Velocity Angle,82,1000004490,4571,
127.593,37.5901,90.0027,°,Spot,Velocity Angle,83,1000004490,4572,
90.0585,51.1431,141.146,°,Spot,Velocity Angle,84,1000004490,4573,
59.4578,81.1019,147.916,°,Spot,Velocity Angle,85,1000004490,4574,
136.714,74.3737,50.9101,°,Spot,Velocity Angle,86,1000004490,4575,
138.611,69.9769,55.5541,°,Spot,Velocity Angle,87,1000004490,4576,
115.475,25.472,90.0027,°,Spot,Velocity Angle,88,1000004490,4577,
115.488,25.485,90.0027,°,Spot,Velocity Angle,89,1000004490,4578,
97.5779,96.1451,9.77546,°,Spot,Velocity Angle,90,1000004490,4579,
79.346,114.359,26.8706,°,Spot,Velocity Angle,91,1000004490,4580,
90.9585,179.05,90.0027,°,Spot,Velocity Angle,92,1000004490,4581,
89.0458,0.956777,90.0027,°,Spot,Velocity Angle,93,1000004490,4582,
89.0465,0.955958,90.0027,°,Spot,Velocity Angle,94,1000004490,4583,
73.6882,103.152,158.815,°,Spot,Velocity Angle,95,1000004490,4584,
64.5626,89.1913,154.55,°,Spot,Velocity Angle,96,1000004490,4585,
65.2952,24.7075,90.0027,°,Spot,Velocity Angle,97,1000004490,4586,
87.1405,59.3307,30.8345,°,Spot,Velocity Angle,98,1000004490,4587,
90.0027,90.0027,90.0027,°,Spot,Velocity Angle,99,1000004490,4588,
82.7875,84.3309,170.809,°,Spot,Velocity Angle,100,1000004490,4589,
82.5925,100.68,13.0466,°,Spot,Velocity Angle,101,1000004490,4590,
97.2172,95.5503,9.11897,°,Spot,Velocity Angle,102,1000004490,4591,
91.8462,57.7911,147.728,°,Spot,Velocity Angle,103,1000004490,4592,
102.94,12.9378,90.0027,°,Spot,Velocity Angle,104,1000004490,4593,
157.262,67.2597,90.0027,°,Spot,Velocity Angle,105,1000004490,4594,
122.196,77.4106,35.1454,°,Spot,Velocity Angle,106,1000004490,4595,
107.128,95.0547,17.8996,°,Spot,Velocity Angle,107,1000004490,4596,
149.589,120.419,90.0027,°,Spot,Velocity Angle,108,1000004490,4597,
141.897,128.111,90.0027,°,Spot,Velocity Angle,109,1000004490,4598,
146.861,123.147,90.0027,°,Spot,Velocity Angle,110,1000004490,4599,
117.259,152.749,90.0027,°,Spot,Velocity Angle,111,1000004490,4600,
14.8624,104.865,90.0027,°,Spot,Velocity Angle,112,1000004490,4601,
15.3651,74.6376,90.0027,°,Spot,Velocity Angle,113,1000004490,4602,
38.1088,51.8939,90.0027,°,Spot,Velocity Angle,114,1000004490,4603,
44.4273,45.5754,90.0027,°,Spot,Velocity Angle,115,1000004490,4604,
0.711365,90.7143,90.0027,°,Spot,Velocity Angle,116,1000004490,4605,
33.1474,56.8553,90.0027,°,Spot,Velocity Angle,117,1000004490,4606,
37.2787,81.3776,125.935,°,Spot,Velocity Angle,118,1000004490,4607,
17.8607,72.142,90.0027,°,Spot,Velocity Angle,119,1000004490,4608,
105.599,113.099,28.396,°,Spot,Velocity Angle,120,1000004490,4609,
90.0027,90.0027,90.0027,°,Spot,Velocity Angle,121,1000004490,4610,
133.862,43.8597,90.0027,°,Spot,Velocity Angle,122,1000004490,4611,
146.857,123.151,90.0027,°,Spot,Velocity Angle,123,1000004490,4612,
113.949,156.059,90.0027,°,Spot,Velocity Angle,124,1000004490,4613,
90.9901,179.018,90.0027,°,Spot,Velocity Angle,125,1000004490,4614,
133.912,43.9092,90.0027,°,Spot,Velocity Angle,126,1000004490,4615,
179.314,89.3112,90.0027,°,Spot,Velocity Angle,127,1000004490,4616,
179.468,89.4648,90.0027,°,Spot,Velocity Angle,128,1000004490,4617,
162.082,107.926,90.0027,°,Spot,Velocity Angle,129,1000004490,4618,
87.3829,86.0895,4.71141,°,Spot,Velocity Angle,130,1000004490,4619,
62.7243,27.2783,90.0027,°,Spot,Velocity Angle,131,1000004490,4620,
145.327,55.3246,90.0027,°,Spot,Velocity Angle,132,1000004490,4621,
115.067,77.1136,28.6052,°,Spot,Velocity Angle,133,1000004490,4622,
179.328,89.3253,90.0027,°,Spot,Velocity Angle,134,1000004490,4623,
179.328,89.3254,90.0027,°,Spot,Velocity Angle,135,1000004490,4624,
64.8308,102.883,151.306,°,Spot,Velocity Angle,136,1000004490,4625,
56.4448,85.3322,146.036,°,Spot,Velocity Angle,137,1000004490,4626,
89.0472,0.955344,90.0027,°,Spot,Velocity Angle,138,1000004490,4627,
179.326,89.3228,90.0027,°,Spot,Velocity Angle,139,1000004490,4628,
179.319,89.3163,90.0027,°,Spot,Velocity Angle,140,1000004490,4629,
70.7922,19.2105,90.0027,°,Spot,Velocity Angle,141,1000004490,4630,
26.0222,63.9805,90.0027,°,Spot,Velocity Angle,142,1000004490,4631,
0.694946,90.6977,90.0027,°,Spot,Velocity Angle,143,1000004490,4632,
179.31,89.3075,90.0027,°,Spot,Velocity Angle,144,1000004490,4633,
89.0413,0.96147,90.0027,°,Spot,Velocity Angle,145,1000004490,4634,
77.8468,95.8897,13.5459,°,Spot,Velocity Angle,146,1000004490,4635,
87.9156,105.672,15.8144,°,Spot,Velocity Angle,147,1000004490,4636,
90.9633,179.044,90.0027,°,Spot,Velocity Angle,148,1000004490,4637,
92.6211,113.169,156.674,°,Spot,Velocity Angle,149,1000004490,4638,
92.6206,113.112,156.731,°,Spot,Velocity Angle,150,1000004490,4639,
90.0027,90.0027,90.0027,°,Spot,Velocity Angle,151,1000004490,4640,
89.0455,0.956981,90.0027,°,Spot,Velocity Angle,152,1000004490,4641,
92.5021,94.1031,175.201,°,Spot,Velocity Angle,153,1000004490,4642,
92.5021,94.1031,175.201,°,Spot,Velocity Angle,154,1000004490,4643,
97.4995,85.8158,8.59853,°,Spot,Velocity Angle,155,1000004490,4644,
97.1339,76.0192,15.7633,°,Spot,Velocity Angle,156,1000004490,4645,
92.0322,74.3389,164.204,°,Spot,Velocity Angle,157,1000004490,4646,
77.8188,76.3362,18.4698,°,Spot,Velocity Angle,158,1000004490,4647,
68.536,86.2927,21.8166,°,Spot,Velocity Angle,159,1000004490,4648,
90.0027,90.0027,90.0027,°,Spot,Velocity Angle,160,1000004490,4649,
89.0337,0.968769,90.0027,°,Spot,Velocity Angle,161,1000004490,4650,
82.3576,84.2734,170.431,°,Spot,Velocity Angle,162,1000004490,4651,
179.31,89.3075,90.0027,°,Spot,Velocity Angle,163,1000004490,4652,
115.36,103.884,29.3989,°,Spot,Velocity Angle,164,1000004490,4653,
141.896,128.112,90.0027,°,Spot,Velocity Angle,165,1000004490,4654,
135.578,134.43,90.0027,°,Spot,Velocity Angle,166,1000004490,4655,
124.334,145.674,90.0027,°,Spot,Velocity Angle,167,1000004490,4656,
82.0706,93.9418,171.138,°,Spot,Velocity Angle,168,1000004490,4657,
68.7894,86.6201,21.5073,°,Spot,Velocity Angle,169,1000004490,4658,
97.9599,105.855,17.8327,°,Spot,Velocity Angle,170,1000004490,4659,
90.0027,90.0027,90.0027,°,Spot,Velocity Angle,171,1000004490,4660,
62.7381,27.2645,90.0027,°,Spot,Velocity Angle,172,1000004490,4661,
97.995,86.0632,8.92192,°,Spot,Velocity Angle,173,1000004490,4662,
107.037,76.5429,21.9723,°,Spot,Velocity Angle,174,1000004490,4663,
101.893,88.7048,168.042,°,Spot,Velocity Angle,175,1000004490,4664,
101.749,83.7569,166.659,°,Spot,Velocity Angle,176,1000004490,4665,
44.427,45.5756,90.0027,°,Spot,Velocity Angle,177,1000004490,4666,
84.0017,40.8901,130.259,°,Spot,Velocity Angle,178,1000004490,4667,
98.482,8.47943,90.0027,°,Spot,Velocity Angle,179,1000004490,4668,
152.497,62.4945,90.0027,°,Spot,Velocity Angle,180,1000004490,4669,
145.329,55.3262,90.0027,°,Spot,Velocity Angle,181,1000004490,4670,
89.0952,0.90744,90.0027,°,Spot,Velocity Angle,182,1000004490,4671,
42.2122,74.4397,128.026,°,Spot,Velocity Angle,183,1000004490,4672,
33.1144,93.216,122.92,°,Spot,Velocity Angle,184,1000004490,4674,
10.6636,79.3391,90.0027,°,Spot,Velocity Angle,185,1000004490,4675,
68.9522,76.4195,25.414,°,Spot,Velocity Angle,186,1000004490,4676,
60.3335,86.0247,29.9886,°,Spot,Velocity Angle,187,1000004490,4677,
53.1616,109.264,136.821,°,Spot,Velocity Angle,188,1000004490,4678,
75.1379,14.8648,90.0027,°,Spot,Velocity Angle,189,1000004490,4679,
113.248,67.9466,33.0091,°,Spot,Velocity Angle,190,1000004490,4680,
109.218,160.79,90.0027,°,Spot,Velocity Angle,191,1000004490,4681,
64.9435,76.9177,151.303,°,Spot,Velocity Angle,192,1000004490,4682,
36.3198,53.6829,90.0027,°,Spot,Velocity Angle,193,1000004490,4683,
33.141,56.8616,90.0027,°,Spot,Velocity Angle,194,1000004490,4684,
73.3166,85.587,162.712,°,Spot,Velocity Angle,195,1000004490,4685,
105.716,112.624,28.0618,°,Spot,Velocity Angle,196,1000004490,4686,
91.0104,178.997,90.0027,°,Spot,Velocity Angle,197,1000004490,4687,
53.4218,109.367,137.006,°,Spot,Velocity Angle,198,1000004490,4688,
19.412,109.415,90.0027,°,Spot,Velocity Angle,199,1000004490,4689,
95.8616,66.1906,24.6102,°,Spot,Velocity Angle,200,1000004490,4690,
81.6813,171.684,90.0027,°,Spot,Velocity Angle,201,1000004490,4691,
