
Intensity Sum of Square Ch=3 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
1.29305e+10,,Spot,3,Image 1,1,1000004490,4490,
1.24798e+10,,Spot,3,Image 1,2,1000004490,4491,
1.28687e+10,,Spot,3,Image 1,3,1000004490,4492,
1.29017e+10,,Spot,3,Image 1,4,1000004490,4493,
1.28933e+10,,Spot,3,Image 1,5,1000004490,4494,
1.29205e+10,,Spot,3,Image 1,6,1000004490,4495,
1.24634e+10,,Spot,3,Image 1,7,1000004490,4496,
1.24334e+10,,Spot,3,Image 1,8,1000004490,4497,
1.28609e+10,,Spot,3,Image 1,9,1000004490,4498,
1.24008e+10,,Spot,3,Image 1,10,1000004490,4499,
1.24208e+10,,Spot,3,Image 1,11,1000004490,4500,
1.27965e+10,,Spot,3,Image 1,12,1000004490,4501,
1.27972e+10,,Spot,3,Image 1,13,1000004490,4502,
1.27754e+10,,Spot,3,Image 1,14,1000004490,4503,
1.27703e+10,,Spot,3,Image 1,15,1000004490,4504,
1.23795e+10,,Spot,3,Image 1,16,1000004490,4505,
1.27743e+10,,Spot,3,Image 1,17,1000004490,4506,
1.23504e+10,,Spot,3,Image 1,18,1000004490,4507,
1.23047e+10,,Spot,3,Image 1,19,1000004490,4508,
1.2348e+10,,Spot,3,Image 1,20,1000004490,4509,
1.27246e+10,,Spot,3,Image 1,21,1000004490,4510,
1.27237e+10,,Spot,3,Image 1,22,1000004490,4511,
1.22594e+10,,Spot,3,Image 1,23,1000004490,4512,
1.2689e+10,,Spot,3,Image 1,24,1000004490,4513,
1.27114e+10,,Spot,3,Image 1,25,1000004490,4514,
1.26839e+10,,Spot,3,Image 1,26,1000004490,4515,
1.2687e+10,,Spot,3,Image 1,27,1000004490,4516,
1.22721e+10,,Spot,3,Image 1,28,1000004490,4517,
1.268e+10,,Spot,3,Image 1,29,1000004490,4518,
1.26899e+10,,Spot,3,Image 1,30,1000004490,4519,
1.26937e+10,,Spot,3,Image 1,31,1000004490,4520,
1.22876e+10,,Spot,3,Image 1,32,1000004490,4521,
1.2654e+10,,Spot,3,Image 1,33,1000004490,4522,
1.26773e+10,,Spot,3,Image 1,34,1000004490,4523,
1.26476e+10,,Spot,3,Image 1,35,1000004490,4524,
1.22743e+10,,Spot,3,Image 1,36,1000004490,4525,
1.22201e+10,,Spot,3,Image 1,37,1000004490,4526,
1.26259e+10,,Spot,3,Image 1,38,1000004490,4527,
1.2631e+10,,Spot,3,Image 1,39,1000004490,4528,
1.21906e+10,,Spot,3,Image 1,40,1000004490,4529,
