
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
180,,Spot,3,Image 1,1,1000004490,4490,
179,,Spot,3,Image 1,2,1000004490,4491,
176,,Spot,3,Image 1,3,1000004490,4492,
170,,Spot,3,Image 1,4,1000004490,4493,
173,,Spot,3,Image 1,5,1000004490,4494,
175,,Spot,3,Image 1,6,1000004490,4495,
168,,Spot,3,Image 1,7,1000004490,4496,
178,,Spot,3,Image 1,8,1000004490,4497,
167,,Spot,3,Image 1,9,1000004490,4498,
177,,Spot,3,Image 1,10,1000004490,4499,
178,,Spot,3,Image 1,11,1000004490,4500,
176,,Spot,3,Image 1,12,1000004490,4501,
169,,Spot,3,Image 1,13,1000004490,4502,
172,,Spot,3,Image 1,14,1000004490,4503,
173,,Spot,3,Image 1,15,1000004490,4504,
179,,Spot,3,Image 1,16,1000004490,4505,
176,,Spot,3,Image 1,17,1000004490,4506,
179,,Spot,3,Image 1,18,1000004490,4507,
181,,Spot,3,Image 1,19,1000004490,4508,
177,,Spot,3,Image 1,20,1000004490,4509,
179,,Spot,3,Image 1,21,1000004490,4510,
177,,Spot,3,Image 1,22,1000004490,4511,
168,,Spot,3,Image 1,23,1000004490,4512,
175,,Spot,3,Image 1,24,1000004490,4513,
173,,Spot,3,Image 1,25,1000004490,4514,
174,,Spot,3,Image 1,26,1000004490,4515,
178,,Spot,3,Image 1,27,1000004490,4516,
176,,Spot,3,Image 1,28,1000004490,4517,
178,,Spot,3,Image 1,29,1000004490,4518,
179,,Spot,3,Image 1,30,1000004490,4519,
161,,Spot,3,Image 1,31,1000004490,4520,
180,,Spot,3,Image 1,32,1000004490,4521,
174,,Spot,3,Image 1,33,1000004490,4522,
173,,Spot,3,Image 1,34,1000004490,4523,
170,,Spot,3,Image 1,35,1000004490,4524,
179,,Spot,3,Image 1,36,1000004490,4525,
179,,Spot,3,Image 1,37,1000004490,4526,
178,,Spot,3,Image 1,38,1000004490,4527,
178,,Spot,3,Image 1,39,1000004490,4528,
178,,Spot,3,Image 1,40,1000004490,4529,
179,,Spot,3,Image 1,41,1000004490,4530,
179,,Spot,3,Image 1,42,1000004490,4531,
172,,Spot,3,Image 1,43,1000004490,4532,
180,,Spot,3,Image 1,44,1000004490,4533,
182,,Spot,3,Image 1,45,1000004490,4534,
178,,Spot,3,Image 1,46,1000004490,4535,
178,,Spot,3,Image 1,47,1000004490,4536,
179,,Spot,3,Image 1,48,1000004490,4537,
179,,Spot,3,Image 1,49,1000004490,4538,
173,,Spot,3,Image 1,50,1000004490,4539,
175,,Spot,3,Image 1,51,1000004490,4540,
177,,Spot,3,Image 1,52,1000004490,4541,
