
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,TrackID,ID,
25.6374,µm,Spot,Image 1,1,1000004490,4490,
25.7787,µm,Spot,Image 1,2,1000004490,4491,
25.8086,µm,Spot,Image 1,3,1000004490,4492,
26.603,µm,Spot,Image 1,4,1000004490,4493,
26.603,µm,Spot,Image 1,5,1000004490,4494,
26.7985,µm,Spot,Image 1,6,1000004490,4495,
26.6846,µm,Spot,Image 1,7,1000004490,4496,
26.9444,µm,Spot,Image 1,8,1000004490,4497,
26.7015,µm,Spot,Image 1,9,1000004490,4498,
26.201,µm,Spot,Image 1,10,1000004490,4499,
26.0212,µm,Spot,Image 1,11,1000004490,4500,
26.3958,µm,Spot,Image 1,12,1000004490,4501,
25.9453,µm,Spot,Image 1,13,1000004490,4502,
25.9453,µm,Spot,Image 1,14,1000004490,4503,
26.1327,µm,Spot,Image 1,15,1000004490,4504,
26.0449,µm,Spot,Image 1,16,1000004490,4505,
25.6231,µm,Spot,Image 1,17,1000004490,4506,
25.789,µm,Spot,Image 1,18,1000004490,4507,
25.6223,µm,Spot,Image 1,19,1000004490,4508,
25.5856,µm,Spot,Image 1,20,1000004490,4509,
25.5859,µm,Spot,Image 1,21,1000004490,4510,
25.4583,µm,Spot,Image 1,22,1000004490,4511,
24.9848,µm,Spot,Image 1,23,1000004490,4512,
25.1131,µm,Spot,Image 1,24,1000004490,4513,
25.241,µm,Spot,Image 1,25,1000004490,4514,
25.5923,µm,Spot,Image 1,26,1000004490,4515,
25.3685,µm,Spot,Image 1,27,1000004490,4516,
25.5924,µm,Spot,Image 1,28,1000004490,4517,
25.7517,µm,Spot,Image 1,29,1000004490,4518,
25.4963,µm,Spot,Image 1,30,1000004490,4519,
25.4967,µm,Spot,Image 1,31,1000004490,4520,
25.112,µm,Spot,Image 1,32,1000004490,4521,
24.95,µm,Spot,Image 1,33,1000004490,4522,
25.24,µm,Spot,Image 1,34,1000004490,4523,
25.5926,µm,Spot,Image 1,35,1000004490,4524,
25.1122,µm,Spot,Image 1,36,1000004490,4525,
25.0784,µm,Spot,Image 1,37,1000004490,4526,
24.8566,µm,Spot,Image 1,38,1000004490,4527,
25.3353,µm,Spot,Image 1,39,1000004490,4528,
25.2068,µm,Spot,Image 1,40,1000004490,4529,
25.0898,µm,Spot,Image 1,41,1000004490,4530,
25.0898,µm,Spot,Image 1,42,1000004490,4531,
25.2068,µm,Spot,Image 1,43,1000004490,4532,
24.6225,µm,Spot,Image 1,44,1000004490,4533,
24.8914,µm,Spot,Image 1,45,1000004490,4534,
25.1244,µm,Spot,Image 1,46,1000004490,4535,
24.3889,µm,Spot,Image 1,47,1000004490,4536,
24.659,µm,Spot,Image 1,48,1000004490,4537,
24.5428,µm,Spot,Image 1,49,1000004490,4538,
24.6594,µm,Spot,Image 1,50,1000004490,4539,
24.2729,µm,Spot,Image 1,51,1000004490,4540,
24.2726,µm,Spot,Image 1,52,1000004490,4541,
24.3898,µm,Spot,Image 1,53,1000004490,4542,
24.4271,µm,Spot,Image 1,54,1000004490,4543,
24.4271,µm,Spot,Image 1,55,1000004490,4544,
24.8574,µm,Spot,Image 1,56,1000004490,4545,
24.4758,µm,Spot,Image 1,57,1000004490,4546,
