
Intensity Max Ch=2 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
660,,Spot,2,Image 1,1,1000004490,4490,
646,,Spot,2,Image 1,2,1000004490,4491,
653,,Spot,2,Image 1,3,1000004490,4492,
658,,Spot,2,Image 1,4,1000004490,4493,
657,,Spot,2,Image 1,5,1000004490,4494,
647,,Spot,2,Image 1,6,1000004490,4495,
681,,Spot,2,Image 1,7,1000004490,4496,
745,,Spot,2,Image 1,8,1000004490,4497,
648,,Spot,2,Image 1,9,1000004490,4498,
678,,Spot,2,Image 1,10,1000004490,4499,
646,,Spot,2,Image 1,11,1000004490,4500,
737,,Spot,2,Image 1,12,1000004490,4501,
709,,Spot,2,Image 1,13,1000004490,4502,
710,,Spot,2,Image 1,14,1000004490,4503,
735,,Spot,2,Image 1,15,1000004490,4504,
709,,Spot,2,Image 1,16,1000004490,4505,
712,,Spot,2,Image 1,17,1000004490,4506,
678,,Spot,2,Image 1,18,1000004490,4507,
684,,Spot,2,Image 1,19,1000004490,4508,
645,,Spot,2,Image 1,20,1000004490,4509,
679,,Spot,2,Image 1,21,1000004490,4510,
676,,Spot,2,Image 1,22,1000004490,4511,
593,,Spot,2,Image 1,23,1000004490,4512,
598,,Spot,2,Image 1,24,1000004490,4513,
591,,Spot,2,Image 1,25,1000004490,4514,
586,,Spot,2,Image 1,26,1000004490,4515,
594,,Spot,2,Image 1,27,1000004490,4516,
586,,Spot,2,Image 1,28,1000004490,4517,
619,,Spot,2,Image 1,29,1000004490,4518,
592,,Spot,2,Image 1,30,1000004490,4519,
627,,Spot,2,Image 1,31,1000004490,4520,
607,,Spot,2,Image 1,32,1000004490,4521,
592,,Spot,2,Image 1,33,1000004490,4522,
584,,Spot,2,Image 1,34,1000004490,4523,
620,,Spot,2,Image 1,35,1000004490,4524,
610,,Spot,2,Image 1,36,1000004490,4525,
597,,Spot,2,Image 1,37,1000004490,4526,
606,,Spot,2,Image 1,38,1000004490,4527,
581,,Spot,2,Image 1,39,1000004490,4528,
628,,Spot,2,Image 1,40,1000004490,4529,
592,,Spot,2,Image 1,41,1000004490,4530,
578,,Spot,2,Image 1,42,1000004490,4531,
622,,Spot,2,Image 1,43,1000004490,4532,
589,,Spot,2,Image 1,44,1000004490,4533,
586,,Spot,2,Image 1,45,1000004490,4534,
622,,Spot,2,Image 1,46,1000004490,4535,
585,,Spot,2,Image 1,47,1000004490,4536,
607,,Spot,2,Image 1,48,1000004490,4537,
624,,Spot,2,Image 1,49,1000004490,4538,
613,,Spot,2,Image 1,50,1000004490,4539,
621,,Spot,2,Image 1,51,1000004490,4540,
589,,Spot,2,Image 1,52,1000004490,4541,
595,,Spot,2,Image 1,53,1000004490,4542,
603,,Spot,2,Image 1,54,1000004490,4543,
627,,Spot,2,Image 1,55,1000004490,4544,
599,,Spot,2,Image 1,56,1000004490,4545,
596,,Spot,2,Image 1,57,1000004490,4546,
586,,Spot,2,Image 1,58,1000004490,4547,
606,,Spot,2,Image 1,59,1000004490,4548,
615,,Spot,2,Image 1,60,1000004490,4549,
597,,Spot,2,Image 1,61,1000004490,4550,
606,,Spot,2,Image 1,62,1000004490,4551,
585,,Spot,2,Image 1,63,1000004490,4552,
594,,Spot,2,Image 1,64,1000004490,4553,
600,,Spot,2,Image 1,65,1000004490,4554,
598,,Spot,2,Image 1,66,1000004490,4555,
611,,Spot,2,Image 1,67,1000004490,4556,
636,,Spot,2,Image 1,68,1000004490,4557,
642,,Spot,2,Image 1,69,1000004490,4558,
619,,Spot,2,Image 1,70,1000004490,4559,
675,,Spot,2,Image 1,71,1000004490,4560,
665,,Spot,2,Image 1,72,1000004490,4561,
637,,Spot,2,Image 1,73,1000004490,4562,
