
Intensity Min Ch=1 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
169,,Spot,1,Image 1,1,1000004490,4490,
172,,Spot,1,Image 1,2,1000004490,4491,
178,,Spot,1,Image 1,3,1000004490,4492,
172,,Spot,1,Image 1,4,1000004490,4493,
155,,Spot,1,Image 1,5,1000004490,4494,
172,,Spot,1,Image 1,6,1000004490,4495,
175,,Spot,1,Image 1,7,1000004490,4496,
174,,Spot,1,Image 1,8,1000004490,4497,
165,,Spot,1,Image 1,9,1000004490,4498,
173,,Spot,1,Image 1,10,1000004490,4499,
174,,Spot,1,Image 1,11,1000004490,4500,
176,,Spot,1,Image 1,12,1000004490,4501,
178,,Spot,1,Image 1,13,1000004490,4502,
176,,Spot,1,Image 1,14,1000004490,4503,
175,,Spot,1,Image 1,15,1000004490,4504,
168,,Spot,1,Image 1,16,1000004490,4505,
173,,Spot,1,Image 1,17,1000004490,4506,
173,,Spot,1,Image 1,18,1000004490,4507,
175,,Spot,1,Image 1,19,1000004490,4508,
165,,Spot,1,Image 1,20,1000004490,4509,
170,,Spot,1,Image 1,21,1000004490,4510,
175,,Spot,1,Image 1,22,1000004490,4511,
173,,Spot,1,Image 1,23,1000004490,4512,
175,,Spot,1,Image 1,24,1000004490,4513,
171,,Spot,1,Image 1,25,1000004490,4514,
171,,Spot,1,Image 1,26,1000004490,4515,
169,,Spot,1,Image 1,27,1000004490,4516,
177,,Spot,1,Image 1,28,1000004490,4517,
173,,Spot,1,Image 1,29,1000004490,4518,
173,,Spot,1,Image 1,30,1000004490,4519,
173,,Spot,1,Image 1,31,1000004490,4520,
176,,Spot,1,Image 1,32,1000004490,4521,
174,,Spot,1,Image 1,33,1000004490,4522,
168,,Spot,1,Image 1,34,1000004490,4523,
162,,Spot,1,Image 1,35,1000004490,4524,
171,,Spot,1,Image 1,36,1000004490,4525,
175,,Spot,1,Image 1,37,1000004490,4526,
169,,Spot,1,Image 1,38,1000004490,4527,
174,,Spot,1,Image 1,39,1000004490,4528,
173,,Spot,1,Image 1,40,1000004490,4529,
175,,Spot,1,Image 1,41,1000004490,4530,
164,,Spot,1,Image 1,42,1000004490,4531,
162,,Spot,1,Image 1,43,1000004490,4532,
169,,Spot,1,Image 1,44,1000004490,4533,
172,,Spot,1,Image 1,45,1000004490,4534,
174,,Spot,1,Image 1,46,1000004490,4535,
172,,Spot,1,Image 1,47,1000004490,4536,
167,,Spot,1,Image 1,48,1000004490,4537,
174,,Spot,1,Image 1,49,1000004490,4538,
172,,Spot,1,Image 1,50,1000004490,4539,
168,,Spot,1,Image 1,51,1000004490,4540,
165,,Spot,1,Image 1,52,1000004490,4541,
151,,Spot,1,Image 1,53,1000004490,4542,
172,,Spot,1,Image 1,54,1000004490,4543,
176,,Spot,1,Image 1,55,1000004490,4544,
173,,Spot,1,Image 1,56,1000004490,4545,
169,,Spot,1,Image 1,57,1000004490,4546,
171,,Spot,1,Image 1,58,1000004490,4547,
174,,Spot,1,Image 1,59,1000004490,4548,
171,,Spot,1,Image 1,60,1000004490,4549,
166,,Spot,1,Image 1,61,1000004490,4550,
174,,Spot,1,Image 1,62,1000004490,4551,
173,,Spot,1,Image 1,63,1000004490,4552,
161,,Spot,1,Image 1,64,1000004490,4553,
176,,Spot,1,Image 1,65,1000004490,4554,
174,,Spot,1,Image 1,66,1000004490,4555,
170,,Spot,1,Image 1,67,1000004490,4556,
168,,Spot,1,Image 1,68,1000004490,4557,
175,,Spot,1,Image 1,69,1000004490,4558,
172,,Spot,1,Image 1,70,1000004490,4559,
171,,Spot,1,Image 1,71,1000004490,4560,
175,,Spot,1,Image 1,72,1000004490,4561,
175,,Spot,1,Image 1,73,1000004490,4562,
174,,Spot,1,Image 1,74,1000004490,4563,
162,,Spot,1,Image 1,75,1000004490,4564,
164,,Spot,1,Image 1,76,1000004490,4565,
168,,Spot,1,Image 1,77,1000004490,4566,
159,,Spot,1,Image 1,78,1000004490,4567,
150,,Spot,1,Image 1,79,1000004490,4568,
176,,Spot,1,Image 1,80,1000004490,4569,
173,,Spot,1,Image 1,81,1000004490,4570,
178,,Spot,1,Image 1,82,1000004490,4571,
174,,Spot,1,Image 1,83,1000004490,4572,
172,,Spot,1,Image 1,84,1000004490,4573,
173,,Spot,1,Image 1,85,1000004490,4574,
174,,Spot,1,Image 1,86,1000004490,4575,
173,,Spot,1,Image 1,87,1000004490,4576,
175,,Spot,1,Image 1,88,1000004490,4577,
155,,Spot,1,Image 1,89,1000004490,4578,
172,,Spot,1,Image 1,90,1000004490,4579,
174,,Spot,1,Image 1,91,1000004490,4580,
175,,Spot,1,Image 1,92,1000004490,4581,
171,,Spot,1,Image 1,93,1000004490,4582,
176,,Spot,1,Image 1,94,1000004490,4583,
173,,Spot,1,Image 1,95,1000004490,4584,
178,,Spot,1,Image 1,96,1000004490,4585,
170,,Spot,1,Image 1,97,1000004490,4586,
171,,Spot,1,Image 1,98,1000004490,4587,
174,,Spot,1,Image 1,99,1000004490,4588,
176,,Spot,1,Image 1,100,1000004490,4589,
164,,Spot,1,Image 1,101,1000004490,4590,
176,,Spot,1,Image 1,102,1000004490,4591,
175,,Spot,1,Image 1,103,1000004490,4592,
174,,Spot,1,Image 1,104,1000004490,4593,
175,,Spot,1,Image 1,105,1000004490,4594,
167,,Spot,1,Image 1,106,1000004490,4595,
175,,Spot,1,Image 1,107,1000004490,4596,
167,,Spot,1,Image 1,108,1000004490,4597,
171,,Spot,1,Image 1,109,1000004490,4598,
172,,Spot,1,Image 1,110,1000004490,4599,
166,,Spot,1,Image 1,111,1000004490,4600,
176,,Spot,1,Image 1,112,1000004490,4601,
178,,Spot,1,Image 1,113,1000004490,4602,
176,,Spot,1,Image 1,114,1000004490,4603,
176,,Spot,1,Image 1,115,1000004490,4604,
153,,Spot,1,Image 1,116,1000004490,4605,
173,,Spot,1,Image 1,117,1000004490,4606,
164,,Spot,1,Image 1,118,1000004490,4607,
173,,Spot,1,Image 1,119,1000004490,4608,
176,,Spot,1,Image 1,120,1000004490,4609,
177,,Spot,1,Image 1,121,1000004490,4610,
164,,Spot,1,Image 1,122,1000004490,4611,
172,,Spot,1,Image 1,123,1000004490,4612,
170,,Spot,1,Image 1,124,1000004490,4613,
168,,Spot,1,Image 1,125,1000004490,4614,
170,,Spot,1,Image 1,126,1000004490,4615,
175,,Spot,1,Image 1,127,1000004490,4616,
172,,Spot,1,Image 1,128,1000004490,4617,
170,,Spot,1,Image 1,129,1000004490,4618,
171,,Spot,1,Image 1,130,1000004490,4619,
169,,Spot,1,Image 1,131,1000004490,4620,
161,,Spot,1,Image 1,132,1000004490,4621,
170,,Spot,1,Image 1,133,1000004490,4622,
176,,Spot,1,Image 1,134,1000004490,4623,
173,,Spot,1,Image 1,135,1000004490,4624,
174,,Spot,1,Image 1,136,1000004490,4625,
177,,Spot,1,Image 1,137,1000004490,4626,
163,,Spot,1,Image 1,138,1000004490,4627,
159,,Spot,1,Image 1,139,1000004490,4628,
177,,Spot,1,Image 1,140,1000004490,4629,
171,,Spot,1,Image 1,141,1000004490,4630,
175,,Spot,1,Image 1,142,1000004490,4631,
170,,Spot,1,Image 1,143,1000004490,4632,
176,,Spot,1,Image 1,144,1000004490,4633,
169,,Spot,1,Image 1,145,1000004490,4634,
170,,Spot,1,Image 1,146,1000004490,4635,
161,,Spot,1,Image 1,147,1000004490,4636,
171,,Spot,1,Image 1,148,1000004490,4637,
169,,Spot,1,Image 1,149,1000004490,4638,
174,,Spot,1,Image 1,150,1000004490,4639,
174,,Spot,1,Image 1,151,1000004490,4640,
174,,Spot,1,Image 1,152,1000004490,4641,
169,,Spot,1,Image 1,153,1000004490,4642,
172,,Spot,1,Image 1,154,1000004490,4643,
177,,Spot,1,Image 1,155,1000004490,4644,
177,,Spot,1,Image 1,156,1000004490,4645,
174,,Spot,1,Image 1,157,1000004490,4646,
172,,Spot,1,Image 1,158,1000004490,4647,
175,,Spot,1,Image 1,159,1000004490,4648,
158,,Spot,1,Image 1,160,1000004490,4649,
170,,Spot,1,Image 1,161,1000004490,4650,
164,,Spot,1,Image 1,162,1000004490,4651,
172,,Spot,1,Image 1,163,1000004490,4652,
173,,Spot,1,Image 1,164,1000004490,4653,
175,,Spot,1,Image 1,165,1000004490,4654,
172,,Spot,1,Image 1,166,1000004490,4655,
173,,Spot,1,Image 1,167,1000004490,4656,
171,,Spot,1,Image 1,168,1000004490,4657,
173,,Spot,1,Image 1,169,1000004490,4658,
167,,Spot,1,Image 1,170,1000004490,4659,
169,,Spot,1,Image 1,171,1000004490,4660,
173,,Spot,1,Image 1,172,1000004490,4661,
171,,Spot,1,Image 1,173,1000004490,4662,
173,,Spot,1,Image 1,174,1000004490,4663,
177,,Spot,1,Image 1,175,1000004490,4664,
176,,Spot,1,Image 1,176,1000004490,4665,
172,,Spot,1,Image 1,177,1000004490,4666,
