
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
200,,Spot,2,Image 1,1,1000004490,4490,
206,,Spot,2,Image 1,2,1000004490,4491,
190,,Spot,2,Image 1,3,1000004490,4492,
201,,Spot,2,Image 1,4,1000004490,4493,
204,,Spot,2,Image 1,5,1000004490,4494,
203,,Spot,2,Image 1,6,1000004490,4495,
200,,Spot,2,Image 1,7,1000004490,4496,
204,,Spot,2,Image 1,8,1000004490,4497,
214,,Spot,2,Image 1,9,1000004490,4498,
215,,Spot,2,Image 1,10,1000004490,4499,
210,,Spot,2,Image 1,11,1000004490,4500,
201,,Spot,2,Image 1,12,1000004490,4501,
211,,Spot,2,Image 1,13,1000004490,4502,
199,,Spot,2,Image 1,14,1000004490,4503,
203,,Spot,2,Image 1,15,1000004490,4504,
205,,Spot,2,Image 1,16,1000004490,4505,
204,,Spot,2,Image 1,17,1000004490,4506,
189,,Spot,2,Image 1,18,1000004490,4507,
188,,Spot,2,Image 1,19,1000004490,4508,
205,,Spot,2,Image 1,20,1000004490,4509,
195,,Spot,2,Image 1,21,1000004490,4510,
207,,Spot,2,Image 1,22,1000004490,4511,
202,,Spot,2,Image 1,23,1000004490,4512,
194,,Spot,2,Image 1,24,1000004490,4513,
207,,Spot,2,Image 1,25,1000004490,4514,
184,,Spot,2,Image 1,26,1000004490,4515,
185,,Spot,2,Image 1,27,1000004490,4516,
203,,Spot,2,Image 1,28,1000004490,4517,
205,,Spot,2,Image 1,29,1000004490,4518,
190,,Spot,2,Image 1,30,1000004490,4519,
202,,Spot,2,Image 1,31,1000004490,4520,
205,,Spot,2,Image 1,32,1000004490,4521,
203,,Spot,2,Image 1,33,1000004490,4522,
201,,Spot,2,Image 1,34,1000004490,4523,
184,,Spot,2,Image 1,35,1000004490,4524,
196,,Spot,2,Image 1,36,1000004490,4525,
200,,Spot,2,Image 1,37,1000004490,4526,
205,,Spot,2,Image 1,38,1000004490,4527,
201,,Spot,2,Image 1,39,1000004490,4528,
203,,Spot,2,Image 1,40,1000004490,4529,
192,,Spot,2,Image 1,41,1000004490,4530,
195,,Spot,2,Image 1,42,1000004490,4531,
208,,Spot,2,Image 1,43,1000004490,4532,
188,,Spot,2,Image 1,44,1000004490,4533,
201,,Spot,2,Image 1,45,1000004490,4534,
189,,Spot,2,Image 1,46,1000004490,4535,
189,,Spot,2,Image 1,47,1000004490,4536,
187,,Spot,2,Image 1,48,1000004490,4537,
196,,Spot,2,Image 1,49,1000004490,4538,
208,,Spot,2,Image 1,50,1000004490,4539,
193,,Spot,2,Image 1,51,1000004490,4540,
190,,Spot,2,Image 1,52,1000004490,4541,
198,,Spot,2,Image 1,53,1000004490,4542,
193,,Spot,2,Image 1,54,1000004490,4543,
191,,Spot,2,Image 1,55,1000004490,4544,
182,,Spot,2,Image 1,56,1000004490,4545,
198,,Spot,2,Image 1,57,1000004490,4546,
206,,Spot,2,Image 1,58,1000004490,4547,
208,,Spot,2,Image 1,59,1000004490,4548,
196,,Spot,2,Image 1,60,1000004490,4549,
197,,Spot,2,Image 1,61,1000004490,4550,
190,,Spot,2,Image 1,62,1000004490,4551,
194,,Spot,2,Image 1,63,1000004490,4552,
201,,Spot,2,Image 1,64,1000004490,4553,
195,,Spot,2,Image 1,65,1000004490,4554,
192,,Spot,2,Image 1,66,1000004490,4555,
202,,Spot,2,Image 1,67,1000004490,4556,
202,,Spot,2,Image 1,68,1000004490,4557,
208,,Spot,2,Image 1,69,1000004490,4558,
199,,Spot,2,Image 1,70,1000004490,4559,
193,,Spot,2,Image 1,71,1000004490,4560,
203,,Spot,2,Image 1,72,1000004490,4561,
194,,Spot,2,Image 1,73,1000004490,4562,
205,,Spot,2,Image 1,74,1000004490,4563,
198,,Spot,2,Image 1,75,1000004490,4564,
189,,Spot,2,Image 1,76,1000004490,4565,
206,,Spot,2,Image 1,77,1000004490,4566,
201,,Spot,2,Image 1,78,1000004490,4567,
203,,Spot,2,Image 1,79,1000004490,4568,
193,,Spot,2,Image 1,80,1000004490,4569,
180,,Spot,2,Image 1,81,1000004490,4570,
197,,Spot,2,Image 1,82,1000004490,4571,
204,,Spot,2,Image 1,83,1000004490,4572,
203,,Spot,2,Image 1,84,1000004490,4573,
201,,Spot,2,Image 1,85,1000004490,4574,
188,,Spot,2,Image 1,86,1000004490,4575,
198,,Spot,2,Image 1,87,1000004490,4576,
179,,Spot,2,Image 1,88,1000004490,4577,
194,,Spot,2,Image 1,89,1000004490,4578,
