
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,TrackID,ID,
54.0762,µm,Spot,Distance from Origin,1,1000004490,4490,
54.8869,µm,Spot,Distance from Origin,2,1000004490,4491,
56.0987,µm,Spot,Distance from Origin,3,1000004490,4492,
55.6698,µm,Spot,Distance from Origin,4,1000004490,4493,
55.6698,µm,Spot,Distance from Origin,5,1000004490,4494,
54.8521,µm,Spot,Distance from Origin,6,1000004490,4495,
54.7855,µm,Spot,Distance from Origin,7,1000004490,4496,
54.9427,µm,Spot,Distance from Origin,8,1000004490,4497,
54.7375,µm,Spot,Distance from Origin,9,1000004490,4498,
54.2281,µm,Spot,Distance from Origin,10,1000004490,4499,
53.6628,µm,Spot,Distance from Origin,11,1000004490,4500,
54.1394,µm,Spot,Distance from Origin,12,1000004490,4501,
53.0775,µm,Spot,Distance from Origin,13,1000004490,4502,
53.0775,µm,Spot,Distance from Origin,14,1000004490,4503,
53.253,µm,Spot,Distance from Origin,15,1000004490,4504,
53.3195,µm,Spot,Distance from Origin,16,1000004490,4505,
52.603,µm,Spot,Distance from Origin,17,1000004490,4506,
52.9945,µm,Spot,Distance from Origin,18,1000004490,4507,
52.7669,µm,Spot,Distance from Origin,19,1000004490,4508,
52.2958,µm,Spot,Distance from Origin,20,1000004490,4509,
52.2142,µm,Spot,Distance from Origin,21,1000004490,4510,
52.2154,µm,Spot,Distance from Origin,22,1000004490,4511,
51.956,µm,Spot,Distance from Origin,23,1000004490,4512,
51.9544,µm,Spot,Distance from Origin,24,1000004490,4513,
52.0348,µm,Spot,Distance from Origin,25,1000004490,4514,
52.2772,µm,Spot,Distance from Origin,26,1000004490,4515,
52.1969,µm,Spot,Distance from Origin,27,1000004490,4516,
52.3583,µm,Spot,Distance from Origin,28,1000004490,4517,
52.5206,µm,Spot,Distance from Origin,29,1000004490,4518,
52.2775,µm,Spot,Distance from Origin,30,1000004490,4519,
52.1962,µm,Spot,Distance from Origin,31,1000004490,4520,
51.8926,µm,Spot,Distance from Origin,32,1000004490,4521,
52.1199,µm,Spot,Distance from Origin,33,1000004490,4522,
51.9729,µm,Spot,Distance from Origin,34,1000004490,4523,
52.6028,µm,Spot,Distance from Origin,35,1000004490,4524,
52.0567,µm,Spot,Distance from Origin,36,1000004490,4525,
52.1178,µm,Spot,Distance from Origin,37,1000004490,4526,
51.9583,µm,Spot,Distance from Origin,38,1000004490,4527,
52.1153,µm,Spot,Distance from Origin,39,1000004490,4528,
52.0347,µm,Spot,Distance from Origin,40,1000004490,4529,
52.2517,µm,Spot,Distance from Origin,41,1000004490,4530,
52.2517,µm,Spot,Distance from Origin,42,1000004490,4531,
52.4741,µm,Spot,Distance from Origin,43,1000004490,4532,
52.1885,µm,Spot,Distance from Origin,44,1000004490,4533,
52.0316,µm,Spot,Distance from Origin,45,1000004490,4534,
52.4772,µm,Spot,Distance from Origin,46,1000004490,4535,
52.1974,µm,Spot,Distance from Origin,47,1000004490,4536,
52.1143,µm,Spot,Distance from Origin,48,1000004490,4537,
52.1949,µm,Spot,Distance from Origin,49,1000004490,4538,
52.4186,µm,Spot,Distance from Origin,50,1000004490,4539,
52.7409,µm,Spot,Distance from Origin,51,1000004490,4540,
52.5864,µm,Spot,Distance from Origin,52,1000004490,4541,
52.8111,µm,Spot,Distance from Origin,53,1000004490,4542,
52.5841,µm,Spot,Distance from Origin,54,1000004490,4543,
