
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
342.482,,Spot,2,Image 1,1,1000004490,4490,
339.08,,Spot,2,Image 1,2,1000004490,4491,
338.399,,Spot,2,Image 1,3,1000004490,4492,
340.617,,Spot,2,Image 1,4,1000004490,4493,
342.171,,Spot,2,Image 1,5,1000004490,4494,
345.276,,Spot,2,Image 1,6,1000004490,4495,
345.663,,Spot,2,Image 1,7,1000004490,4496,
348.942,,Spot,2,Image 1,8,1000004490,4497,
346.992,,Spot,2,Image 1,9,1000004490,4498,
345.521,,Spot,2,Image 1,10,1000004490,4499,
342.665,,Spot,2,Image 1,11,1000004490,4500,
345.445,,Spot,2,Image 1,12,1000004490,4501,
345.406,,Spot,2,Image 1,13,1000004490,4502,
341.698,,Spot,2,Image 1,14,1000004490,4503,
345.248,,Spot,2,Image 1,15,1000004490,4504,
340.544,,Spot,2,Image 1,16,1000004490,4505,
342.157,,Spot,2,Image 1,17,1000004490,4506,
340.059,,Spot,2,Image 1,18,1000004490,4507,
340.795,,Spot,2,Image 1,19,1000004490,4508,
337.53,,Spot,2,Image 1,20,1000004490,4509,
339.486,,Spot,2,Image 1,21,1000004490,4510,
337.15,,Spot,2,Image 1,22,1000004490,4511,
332.758,,Spot,2,Image 1,23,1000004490,4512,
331.044,,Spot,2,Image 1,24,1000004490,4513,
334.381,,Spot,2,Image 1,25,1000004490,4514,
329.398,,Spot,2,Image 1,26,1000004490,4515,
329.985,,Spot,2,Image 1,27,1000004490,4516,
334.56,,Spot,2,Image 1,28,1000004490,4517,
341.025,,Spot,2,Image 1,29,1000004490,4518,
343.435,,Spot,2,Image 1,30,1000004490,4519,
341.901,,Spot,2,Image 1,31,1000004490,4520,
344.334,,Spot,2,Image 1,32,1000004490,4521,
334.935,,Spot,2,Image 1,33,1000004490,4522,
340.587,,Spot,2,Image 1,34,1000004490,4523,
337.027,,Spot,2,Image 1,35,1000004490,4524,
341.965,,Spot,2,Image 1,36,1000004490,4525,
336.256,,Spot,2,Image 1,37,1000004490,4526,
330.182,,Spot,2,Image 1,38,1000004490,4527,
329.644,,Spot,2,Image 1,39,1000004490,4528,
323.174,,Spot,2,Image 1,40,1000004490,4529,
323.699,,Spot,2,Image 1,41,1000004490,4530,
327.799,,Spot,2,Image 1,42,1000004490,4531,
330.302,,Spot,2,Image 1,43,1000004490,4532,
324.378,,Spot,2,Image 1,44,1000004490,4533,
327.204,,Spot,2,Image 1,45,1000004490,4534,
328.622,,Spot,2,Image 1,46,1000004490,4535,
323.047,,Spot,2,Image 1,47,1000004490,4536,
325.758,,Spot,2,Image 1,48,1000004490,4537,
330.788,,Spot,2,Image 1,49,1000004490,4538,
330.638,,Spot,2,Image 1,50,1000004490,4539,
321.787,,Spot,2,Image 1,51,1000004490,4540,
323.906,,Spot,2,Image 1,52,1000004490,4541,
324.691,,Spot,2,Image 1,53,1000004490,4542,
323.619,,Spot,2,Image 1,54,1000004490,4543,
323.958,,Spot,2,Image 1,55,1000004490,4544,
322.022,,Spot,2,Image 1,56,1000004490,4545,
327.004,,Spot,2,Image 1,57,1000004490,4546,
323.089,,Spot,2,Image 1,58,1000004490,4547,
328.305,,Spot,2,Image 1,59,1000004490,4548,
327.223,,Spot,2,Image 1,60,1000004490,4549,
320.071,,Spot,2,Image 1,61,1000004490,4550,
321.659,,Spot,2,Image 1,62,1000004490,4551,
322.166,,Spot,2,Image 1,63,1000004490,4552,
323.723,,Spot,2,Image 1,64,1000004490,4553,
322.958,,Spot,2,Image 1,65,1000004490,4554,
320.619,,Spot,2,Image 1,66,1000004490,4555,
319.146,,Spot,2,Image 1,67,1000004490,4556,
323.079,,Spot,2,Image 1,68,1000004490,4557,
321.646,,Spot,2,Image 1,69,1000004490,4558,
320.378,,Spot,2,Image 1,70,1000004490,4559,
321.781,,Spot,2,Image 1,71,1000004490,4560,
317.638,,Spot,2,Image 1,72,1000004490,4561,
318.601,,Spot,2,Image 1,73,1000004490,4562,
321.767,,Spot,2,Image 1,74,1000004490,4563,
317.395,,Spot,2,Image 1,75,1000004490,4564,
319.23,,Spot,2,Image 1,76,1000004490,4565,
322.32,,Spot,2,Image 1,77,1000004490,4566,
321.344,,Spot,2,Image 1,78,1000004490,4567,
318.622,,Spot,2,Image 1,79,1000004490,4568,
323.369,,Spot,2,Image 1,80,1000004490,4569,
318.61,,Spot,2,Image 1,81,1000004490,4570,
319.565,,Spot,2,Image 1,82,1000004490,4571,
323.816,,Spot,2,Image 1,83,1000004490,4572,
325.545,,Spot,2,Image 1,84,1000004490,4573,
327.357,,Spot,2,Image 1,85,1000004490,4574,
326.362,,Spot,2,Image 1,86,1000004490,4575,
320.531,,Spot,2,Image 1,87,1000004490,4576,
318.146,,Spot,2,Image 1,88,1000004490,4577,
319.479,,Spot,2,Image 1,89,1000004490,4578,
324.451,,Spot,2,Image 1,90,1000004490,4579,
314.413,,Spot,2,Image 1,91,1000004490,4580,
315.947,,Spot,2,Image 1,92,1000004490,4581,
319.728,,Spot,2,Image 1,93,1000004490,4582,
315.559,,Spot,2,Image 1,94,1000004490,4583,
312.537,,Spot,2,Image 1,95,1000004490,4584,
312.291,,Spot,2,Image 1,96,1000004490,4585,
306.928,,Spot,2,Image 1,97,1000004490,4586,
306.628,,Spot,2,Image 1,98,1000004490,4587,
306.974,,Spot,2,Image 1,99,1000004490,4588,
308.311,,Spot,2,Image 1,100,1000004490,4589,
306.597,,Spot,2,Image 1,101,1000004490,4590,
298.155,,Spot,2,Image 1,102,1000004490,4591,
302.636,,Spot,2,Image 1,103,1000004490,4592,
299.375,,Spot,2,Image 1,104,1000004490,4593,
302.599,,Spot,2,Image 1,105,1000004490,4594,
301.246,,Spot,2,Image 1,106,1000004490,4595,
301.771,,Spot,2,Image 1,107,1000004490,4596,
299.434,,Spot,2,Image 1,108,1000004490,4597,
303.423,,Spot,2,Image 1,109,1000004490,4598,
304.242,,Spot,2,Image 1,110,1000004490,4599,
