
Position Z
 ==================== 
Position Z,Unit,Category,Collection,Time,TrackID,ID,
25.4379,µm,Spot,Position,103,1000210721,210721,
25.6709,µm,Spot,Position,104,1000210721,210722,
26.1749,µm,Spot,Position,105,1000210721,210723,
25.9852,µm,Spot,Position,106,1000210721,210724,
26.1228,µm,Spot,Position,107,1000210721,210725,
21.5662,µm,Spot,Position,124,1000210726,210726,
22.6312,µm,Spot,Position,125,1000210726,210727,
22.0987,µm,Spot,Position,126,1000210726,210728,
20.5012,µm,Spot,Position,127,1000210726,210729,
