
Displacement Delta X
 ==================== 
Displacement Delta X,Unit,Category,Collection,Time,TrackID,ID,
0,µm,Spot,Displacement Delta,103,1000210721,210721,
0.235619,µm,Spot,Displacement Delta,104,1000210721,210722,
0.149799,µm,Spot,Displacement Delta,105,1000210721,210723,
0.287323,µm,Spot,Displacement Delta,106,1000210721,210724,
0.0311852,µm,Spot,Displacement Delta,107,1000210721,210725,
0,µm,Spot,Displacement Delta,124,1000210726,210726,
0.351051,µm,Spot,Displacement Delta,125,1000210726,210727,
0.120081,µm,Spot,Displacement Delta,126,1000210726,210728,
0.27566,µm,Spot,Displacement Delta,127,1000210726,210729,
