
Position X
 ==================== 
Position X,Unit,Category,Collection,Time,TrackID,ID,
34.2785,µm,Spot,Position,103,1000210721,210721,
34.5141,µm,Spot,Position,104,1000210721,210722,
34.6639,µm,Spot,Position,105,1000210721,210723,
34.9513,µm,Spot,Position,106,1000210721,210724,
34.9825,µm,Spot,Position,107,1000210721,210725,
26.8659,µm,Spot,Position,124,1000210726,210726,
27.217,µm,Spot,Position,125,1000210726,210727,
27.3371,µm,Spot,Position,126,1000210726,210728,
27.6127,µm,Spot,Position,127,1000210726,210729,
