
Intensity Median Ch=2 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,TrackID,ID,
220.064,,Spot,2,Image 1,12,1000000051,51,
218.04,,Spot,2,Image 1,13,1000000051,53,
220.048,,Spot,2,Image 1,14,1000000051,55,
222,,Spot,2,Image 1,15,1000000051,57,
220.08,,Spot,2,Image 1,16,1000000051,59,
220.04,,Spot,2,Image 1,17,1000000051,61,
215.972,,Spot,2,Image 1,18,1000000051,63,
215.952,,Spot,2,Image 1,19,1000000051,64,
219.944,,Spot,2,Image 1,20,1000000051,65,
218,,Spot,2,Image 1,21,1000000051,66,
220.008,,Spot,2,Image 1,22,1000000051,67,
218.032,,Spot,2,Image 1,23,1000000051,68,
219.968,,Spot,2,Image 1,24,1000000051,69,
215.984,,Spot,2,Image 1,25,1000000051,70,
216.016,,Spot,2,Image 1,26,1000000051,71,
218.032,,Spot,2,Image 1,27,1000000051,72,
216.032,,Spot,2,Image 1,28,1000000051,73,
218.032,,Spot,2,Image 1,29,1000000051,74,
221.976,,Spot,2,Image 1,30,1000000051,75,
219.984,,Spot,2,Image 1,31,1000000051,76,
224.08,,Spot,2,Image 1,32,1000000051,77,
212.024,,Spot,2,Image 1,74,1000000078,78,
212.024,,Spot,2,Image 1,75,1000000078,79,
212.04,,Spot,2,Image 1,76,1000000078,80,
214,,Spot,2,Image 1,76,1000000115,115,
212,,Spot,2,Image 1,77,1000000078,116,
214.04,,Spot,2,Image 1,77,1000000115,117,
217.968,,Spot,2,Image 1,78,1000000078,118,
217.984,,Spot,2,Image 1,78,1000000115,119,
217.92,,Spot,2,Image 1,79,1000000078,120,
213.984,,Spot,2,Image 1,79,1000000115,121,
233.952,,Spot,2,Image 1,80,1000000078,122,
217.968,,Spot,2,Image 1,80,1000000115,123,
224.16,,Spot,2,Image 1,81,1000000078,124,
213.984,,Spot,2,Image 1,81,1000000115,125,
219.968,,Spot,2,Image 1,82,1000000078,126,
214.04,,Spot,2,Image 1,82,1000000115,127,
224.016,,Spot,2,Image 1,83,1000000078,128,
213.988,,Spot,2,Image 1,83,1000000115,129,
230.096,,Spot,2,Image 1,84,1000000078,130,
216.016,,Spot,2,Image 1,84,1000000115,131,
225.928,,Spot,2,Image 1,85,1000000078,132,
215.984,,Spot,2,Image 1,85,1000000115,133,
215.968,,Spot,2,Image 1,86,1000000115,141,
226,,Spot,2,Image 1,86,1000000078,142,
218.008,,Spot,2,Image 1,87,1000000115,143,
229.968,,Spot,2,Image 1,87,1000000078,144,
216,,Spot,2,Image 1,88,1000000115,145,
224.08,,Spot,2,Image 1,88,1000000078,146,
218.032,,Spot,2,Image 1,89,1000000115,147,
229.984,,Spot,2,Image 1,89,1000000078,148,
216.016,,Spot,2,Image 1,90,1000000115,149,
225.984,,Spot,2,Image 1,90,1000000078,150,
216.04,,Spot,2,Image 1,91,1000000115,151,
232.048,,Spot,2,Image 1,91,1000000078,152,
216.048,,Spot,2,Image 1,92,1000000115,153,
228.048,,Spot,2,Image 1,92,1000000078,154,
217.952,,Spot,2,Image 1,93,1000000115,155,
235.92,,Spot,2,Image 1,93,1000000078,156,
216.02,,Spot,2,Image 1,94,1000000115,157,
213.952,,Spot,2,Image 1,95,1000000115,158,
214,,Spot,2,Image 1,96,1000000115,159,
217.968,,Spot,2,Image 1,97,1000000115,160,
217.984,,Spot,2,Image 1,98,1000000115,161,
214,,Spot,2,Image 1,99,1000000115,162,
218.048,,Spot,2,Image 1,100,1000000115,163,
217.952,,Spot,2,Image 1,101,1000000115,164,
213.976,,Spot,2,Image 1,102,1000000115,165,
218.064,,Spot,2,Image 1,103,1000000115,166,
220,,Spot,2,Image 1,104,1000000115,167,
215.968,,Spot,2,Image 1,105,1000000115,168,
217.976,,Spot,2,Image 1,106,1000000115,169,
215.976,,Spot,2,Image 1,107,1000000115,170,
217.968,,Spot,2,Image 1,108,1000000115,171,
213.968,,Spot,2,Image 1,109,1000000115,172,
214.032,,Spot,2,Image 1,110,1000000115,173,
217.968,,Spot,2,Image 1,111,1000000115,174,
218.036,,Spot,2,Image 1,112,1000000115,175,
218.032,,Spot,2,Image 1,113,1000000115,176,
214.04,,Spot,2,Image 1,114,1000000115,177,
217.984,,Spot,2,Image 1,115,1000000115,178,
215.984,,Spot,2,Image 1,116,1000000115,179,
216.048,,Spot,2,Image 1,117,1000000115,180,
216.036,,Spot,2,Image 1,118,1000000115,181,
214.04,,Spot,2,Image 1,159,1000000182,182,
214,,Spot,2,Image 1,160,1000000182,183,
218.036,,Spot,2,Image 1,161,1000000182,184,
214.016,,Spot,2,Image 1,162,1000000182,185,
213.992,,Spot,2,Image 1,163,1000000182,186,
215.984,,Spot,2,Image 1,164,1000000182,187,
218,,Spot,2,Image 1,165,1000000182,188,
217.976,,Spot,2,Image 1,166,1000000182,189,
214.04,,Spot,2,Image 1,167,1000000182,190,
214.04,,Spot,2,Image 1,168,1000000182,191,
217.952,,Spot,2,Image 1,169,1000000182,192,
220.048,,Spot,2,Image 1,169,1000000193,193,
214.016,,Spot,2,Image 1,170,1000000182,194,
216,,Spot,2,Image 1,170,1000000193,195,
213.984,,Spot,2,Image 1,171,1000000182,196,
215.984,,Spot,2,Image 1,171,1000000193,197,
213.984,,Spot,2,Image 1,172,1000000182,198,
215.984,,Spot,2,Image 1,172,1000000193,199,
220.032,,Spot,2,Image 1,173,1000000182,200,
219.952,,Spot,2,Image 1,173,1000000193,201,
219.968,,Spot,2,Image 1,174,1000000182,202,
218,,Spot,2,Image 1,174,1000000193,203,
219.952,,Spot,2,Image 1,175,1000000182,204,
220.02,,Spot,2,Image 1,175,1000000193,205,
216.032,,Spot,2,Image 1,176,1000000182,206,
216.048,,Spot,2,Image 1,176,1000000193,207,
215.936,,Spot,2,Image 1,177,1000000182,208,
216.008,,Spot,2,Image 1,177,1000000193,209,
217.988,,Spot,2,Image 1,178,1000000182,210,
219.984,,Spot,2,Image 1,178,1000000193,211,
216.004,,Spot,2,Image 1,179,1000000182,212,
217.968,,Spot,2,Image 1,179,1000000193,213,
220.008,,Spot,2,Image 1,180,1000000182,214,
220.04,,Spot,2,Image 1,180,1000000193,215,
216,,Spot,2,Image 1,181,1000000182,216,
215.984,,Spot,2,Image 1,181,1000000193,217,
219.952,,Spot,2,Image 1,182,1000000193,218,
219.968,,Spot,2,Image 1,183,1000000193,219,
217.952,,Spot,2,Image 1,184,1000000193,220,
218.028,,Spot,2,Image 1,185,1000000193,221,
218.032,,Spot,2,Image 1,186,1000000193,222,
218.08,,Spot,2,Image 1,187,1000000193,223,
217.964,,Spot,2,Image 1,188,1000000193,224,
222.016,,Spot,2,Image 1,189,1000000193,225,
224.04,,Spot,2,Image 1,190,1000000193,226,
217.968,,Spot,2,Image 1,191,1000000193,227,
220.1,,Spot,2,Image 1,192,1000000193,228,
221.96,,Spot,2,Image 1,193,1000000193,229,
224.02,,Spot,2,Image 1,194,1000000193,230,
223.968,,Spot,2,Image 1,195,1000000193,231,
219.952,,Spot,2,Image 1,229,1000000232,232,
217.968,,Spot,2,Image 1,230,1000000232,233,
216.04,,Spot,2,Image 1,231,1000000232,234,
216.016,,Spot,2,Image 1,232,1000000232,235,
