
Time Since Track Start
 ==================== 
Time Since Track Start,Unit,Category,Time,TrackID,ID,
0,,Spot,12,1000000051,51,
1,,Spot,13,1000000051,53,
2,,Spot,14,1000000051,55,
3,,Spot,15,1000000051,57,
4,,Spot,16,1000000051,59,
5,,Spot,17,1000000051,61,
6,,Spot,18,1000000051,63,
7,,Spot,19,1000000051,64,
8,,Spot,20,1000000051,65,
9,,Spot,21,1000000051,66,
10,,Spot,22,1000000051,67,
11,,Spot,23,1000000051,68,
12,,Spot,24,1000000051,69,
13,,Spot,25,1000000051,70,
14,,Spot,26,1000000051,71,
15,,Spot,27,1000000051,72,
16,,Spot,28,1000000051,73,
17,,Spot,29,1000000051,74,
18,,Spot,30,1000000051,75,
19,,Spot,31,1000000051,76,
20,,Spot,32,1000000051,77,
0,,Spot,74,1000000078,78,
1,,Spot,75,1000000078,79,
2,,Spot,76,1000000078,80,
0,,Spot,76,1000000115,115,
3,,Spot,77,1000000078,116,
1,,Spot,77,1000000115,117,
4,,Spot,78,1000000078,118,
2,,Spot,78,1000000115,119,
5,,Spot,79,1000000078,120,
3,,Spot,79,1000000115,121,
6,,Spot,80,1000000078,122,
4,,Spot,80,1000000115,123,
7,,Spot,81,1000000078,124,
5,,Spot,81,1000000115,125,
8,,Spot,82,1000000078,126,
6,,Spot,82,1000000115,127,
9,,Spot,83,1000000078,128,
7,,Spot,83,1000000115,129,
10,,Spot,84,1000000078,130,
8,,Spot,84,1000000115,131,
11,,Spot,85,1000000078,132,
9,,Spot,85,1000000115,133,
10,,Spot,86,1000000115,141,
12,,Spot,86,1000000078,142,
11,,Spot,87,1000000115,143,
13,,Spot,87,1000000078,144,
12,,Spot,88,1000000115,145,
14,,Spot,88,1000000078,146,
13,,Spot,89,1000000115,147,
15,,Spot,89,1000000078,148,
14,,Spot,90,1000000115,149,
16,,Spot,90,1000000078,150,
15,,Spot,91,1000000115,151,
17,,Spot,91,1000000078,152,
16,,Spot,92,1000000115,153,
18,,Spot,92,1000000078,154,
17,,Spot,93,1000000115,155,
19,,Spot,93,1000000078,156,
18,,Spot,94,1000000115,157,
19,,Spot,95,1000000115,158,
20,,Spot,96,1000000115,159,
21,,Spot,97,1000000115,160,
22,,Spot,98,1000000115,161,
23,,Spot,99,1000000115,162,
24,,Spot,100,1000000115,163,
25,,Spot,101,1000000115,164,
26,,Spot,102,1000000115,165,
27,,Spot,103,1000000115,166,
28,,Spot,104,1000000115,167,
29,,Spot,105,1000000115,168,
30,,Spot,106,1000000115,169,
31,,Spot,107,1000000115,170,
32,,Spot,108,1000000115,171,
33,,Spot,109,1000000115,172,
34,,Spot,110,1000000115,173,
35,,Spot,111,1000000115,174,
36,,Spot,112,1000000115,175,
37,,Spot,113,1000000115,176,
38,,Spot,114,1000000115,177,
39,,Spot,115,1000000115,178,
40,,Spot,116,1000000115,179,
41,,Spot,117,1000000115,180,
42,,Spot,118,1000000115,181,
0,,Spot,159,1000000182,182,
1,,Spot,160,1000000182,183,
2,,Spot,161,1000000182,184,
3,,Spot,162,1000000182,185,
4,,Spot,163,1000000182,186,
5,,Spot,164,1000000182,187,
6,,Spot,165,1000000182,188,
7,,Spot,166,1000000182,189,
8,,Spot,167,1000000182,190,
9,,Spot,168,1000000182,191,
10,,Spot,169,1000000182,192,
0,,Spot,169,1000000193,193,
11,,Spot,170,1000000182,194,
1,,Spot,170,1000000193,195,
12,,Spot,171,1000000182,196,
2,,Spot,171,1000000193,197,
13,,Spot,172,1000000182,198,
3,,Spot,172,1000000193,199,
14,,Spot,173,1000000182,200,
4,,Spot,173,1000000193,201,
15,,Spot,174,1000000182,202,
5,,Spot,174,1000000193,203,
16,,Spot,175,1000000182,204,
6,,Spot,175,1000000193,205,
17,,Spot,176,1000000182,206,
7,,Spot,176,1000000193,207,
18,,Spot,177,1000000182,208,
8,,Spot,177,1000000193,209,
19,,Spot,178,1000000182,210,
9,,Spot,178,1000000193,211,
20,,Spot,179,1000000182,212,
10,,Spot,179,1000000193,213,
21,,Spot,180,1000000182,214,
11,,Spot,180,1000000193,215,
22,,Spot,181,1000000182,216,
12,,Spot,181,1000000193,217,
13,,Spot,182,1000000193,218,
14,,Spot,183,1000000193,219,
15,,Spot,184,1000000193,220,
16,,Spot,185,1000000193,221,
17,,Spot,186,1000000193,222,
18,,Spot,187,1000000193,223,
19,,Spot,188,1000000193,224,
20,,Spot,189,1000000193,225,
21,,Spot,190,1000000193,226,
22,,Spot,191,1000000193,227,
23,,Spot,192,1000000193,228,
24,,Spot,193,1000000193,229,
25,,Spot,194,1000000193,230,
26,,Spot,195,1000000193,231,
0,,Spot,229,1000000232,232,
1,,Spot,230,1000000232,233,
2,,Spot,231,1000000232,234,
3,,Spot,232,1000000232,235,
4,,Spot,233,1000000232,236,
5,,Spot,234,1000000232,237,
6,,Spot,235,1000000232,238,
7,,Spot,236,1000000232,239,
8,,Spot,237,1000000232,240,
9,,Spot,238,1000000232,241,
10,,Spot,239,1000000232,242,
11,,Spot,240,1000000232,243,
12,,Spot,241,1000000232,244,
13,,Spot,242,1000000232,245,
14,,Spot,243,1000000232,246,
15,,Spot,244,1000000232,247,
16,,Spot,245,1000000232,248,
17,,Spot,246,1000000232,249,
18,,Spot,247,1000000232,250,
0,,Spot,256,1000000251,251,
1,,Spot,257,1000000251,252,
2,,Spot,258,1000000251,253,
3,,Spot,259,1000000251,254,
4,,Spot,260,1000000251,255,
5,,Spot,261,1000000251,256,
6,,Spot,262,1000000251,257,
7,,Spot,263,1000000251,258,
8,,Spot,264,1000000251,259,
9,,Spot,265,1000000251,260,
10,,Spot,266,1000000251,261,
11,,Spot,267,1000000251,262,
0,,Spot,303,1000000263,263,
1,,Spot,304,1000000263,264,
2,,Spot,305,1000000263,265,
3,,Spot,306,1000000263,266,
4,,Spot,307,1000000263,267,
5,,Spot,308,1000000263,268,
6,,Spot,309,1000000263,269,
7,,Spot,310,1000000263,270,
8,,Spot,311,1000000263,271,
9,,Spot,312,1000000263,272,
