
Displacement Delta Length
 ==================== 
Displacement Delta Length,Unit,Category,Time,TrackID,ID,
2.43251,,Spot,12,1000000051,51,
1.58869,,Spot,13,1000000051,53,
1.09119,,Spot,14,1000000051,55,
2.26816,,Spot,15,1000000051,57,
1.20854,,Spot,16,1000000051,59,
0.315425,,Spot,17,1000000051,61,
1.67229,,Spot,18,1000000051,63,
1.67336,,Spot,19,1000000051,64,
1.05034,,Spot,20,1000000051,65,
0.872479,,Spot,21,1000000051,66,
0.9625,,Spot,22,1000000051,67,
0.720106,,Spot,23,1000000051,68,
1.07673,,Spot,24,1000000051,69,
1.14578,,Spot,25,1000000051,70,
0.403836,,Spot,26,1000000051,71,
0.941311,,Spot,27,1000000051,72,
0.51736,,Spot,28,1000000051,73,
1.87236,,Spot,29,1000000051,74,
1.13998,,Spot,30,1000000051,75,
0.565386,,Spot,31,1000000051,76,
1.993,,Spot,32,1000000051,77,
0,,Spot,74,1000000078,78,
1.04334,,Spot,75,1000000078,79,
0.324481,,Spot,76,1000000078,80,
0.694259,,Spot,76,1000000115,115,
0.597807,,Spot,77,1000000078,116,
0.726973,,Spot,77,1000000115,117,
0.472704,,Spot,78,1000000078,118,
1.26998,,Spot,78,1000000115,119,
1.89411,,Spot,79,1000000078,120,
0.673761,,Spot,79,1000000115,121,
1.32461,,Spot,80,1000000078,122,
2.04867,,Spot,80,1000000115,123,
1.55595,,Spot,81,1000000078,124,
1.84265,,Spot,81,1000000115,125,
1.27742,,Spot,82,1000000078,126,
1.26044,,Spot,82,1000000115,127,
0.729781,,Spot,83,1000000078,128,
1.83643,,Spot,83,1000000115,129,
1.73528,,Spot,84,1000000078,130,
1.97262,,Spot,84,1000000115,131,
2.42974,,Spot,85,1000000078,132,
0.940851,,Spot,85,1000000115,133,
2.00736,,Spot,86,1000000115,141,
1.54265,,Spot,86,1000000078,142,
0.345,,Spot,87,1000000115,143,
0.603285,,Spot,87,1000000078,144,
12.7757,,Spot,88,1000000115,145,
1.79403,,Spot,88,1000000078,146,
11.5715,,Spot,89,1000000115,147,
0.923635,,Spot,89,1000000078,148,
10.7802,,Spot,90,1000000115,149,
1.23719,,Spot,90,1000000078,150,
9.2976,,Spot,91,1000000115,151,
0.700469,,Spot,91,1000000078,152,
8.29072,,Spot,92,1000000115,153,
1.38804,,Spot,92,1000000078,154,
6.94585,,Spot,93,1000000115,155,
1.27465,,Spot,93,1000000078,156,
6.36572,,Spot,94,1000000115,157,
6.69882,,Spot,95,1000000115,158,
5.71562,,Spot,96,1000000115,159,
5.66625,,Spot,97,1000000115,160,
5.46953,,Spot,98,1000000115,161,
3.83976,,Spot,99,1000000115,162,
2.83222,,Spot,100,1000000115,163,
2.37005,,Spot,101,1000000115,164,
2.64344,,Spot,102,1000000115,165,
14.475,,Spot,103,1000000115,166,
0.762777,,Spot,104,1000000115,167,
2.30714,,Spot,105,1000000115,168,
2.45352,,Spot,106,1000000115,169,
4.00083,,Spot,107,1000000115,170,
5.0726,,Spot,108,1000000115,171,
5.23599,,Spot,109,1000000115,172,
6.50624,,Spot,110,1000000115,173,
6.29901,,Spot,111,1000000115,174,
6.56484,,Spot,112,1000000115,175,
6.50221,,Spot,113,1000000115,176,
7.43372,,Spot,114,1000000115,177,
9.33588,,Spot,115,1000000115,178,
9.77187,,Spot,116,1000000115,179,
11.423,,Spot,117,1000000115,180,
12.2297,,Spot,118,1000000115,181,
0,,Spot,159,1000000182,182,
1.72215,,Spot,160,1000000182,183,
1.07313,,Spot,161,1000000182,184,
0.390341,,Spot,162,1000000182,185,
2.02637,,Spot,163,1000000182,186,
0.229159,,Spot,164,1000000182,187,
0.975509,,Spot,165,1000000182,188,
0.738688,,Spot,166,1000000182,189,
2.49751,,Spot,167,1000000182,190,
3.62201,,Spot,168,1000000182,191,
3.42478,,Spot,169,1000000182,192,
0,,Spot,169,1000000193,193,
2.3386,,Spot,170,1000000182,194,
2.6564,,Spot,170,1000000193,195,
2.51306,,Spot,171,1000000182,196,
2.53434,,Spot,171,1000000193,197,
1.83285,,Spot,172,1000000182,198,
1.30539,,Spot,172,1000000193,199,
3.59365,,Spot,173,1000000182,200,
2.3169,,Spot,173,1000000193,201,
0.708393,,Spot,174,1000000182,202,
1.35599,,Spot,174,1000000193,203,
1.35003,,Spot,175,1000000182,204,
1.10032,,Spot,175,1000000193,205,
1.37697,,Spot,176,1000000182,206,
1.36547,,Spot,176,1000000193,207,
2.21415,,Spot,177,1000000182,208,
0.525506,,Spot,177,1000000193,209,
0.537252,,Spot,178,1000000182,210,
0.413902,,Spot,178,1000000193,211,
0.359901,,Spot,179,1000000182,212,
1.62285,,Spot,179,1000000193,213,
0.928753,,Spot,180,1000000182,214,
1.42586,,Spot,180,1000000193,215,
0.865511,,Spot,181,1000000182,216,
1.24005,,Spot,181,1000000193,217,
1.69534,,Spot,182,1000000193,218,
1.1155,,Spot,183,1000000193,219,
1.21052,,Spot,184,1000000193,220,
0.556921,,Spot,185,1000000193,221,
0.301974,,Spot,186,1000000193,222,
0.548684,,Spot,187,1000000193,223,
0.737153,,Spot,188,1000000193,224,
1.23702,,Spot,189,1000000193,225,
1.08435,,Spot,190,1000000193,226,
1.09791,,Spot,191,1000000193,227,
0.27819,,Spot,192,1000000193,228,
0.307676,,Spot,193,1000000193,229,
1.48732,,Spot,194,1000000193,230,
0.579937,,Spot,195,1000000193,231,
0,,Spot,229,1000000232,232,
0.777789,,Spot,230,1000000232,233,
0.747247,,Spot,231,1000000232,234,
0.945412,,Spot,232,1000000232,235,
0.434794,,Spot,233,1000000232,236,
4.04508,,Spot,234,1000000232,237,
2.68333,,Spot,235,1000000232,238,
1.13515,,Spot,236,1000000232,239,
1.25611,,Spot,237,1000000232,240,
1.55157,,Spot,238,1000000232,241,
1.91502,,Spot,239,1000000232,242,
1.94968,,Spot,240,1000000232,243,
0.851394,,Spot,241,1000000232,244,
2.18675,,Spot,242,1000000232,245,
0.79734,,Spot,243,1000000232,246,
3.50637,,Spot,244,1000000232,247,
1.84208,,Spot,245,1000000232,248,
1.00844,,Spot,246,1000000232,249,
2.16318,,Spot,247,1000000232,250,
0,,Spot,256,1000000251,251,
2.24762,,Spot,257,1000000251,252,
0.334965,,Spot,258,1000000251,253,
1.03831,,Spot,259,1000000251,254,
2.37744,,Spot,260,1000000251,255,
1.04805,,Spot,261,1000000251,256,
1.59211,,Spot,262,1000000251,257,
1.99549,,Spot,263,1000000251,258,
3.94844,,Spot,264,1000000251,259,
1.33782,,Spot,265,1000000251,260,
2.04798,,Spot,266,1000000251,261,
0.119662,,Spot,267,1000000251,262,
0,,Spot,303,1000000263,263,
2.23747,,Spot,304,1000000263,264,
1.21724,,Spot,305,1000000263,265,
1.70108,,Spot,306,1000000263,266,
1.47828,,Spot,307,1000000263,267,
3.25606,,Spot,308,1000000263,268,
0.565343,,Spot,309,1000000263,269,
1.10167,,Spot,310,1000000263,270,
0.346471,,Spot,311,1000000263,271,
2.36987,,Spot,312,1000000263,272,
