
Track Displacement Length
 ==================== 
Track Displacement Length,Unit,Category,ID,
7.68721,,Track,1000000051,
10.9107,,Track,1000000078,
19.276,,Track,1000000115,
29.0005,,Track,1000000182,
14.2594,,Track,1000000193,
23.826,,Track,1000000232,
9.16613,,Track,1000000251,
3.97939,,Track,1000000263,
