
Track Speed StdDev
 ==================== 
Track Speed StdDev,Unit,Category,ID,
0.313928,,Track,1000000051,
0.405799,,Track,1000000078,
0.789389,,Track,1000000115,
0.85878,,Track,1000000182,
0.56119,,Track,1000000193,
0.66807,,Track,1000000232,
0.713446,,Track,1000000251,
0.540807,,Track,1000000263,
