
Intensity Max Ch=1 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
846,,Spot,1,Image 1,12,1000000051,51,
922,,Spot,1,Image 1,13,1000000051,53,
1206,,Spot,1,Image 1,14,1000000051,55,
952,,Spot,1,Image 1,15,1000000051,57,
840,,Spot,1,Image 1,16,1000000051,59,
848,,Spot,1,Image 1,17,1000000051,61,
720,,Spot,1,Image 1,18,1000000051,63,
790,,Spot,1,Image 1,19,1000000051,64,
730,,Spot,1,Image 1,20,1000000051,65,
752,,Spot,1,Image 1,21,1000000051,66,
708,,Spot,1,Image 1,22,1000000051,67,
732,,Spot,1,Image 1,23,1000000051,68,
738,,Spot,1,Image 1,24,1000000051,69,
788,,Spot,1,Image 1,25,1000000051,70,
776,,Spot,1,Image 1,26,1000000051,71,
722,,Spot,1,Image 1,27,1000000051,72,
670,,Spot,1,Image 1,28,1000000051,73,
718,,Spot,1,Image 1,29,1000000051,74,
724,,Spot,1,Image 1,30,1000000051,75,
668,,Spot,1,Image 1,31,1000000051,76,
628,,Spot,1,Image 1,32,1000000051,77,
794,,Spot,1,Image 1,74,1000000078,78,
682,,Spot,1,Image 1,75,1000000078,79,
702,,Spot,1,Image 1,76,1000000078,80,
760,,Spot,1,Image 1,76,1000000115,115,
828,,Spot,1,Image 1,77,1000000078,116,
812,,Spot,1,Image 1,77,1000000115,117,
788,,Spot,1,Image 1,78,1000000078,118,
636,,Spot,1,Image 1,78,1000000115,119,
826,,Spot,1,Image 1,79,1000000078,120,
726,,Spot,1,Image 1,79,1000000115,121,
942,,Spot,1,Image 1,80,1000000078,122,
656,,Spot,1,Image 1,80,1000000115,123,
724,,Spot,1,Image 1,81,1000000078,124,
690,,Spot,1,Image 1,81,1000000115,125,
650,,Spot,1,Image 1,82,1000000078,126,
750,,Spot,1,Image 1,82,1000000115,127,
588,,Spot,1,Image 1,83,1000000078,128,
752,,Spot,1,Image 1,83,1000000115,129,
662,,Spot,1,Image 1,84,1000000078,130,
682,,Spot,1,Image 1,84,1000000115,131,
654,,Spot,1,Image 1,85,1000000078,132,
690,,Spot,1,Image 1,85,1000000115,133,
708,,Spot,1,Image 1,86,1000000115,141,
644,,Spot,1,Image 1,86,1000000078,142,
722,,Spot,1,Image 1,87,1000000115,143,
558,,Spot,1,Image 1,87,1000000078,144,
678,,Spot,1,Image 1,88,1000000115,145,
612,,Spot,1,Image 1,88,1000000078,146,
748,,Spot,1,Image 1,89,1000000115,147,
690,,Spot,1,Image 1,89,1000000078,148,
782,,Spot,1,Image 1,90,1000000115,149,
672,,Spot,1,Image 1,90,1000000078,150,
624,,Spot,1,Image 1,91,1000000115,151,
718,,Spot,1,Image 1,91,1000000078,152,
692,,Spot,1,Image 1,92,1000000115,153,
608,,Spot,1,Image 1,92,1000000078,154,
716,,Spot,1,Image 1,93,1000000115,155,
704,,Spot,1,Image 1,93,1000000078,156,
700,,Spot,1,Image 1,94,1000000115,157,
640,,Spot,1,Image 1,95,1000000115,158,
672,,Spot,1,Image 1,96,1000000115,159,
624,,Spot,1,Image 1,97,1000000115,160,
636,,Spot,1,Image 1,98,1000000115,161,
716,,Spot,1,Image 1,99,1000000115,162,
644,,Spot,1,Image 1,100,1000000115,163,
698,,Spot,1,Image 1,101,1000000115,164,
730,,Spot,1,Image 1,102,1000000115,165,
706,,Spot,1,Image 1,103,1000000115,166,
816,,Spot,1,Image 1,104,1000000115,167,
724,,Spot,1,Image 1,105,1000000115,168,
710,,Spot,1,Image 1,106,1000000115,169,
712,,Spot,1,Image 1,107,1000000115,170,
690,,Spot,1,Image 1,108,1000000115,171,
684,,Spot,1,Image 1,109,1000000115,172,
728,,Spot,1,Image 1,110,1000000115,173,
706,,Spot,1,Image 1,111,1000000115,174,
628,,Spot,1,Image 1,112,1000000115,175,
616,,Spot,1,Image 1,113,1000000115,176,
650,,Spot,1,Image 1,114,1000000115,177,
590,,Spot,1,Image 1,115,1000000115,178,
610,,Spot,1,Image 1,116,1000000115,179,
630,,Spot,1,Image 1,117,1000000115,180,
650,,Spot,1,Image 1,118,1000000115,181,
808,,Spot,1,Image 1,159,1000000182,182,
732,,Spot,1,Image 1,160,1000000182,183,
672,,Spot,1,Image 1,161,1000000182,184,
532,,Spot,1,Image 1,162,1000000182,185,
672,,Spot,1,Image 1,163,1000000182,186,
612,,Spot,1,Image 1,164,1000000182,187,
632,,Spot,1,Image 1,165,1000000182,188,
582,,Spot,1,Image 1,166,1000000182,189,
562,,Spot,1,Image 1,167,1000000182,190,
538,,Spot,1,Image 1,168,1000000182,191,
620,,Spot,1,Image 1,169,1000000182,192,
738,,Spot,1,Image 1,169,1000000193,193,
538,,Spot,1,Image 1,170,1000000182,194,
790,,Spot,1,Image 1,170,1000000193,195,
520,,Spot,1,Image 1,171,1000000182,196,
684,,Spot,1,Image 1,171,1000000193,197,
518,,Spot,1,Image 1,172,1000000182,198,
1006,,Spot,1,Image 1,172,1000000193,199,
554,,Spot,1,Image 1,173,1000000182,200,
888,,Spot,1,Image 1,173,1000000193,201,
488,,Spot,1,Image 1,174,1000000182,202,
908,,Spot,1,Image 1,174,1000000193,203,
512,,Spot,1,Image 1,175,1000000182,204,
854,,Spot,1,Image 1,175,1000000193,205,
504,,Spot,1,Image 1,176,1000000182,206,
602,,Spot,1,Image 1,176,1000000193,207,
474,,Spot,1,Image 1,177,1000000182,208,
588,,Spot,1,Image 1,177,1000000193,209,
454,,Spot,1,Image 1,178,1000000182,210,
576,,Spot,1,Image 1,178,1000000193,211,
414,,Spot,1,Image 1,179,1000000182,212,
626,,Spot,1,Image 1,179,1000000193,213,
418,,Spot,1,Image 1,180,1000000182,214,
666,,Spot,1,Image 1,180,1000000193,215,
424,,Spot,1,Image 1,181,1000000182,216,
706,,Spot,1,Image 1,181,1000000193,217,
646,,Spot,1,Image 1,182,1000000193,218,
574,,Spot,1,Image 1,183,1000000193,219,
640,,Spot,1,Image 1,184,1000000193,220,
598,,Spot,1,Image 1,185,1000000193,221,
586,,Spot,1,Image 1,186,1000000193,222,
610,,Spot,1,Image 1,187,1000000193,223,
624,,Spot,1,Image 1,188,1000000193,224,
654,,Spot,1,Image 1,189,1000000193,225,
668,,Spot,1,Image 1,190,1000000193,226,
576,,Spot,1,Image 1,191,1000000193,227,
546,,Spot,1,Image 1,192,1000000193,228,
620,,Spot,1,Image 1,193,1000000193,229,
582,,Spot,1,Image 1,194,1000000193,230,
516,,Spot,1,Image 1,195,1000000193,231,
702,,Spot,1,Image 1,229,1000000232,232,
724,,Spot,1,Image 1,230,1000000232,233,
738,,Spot,1,Image 1,231,1000000232,234,
734,,Spot,1,Image 1,232,1000000232,235,
690,,Spot,1,Image 1,233,1000000232,236,
696,,Spot,1,Image 1,234,1000000232,237,
612,,Spot,1,Image 1,235,1000000232,238,
626,,Spot,1,Image 1,236,1000000232,239,
630,,Spot,1,Image 1,237,1000000232,240,
652,,Spot,1,Image 1,238,1000000232,241,
702,,Spot,1,Image 1,239,1000000232,242,
