
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,TrackID,ID,
27.7903,µm,Spot,Image 1,12,1000000051,51,
29.3503,µm,Spot,Image 1,13,1000000051,53,
30.1903,µm,Spot,Image 1,14,1000000051,55,
29.7103,µm,Spot,Image 1,15,1000000051,57,
30.6703,µm,Spot,Image 1,16,1000000051,59,
30.9103,µm,Spot,Image 1,17,1000000051,61,
31.7503,µm,Spot,Image 1,18,1000000051,63,
31.0303,µm,Spot,Image 1,19,1000000051,64,
31.9903,µm,Spot,Image 1,20,1000000051,65,
31.2703,µm,Spot,Image 1,21,1000000051,66,
31.9903,µm,Spot,Image 1,22,1000000051,67,
32.1103,µm,Spot,Image 1,23,1000000051,68,
31.9106,µm,Spot,Image 1,24,1000000051,69,
31.7503,µm,Spot,Image 1,25,1000000051,70,
31.9903,µm,Spot,Image 1,26,1000000051,71,
31.8703,µm,Spot,Image 1,27,1000000051,72,
32.1103,µm,Spot,Image 1,28,1000000051,73,
31.7041,µm,Spot,Image 1,29,1000000051,74,
32.0233,µm,Spot,Image 1,30,1000000051,75,
31.9678,µm,Spot,Image 1,31,1000000051,76,
33.254,µm,Spot,Image 1,32,1000000051,77,
20.1946,µm,Spot,Image 1,74,1000000078,78,
20.5637,µm,Spot,Image 1,75,1000000078,79,
20.5784,µm,Spot,Image 1,76,1000000078,80,
16.5103,µm,Spot,Image 1,76,1000000115,115,
20.5255,µm,Spot,Image 1,77,1000000078,116,
17.1103,µm,Spot,Image 1,77,1000000115,117,
20.4357,µm,Spot,Image 1,78,1000000078,118,
17.5903,µm,Spot,Image 1,78,1000000115,119,
21.6118,µm,Spot,Image 1,79,1000000078,120,
17.2303,µm,Spot,Image 1,79,1000000115,121,
21.7903,µm,Spot,Image 1,80,1000000078,122,
17.0884,µm,Spot,Image 1,80,1000000115,123,
22.2703,µm,Spot,Image 1,81,1000000078,124,
18.1699,µm,Spot,Image 1,81,1000000115,125,
22.2703,µm,Spot,Image 1,82,1000000078,126,
17.0424,µm,Spot,Image 1,82,1000000115,127,
22.6303,µm,Spot,Image 1,83,1000000078,128,
17.9478,µm,Spot,Image 1,83,1000000115,129,
