
Time Index
 ==================== 
Time Index,Unit,Category,Time,TrackID,ID,
12,,Spot,12,1000000051,51,
13,,Spot,13,1000000051,53,
14,,Spot,14,1000000051,55,
15,,Spot,15,1000000051,57,
16,,Spot,16,1000000051,59,
17,,Spot,17,1000000051,61,
18,,Spot,18,1000000051,63,
19,,Spot,19,1000000051,64,
20,,Spot,20,1000000051,65,
21,,Spot,21,1000000051,66,
22,,Spot,22,1000000051,67,
23,,Spot,23,1000000051,68,
24,,Spot,24,1000000051,69,
25,,Spot,25,1000000051,70,
26,,Spot,26,1000000051,71,
27,,Spot,27,1000000051,72,
28,,Spot,28,1000000051,73,
29,,Spot,29,1000000051,74,
30,,Spot,30,1000000051,75,
31,,Spot,31,1000000051,76,
32,,Spot,32,1000000051,77,
74,,Spot,74,1000000078,78,
75,,Spot,75,1000000078,79,
76,,Spot,76,1000000078,80,
76,,Spot,76,1000000115,115,
77,,Spot,77,1000000078,116,
77,,Spot,77,1000000115,117,
78,,Spot,78,1000000078,118,
78,,Spot,78,1000000115,119,
79,,Spot,79,1000000078,120,
79,,Spot,79,1000000115,121,
80,,Spot,80,1000000078,122,
80,,Spot,80,1000000115,123,
81,,Spot,81,1000000078,124,
81,,Spot,81,1000000115,125,
82,,Spot,82,1000000078,126,
82,,Spot,82,1000000115,127,
83,,Spot,83,1000000078,128,
83,,Spot,83,1000000115,129,
84,,Spot,84,1000000078,130,
84,,Spot,84,1000000115,131,
85,,Spot,85,1000000078,132,
85,,Spot,85,1000000115,133,
86,,Spot,86,1000000115,141,
86,,Spot,86,1000000078,142,
87,,Spot,87,1000000115,143,
87,,Spot,87,1000000078,144,
88,,Spot,88,1000000115,145,
88,,Spot,88,1000000078,146,
89,,Spot,89,1000000115,147,
89,,Spot,89,1000000078,148,
90,,Spot,90,1000000115,149,
90,,Spot,90,1000000078,150,
91,,Spot,91,1000000115,151,
91,,Spot,91,1000000078,152,
92,,Spot,92,1000000115,153,
92,,Spot,92,1000000078,154,
93,,Spot,93,1000000115,155,
93,,Spot,93,1000000078,156,
94,,Spot,94,1000000115,157,
95,,Spot,95,1000000115,158,
96,,Spot,96,1000000115,159,
97,,Spot,97,1000000115,160,
98,,Spot,98,1000000115,161,
99,,Spot,99,1000000115,162,
100,,Spot,100,1000000115,163,
101,,Spot,101,1000000115,164,
102,,Spot,102,1000000115,165,
103,,Spot,103,1000000115,166,
104,,Spot,104,1000000115,167,
105,,Spot,105,1000000115,168,
106,,Spot,106,1000000115,169,
107,,Spot,107,1000000115,170,
108,,Spot,108,1000000115,171,
109,,Spot,109,1000000115,172,
110,,Spot,110,1000000115,173,
111,,Spot,111,1000000115,174,
112,,Spot,112,1000000115,175,
113,,Spot,113,1000000115,176,
114,,Spot,114,1000000115,177,
115,,Spot,115,1000000115,178,
116,,Spot,116,1000000115,179,
117,,Spot,117,1000000115,180,
118,,Spot,118,1000000115,181,
159,,Spot,159,1000000182,182,
160,,Spot,160,1000000182,183,
161,,Spot,161,1000000182,184,
162,,Spot,162,1000000182,185,
163,,Spot,163,1000000182,186,
164,,Spot,164,1000000182,187,
165,,Spot,165,1000000182,188,
166,,Spot,166,1000000182,189,
167,,Spot,167,1000000182,190,
168,,Spot,168,1000000182,191,
169,,Spot,169,1000000182,192,
169,,Spot,169,1000000193,193,
170,,Spot,170,1000000182,194,
170,,Spot,170,1000000193,195,
171,,Spot,171,1000000182,196,
171,,Spot,171,1000000193,197,
172,,Spot,172,1000000182,198,
172,,Spot,172,1000000193,199,
173,,Spot,173,1000000182,200,
173,,Spot,173,1000000193,201,
174,,Spot,174,1000000182,202,
174,,Spot,174,1000000193,203,
175,,Spot,175,1000000182,204,
175,,Spot,175,1000000193,205,
176,,Spot,176,1000000182,206,
176,,Spot,176,1000000193,207,
177,,Spot,177,1000000182,208,
177,,Spot,177,1000000193,209,
178,,Spot,178,1000000182,210,
178,,Spot,178,1000000193,211,
179,,Spot,179,1000000182,212,
179,,Spot,179,1000000193,213,
180,,Spot,180,1000000182,214,
180,,Spot,180,1000000193,215,
181,,Spot,181,1000000182,216,
181,,Spot,181,1000000193,217,
182,,Spot,182,1000000193,218,
183,,Spot,183,1000000193,219,
184,,Spot,184,1000000193,220,
185,,Spot,185,1000000193,221,
186,,Spot,186,1000000193,222,
187,,Spot,187,1000000193,223,
188,,Spot,188,1000000193,224,
189,,Spot,189,1000000193,225,
190,,Spot,190,1000000193,226,
191,,Spot,191,1000000193,227,
192,,Spot,192,1000000193,228,
193,,Spot,193,1000000193,229,
194,,Spot,194,1000000193,230,
195,,Spot,195,1000000193,231,
229,,Spot,229,1000000232,232,
230,,Spot,230,1000000232,233,
231,,Spot,231,1000000232,234,
232,,Spot,232,1000000232,235,
233,,Spot,233,1000000232,236,
234,,Spot,234,1000000232,237,
235,,Spot,235,1000000232,238,
236,,Spot,236,1000000232,239,
237,,Spot,237,1000000232,240,
238,,Spot,238,1000000232,241,
239,,Spot,239,1000000232,242,
240,,Spot,240,1000000232,243,
241,,Spot,241,1000000232,244,
242,,Spot,242,1000000232,245,
243,,Spot,243,1000000232,246,
244,,Spot,244,1000000232,247,
245,,Spot,245,1000000232,248,
246,,Spot,246,1000000232,249,
247,,Spot,247,1000000232,250,
256,,Spot,256,1000000251,251,
257,,Spot,257,1000000251,252,
258,,Spot,258,1000000251,253,
259,,Spot,259,1000000251,254,
260,,Spot,260,1000000251,255,
261,,Spot,261,1000000251,256,
262,,Spot,262,1000000251,257,
263,,Spot,263,1000000251,258,
264,,Spot,264,1000000251,259,
265,,Spot,265,1000000251,260,
266,,Spot,266,1000000251,261,
267,,Spot,267,1000000251,262,
303,,Spot,303,1000000263,263,
304,,Spot,304,1000000263,264,
305,,Spot,305,1000000263,265,
306,,Spot,306,1000000263,266,
307,,Spot,307,1000000263,267,
308,,Spot,308,1000000263,268,
309,,Spot,309,1000000263,269,
310,,Spot,310,1000000263,270,
311,,Spot,311,1000000263,271,
312,,Spot,312,1000000263,272,
