
Intensity Sum of Square Ch=2 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
3.54266e+08,,Spot,2,Image 1,12,1000000051,51,
3.51298e+08,,Spot,2,Image 1,13,1000000051,53,
3.56299e+08,,Spot,2,Image 1,14,1000000051,55,
3.66612e+08,,Spot,2,Image 1,15,1000000051,57,
3.62756e+08,,Spot,2,Image 1,16,1000000051,59,
3.60342e+08,,Spot,2,Image 1,17,1000000051,61,
3.47756e+08,,Spot,2,Image 1,18,1000000051,63,
3.44324e+08,,Spot,2,Image 1,19,1000000051,64,
3.56877e+08,,Spot,2,Image 1,20,1000000051,65,
3.52287e+08,,Spot,2,Image 1,21,1000000051,66,
3.61561e+08,,Spot,2,Image 1,22,1000000051,67,
3.49981e+08,,Spot,2,Image 1,23,1000000051,68,
3.64458e+08,,Spot,2,Image 1,24,1000000051,69,
3.46253e+08,,Spot,2,Image 1,25,1000000051,70,
3.4557e+08,,Spot,2,Image 1,26,1000000051,71,
3.50988e+08,,Spot,2,Image 1,27,1000000051,72,
3.43755e+08,,Spot,2,Image 1,28,1000000051,73,
3.52517e+08,,Spot,2,Image 1,29,1000000051,74,
3.65453e+08,,Spot,2,Image 1,30,1000000051,75,
3.65279e+08,,Spot,2,Image 1,31,1000000051,76,
3.73081e+08,,Spot,2,Image 1,32,1000000051,77,
3.3582e+08,,Spot,2,Image 1,74,1000000078,78,
3.33157e+08,,Spot,2,Image 1,75,1000000078,79,
3.32212e+08,,Spot,2,Image 1,76,1000000078,80,
3.35388e+08,,Spot,2,Image 1,76,1000000115,115,
3.3489e+08,,Spot,2,Image 1,77,1000000078,116,
3.3835e+08,,Spot,2,Image 1,77,1000000115,117,
3.49724e+08,,Spot,2,Image 1,78,1000000078,118,
3.5111e+08,,Spot,2,Image 1,78,1000000115,119,
3.56695e+08,,Spot,2,Image 1,79,1000000078,120,
3.35421e+08,,Spot,2,Image 1,79,1000000115,121,
4.30496e+08,,Spot,2,Image 1,80,1000000078,122,
3.48288e+08,,Spot,2,Image 1,80,1000000115,123,
3.92499e+08,,Spot,2,Image 1,81,1000000078,124,
3.38052e+08,,Spot,2,Image 1,81,1000000115,125,
3.61527e+08,,Spot,2,Image 1,82,1000000078,126,
3.37697e+08,,Spot,2,Image 1,82,1000000115,127,
3.84839e+08,,Spot,2,Image 1,83,1000000078,128,
3.41365e+08,,Spot,2,Image 1,83,1000000115,129,
4.14847e+08,,Spot,2,Image 1,84,1000000078,130,
3.43008e+08,,Spot,2,Image 1,84,1000000115,131,
3.97196e+08,,Spot,2,Image 1,85,1000000078,132,
3.39834e+08,,Spot,2,Image 1,85,1000000115,133,
3.43536e+08,,Spot,2,Image 1,86,1000000115,141,
3.87077e+08,,Spot,2,Image 1,86,1000000078,142,
3.51025e+08,,Spot,2,Image 1,87,1000000115,143,
4.01436e+08,,Spot,2,Image 1,87,1000000078,144,
3.43378e+08,,Spot,2,Image 1,88,1000000115,145,
3.83213e+08,,Spot,2,Image 1,88,1000000078,146,
3.50153e+08,,Spot,2,Image 1,89,1000000115,147,
4.06606e+08,,Spot,2,Image 1,89,1000000078,148,
3.4262e+08,,Spot,2,Image 1,90,1000000115,149,
3.86598e+08,,Spot,2,Image 1,90,1000000078,150,
3.43882e+08,,Spot,2,Image 1,91,1000000115,151,
4.2492e+08,,Spot,2,Image 1,91,1000000078,152,
3.43161e+08,,Spot,2,Image 1,92,1000000115,153,
3.9618e+08,,Spot,2,Image 1,92,1000000078,154,
3.55107e+08,,Spot,2,Image 1,93,1000000115,155,
4.18048e+08,,Spot,2,Image 1,93,1000000078,156,
3.44911e+08,,Spot,2,Image 1,94,1000000115,157,
3.37814e+08,,Spot,2,Image 1,95,1000000115,158,
3.36818e+08,,Spot,2,Image 1,96,1000000115,159,
3.49074e+08,,Spot,2,Image 1,97,1000000115,160,
3.52761e+08,,Spot,2,Image 1,98,1000000115,161,
3.40383e+08,,Spot,2,Image 1,99,1000000115,162,
