
Speed
 ==================== 
Speed,Unit,Category,Time,TrackID,ID,
1.58869,,Spot,12,1000000051,51,
1.21625,,Spot,13,1000000051,53,
0.699507,,Spot,14,1000000051,55,
0.520395,,Spot,15,1000000051,57,
0.675073,,Spot,16,1000000051,59,
0.976671,,Spot,17,1000000051,61,
0.12287,,Spot,18,1000000051,63,
0.579636,,Spot,19,1000000051,64,
0.242478,,Spot,20,1000000051,65,
0.565725,,Spot,21,1000000051,66,
0.789404,,Spot,22,1000000051,67,
0.892952,,Spot,23,1000000051,68,
0.2715,,Spot,24,1000000051,69,
0.393378,,Spot,25,1000000051,70,
0.355235,,Spot,26,1000000051,71,
0.261212,,Spot,27,1000000051,72,
1.18929,,Spot,28,1000000051,73,
1.33501,,Spot,29,1000000051,74,
0.34395,,Spot,30,1000000051,75,
0.795718,,Spot,31,1000000051,76,
1.993,,Spot,32,1000000051,77,
1.04334,,Spot,74,1000000078,78,
0.495542,,Spot,75,1000000078,79,
0.381895,,Spot,76,1000000078,80,
0.694259,,Spot,76,1000000115,115,
0.156749,,Spot,77,1000000078,116,
0.675218,,Spot,77,1000000115,117,
1.11537,,Spot,78,1000000078,118,
0.565931,,Spot,78,1000000115,119,
1.08014,,Spot,79,1000000078,120,
0.945407,,Spot,79,1000000115,121,
1.12326,,Spot,80,1000000078,122,
1.2381,,Spot,80,1000000115,123,
1.30997,,Spot,81,1000000078,124,
1.14526,,Spot,81,1000000115,125,
0.958781,,Spot,82,1000000078,126,
0.860186,,Spot,82,1000000115,127,
1.07329,,Spot,83,1000000078,128,
1.31319,,Spot,83,1000000115,129,
1.01383,,Spot,84,1000000078,130,
1.84774,,Spot,84,1000000115,131,
1.61481,,Spot,85,1000000078,132,
1.38668,,Spot,85,1000000115,133,
1.11555,,Spot,86,1000000115,141,
0.937155,,Spot,86,1000000078,142,
1.08463,,Spot,87,1000000115,143,
0.603307,,Spot,87,1000000078,144,
0.475579,,Spot,88,1000000115,145,
0.525121,,Spot,88,1000000078,146,
0.973729,,Spot,89,1000000115,147,
0.965205,,Spot,89,1000000078,148,
0.933258,,Spot,90,1000000115,149,
0.880539,,Spot,90,1000000078,150,
1.10513,,Spot,91,1000000115,151,
0.922929,,Spot,91,1000000078,152,
0.739072,,Spot,92,1000000115,153,
0.716087,,Spot,92,1000000078,154,
0.787762,,Spot,93,1000000115,155,
1.27465,,Spot,93,1000000078,156,
0.179027,,Spot,94,1000000115,157,
0.875934,,Spot,95,1000000115,158,
0.517765,,Spot,96,1000000115,159,
0.192787,,Spot,97,1000000115,160,
0.522193,,Spot,98,1000000115,161,
0.714726,,Spot,99,1000000115,162,
0.824412,,Spot,100,1000000115,163,
0.470165,,Spot,101,1000000115,164,
