
Track Ar1 Mean
 ==================== 
Track Ar1 Mean,Unit,Category,ID,
-0.315715,,Track,1000099590,
-0.103312,,Track,1000099594,
-0.300378,,Track,1000099598,
-0.152637,,Track,1000099602,
-0.401111,,Track,1000099609,
-0.295681,,Track,1000099615,
0.136829,,Track,1000099619,
-0.374732,,Track,1000099629,
-0.268872,,Track,1000099640,
-0.18243,,Track,1000099652,
