
Area
 ==================== 
Area,Unit,Category,Time,TrackID,ID,
50.2655,µm^2,Spot,16,1000099590,99590,
50.2655,µm^2,Spot,17,1000099590,99591,
50.2655,µm^2,Spot,18,1000099590,99592,
50.2655,µm^2,Spot,19,1000099590,99593,
50.2655,µm^2,Spot,30,1000099594,99594,
50.2655,µm^2,Spot,31,1000099594,99595,
50.2655,µm^2,Spot,32,1000099594,99596,
50.2655,µm^2,Spot,33,1000099594,99597,
50.2655,µm^2,Spot,38,1000099598,99598,
50.2655,µm^2,Spot,39,1000099598,99599,
50.2655,µm^2,Spot,40,1000099598,99600,
50.2655,µm^2,Spot,41,1000099598,99601,
50.2655,µm^2,Spot,75,1000099602,99602,
50.2655,µm^2,Spot,76,1000099602,99603,
50.2655,µm^2,Spot,77,1000099602,99604,
50.2655,µm^2,Spot,78,1000099602,99605,
50.2655,µm^2,Spot,79,1000099602,99606,
50.2655,µm^2,Spot,80,1000099602,99607,
50.2655,µm^2,Spot,81,1000099602,99608,
50.2655,µm^2,Spot,157,1000099609,99609,
50.2655,µm^2,Spot,158,1000099609,99610,
50.2655,µm^2,Spot,159,1000099609,99611,
50.2655,µm^2,Spot,160,1000099609,99612,
50.2655,µm^2,Spot,161,1000099609,99613,
50.2655,µm^2,Spot,162,1000099609,99614,
50.2655,µm^2,Spot,186,1000099615,99615,
50.2655,µm^2,Spot,187,1000099615,99616,
50.2655,µm^2,Spot,188,1000099615,99617,
50.2655,µm^2,Spot,189,1000099615,99618,
50.2655,µm^2,Spot,328,1000099619,99619,
50.2655,µm^2,Spot,332,1000099619,99623,
50.2655,µm^2,Spot,380,1000099629,99629,
50.2655,µm^2,Spot,381,1000099629,99630,
50.2655,µm^2,Spot,382,1000099629,99631,
50.2655,µm^2,Spot,383,1000099629,99632,
50.2655,µm^2,Spot,384,1000099629,99633,
50.2655,µm^2,Spot,329,1000099619,99634,
50.2655,µm^2,Spot,330,1000099619,99635,
50.2655,µm^2,Spot,331,1000099619,99636,
50.2655,µm^2,Spot,368,1000099637,99637,
50.2655,µm^2,Spot,369,1000099637,99638,
50.2655,µm^2,Spot,247,1000099640,99640,
50.2655,µm^2,Spot,248,1000099640,99641,
50.2655,µm^2,Spot,249,1000099640,99642,
50.2655,µm^2,Spot,250,1000099640,99643,
50.2655,µm^2,Spot,251,1000099640,99644,
50.2655,µm^2,Spot,135,1000099652,99652,
50.2655,µm^2,Spot,136,1000099652,99653,
50.2655,µm^2,Spot,137,1000099652,99654,
50.2655,µm^2,Spot,138,1000099652,99655,
50.2655,µm^2,Spot,4,1000099657,99657,
50.2655,µm^2,Spot,5,1000099657,99658,
50.2655,µm^2,Spot,6,1000099657,99659,
50.2655,µm^2,Spot,301,1000099660,99660,
50.2655,µm^2,Spot,302,1000099660,99661,
50.2655,µm^2,Spot,303,1000099660,99662,
