
Intensity Max Ch=3 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
248,,Spot,3,Image 1,16,1000099590,99590,
260,,Spot,3,Image 1,17,1000099590,99591,
255,,Spot,3,Image 1,18,1000099590,99592,
251,,Spot,3,Image 1,19,1000099590,99593,
246,,Spot,3,Image 1,30,1000099594,99594,
258,,Spot,3,Image 1,31,1000099594,99595,
254,,Spot,3,Image 1,32,1000099594,99596,
257,,Spot,3,Image 1,33,1000099594,99597,
255,,Spot,3,Image 1,38,1000099598,99598,
276,,Spot,3,Image 1,39,1000099598,99599,
249,,Spot,3,Image 1,40,1000099598,99600,
253,,Spot,3,Image 1,41,1000099598,99601,
249,,Spot,3,Image 1,75,1000099602,99602,
258,,Spot,3,Image 1,76,1000099602,99603,
265,,Spot,3,Image 1,77,1000099602,99604,
251,,Spot,3,Image 1,78,1000099602,99605,
249,,Spot,3,Image 1,79,1000099602,99606,
253,,Spot,3,Image 1,80,1000099602,99607,
250,,Spot,3,Image 1,81,1000099602,99608,
246,,Spot,3,Image 1,157,1000099609,99609,
249,,Spot,3,Image 1,158,1000099609,99610,
267,,Spot,3,Image 1,159,1000099609,99611,
257,,Spot,3,Image 1,160,1000099609,99612,
252,,Spot,3,Image 1,161,1000099609,99613,
251,,Spot,3,Image 1,162,1000099609,99614,
257,,Spot,3,Image 1,186,1000099615,99615,
265,,Spot,3,Image 1,187,1000099615,99616,
247,,Spot,3,Image 1,188,1000099615,99617,
249,,Spot,3,Image 1,189,1000099615,99618,
247,,Spot,3,Image 1,328,1000099619,99619,
260,,Spot,3,Image 1,332,1000099619,99623,
246,,Spot,3,Image 1,380,1000099629,99629,
256,,Spot,3,Image 1,381,1000099629,99630,
254,,Spot,3,Image 1,382,1000099629,99631,
262,,Spot,3,Image 1,383,1000099629,99632,
257,,Spot,3,Image 1,384,1000099629,99633,
248,,Spot,3,Image 1,329,1000099619,99634,
252,,Spot,3,Image 1,330,1000099619,99635,
262,,Spot,3,Image 1,331,1000099619,99636,
257,,Spot,3,Image 1,368,1000099637,99637,
242,,Spot,3,Image 1,369,1000099637,99638,
253,,Spot,3,Image 1,247,1000099640,99640,
262,,Spot,3,Image 1,248,1000099640,99641,
258,,Spot,3,Image 1,249,1000099640,99642,
255,,Spot,3,Image 1,250,1000099640,99643,
254,,Spot,3,Image 1,251,1000099640,99644,
243,,Spot,3,Image 1,135,1000099652,99652,
247,,Spot,3,Image 1,136,1000099652,99653,
248,,Spot,3,Image 1,137,1000099652,99654,
252,,Spot,3,Image 1,138,1000099652,99655,
267,,Spot,3,Image 1,4,1000099657,99657,
268,,Spot,3,Image 1,5,1000099657,99658,
258,,Spot,3,Image 1,6,1000099657,99659,
251,,Spot,3,Image 1,301,1000099660,99660,
253,,Spot,3,Image 1,302,1000099660,99661,
263,,Spot,3,Image 1,303,1000099660,99662,
