
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,TrackID,ID,
207.008,,Spot,1,Image 1,16,1000099590,99590,
208.008,,Spot,1,Image 1,17,1000099590,99591,
208.028,,Spot,1,Image 1,18,1000099590,99592,
206.006,,Spot,1,Image 1,19,1000099590,99593,
202.992,,Spot,1,Image 1,30,1000099594,99594,
203.024,,Spot,1,Image 1,31,1000099594,99595,
200.02,,Spot,1,Image 1,32,1000099594,99596,
200.008,,Spot,1,Image 1,33,1000099594,99597,
202.99,,Spot,1,Image 1,38,1000099598,99598,
202.992,,Spot,1,Image 1,39,1000099598,99599,
204.998,,Spot,1,Image 1,40,1000099598,99600,
200.976,,Spot,1,Image 1,41,1000099598,99601,
203.992,,Spot,1,Image 1,75,1000099602,99602,
202.01,,Spot,1,Image 1,76,1000099602,99603,
205.016,,Spot,1,Image 1,77,1000099602,99604,
202.01,,Spot,1,Image 1,78,1000099602,99605,
202.02,,Spot,1,Image 1,79,1000099602,99606,
202.016,,Spot,1,Image 1,80,1000099602,99607,
204.984,,Spot,1,Image 1,81,1000099602,99608,
204.02,,Spot,1,Image 1,157,1000099609,99609,
204.004,,Spot,1,Image 1,158,1000099609,99610,
204.976,,Spot,1,Image 1,159,1000099609,99611,
206.02,,Spot,1,Image 1,160,1000099609,99612,
202.008,,Spot,1,Image 1,161,1000099609,99613,
206.984,,Spot,1,Image 1,162,1000099609,99614,
203.986,,Spot,1,Image 1,186,1000099615,99615,
204.024,,Spot,1,Image 1,187,1000099615,99616,
206,,Spot,1,Image 1,188,1000099615,99617,
203.044,,Spot,1,Image 1,189,1000099615,99618,
203.028,,Spot,1,Image 1,328,1000099619,99619,
209,,Spot,1,Image 1,332,1000099619,99623,
201.028,,Spot,1,Image 1,380,1000099629,99629,
204.01,,Spot,1,Image 1,381,1000099629,99630,
200.004,,Spot,1,Image 1,382,1000099629,99631,
202.98,,Spot,1,Image 1,383,1000099629,99632,
203,,Spot,1,Image 1,384,1000099629,99633,
202,,Spot,1,Image 1,329,1000099619,99634,
202.022,,Spot,1,Image 1,330,1000099619,99635,
203.972,,Spot,1,Image 1,331,1000099619,99636,
202.988,,Spot,1,Image 1,368,1000099637,99637,
200.008,,Spot,1,Image 1,369,1000099637,99638,
205.024,,Spot,1,Image 1,247,1000099640,99640,
210.984,,Spot,1,Image 1,248,1000099640,99641,
211.032,,Spot,1,Image 1,249,1000099640,99642,
204.986,,Spot,1,Image 1,250,1000099640,99643,
206.024,,Spot,1,Image 1,251,1000099640,99644,
202.028,,Spot,1,Image 1,135,1000099652,99652,
202.984,,Spot,1,Image 1,136,1000099652,99653,
207.014,,Spot,1,Image 1,137,1000099652,99654,
204,,Spot,1,Image 1,138,1000099652,99655,
206.036,,Spot,1,Image 1,4,1000099657,99657,
201,,Spot,1,Image 1,5,1000099657,99658,
204.02,,Spot,1,Image 1,6,1000099657,99659,
201.984,,Spot,1,Image 1,301,1000099660,99660,
201.016,,Spot,1,Image 1,302,1000099660,99661,
201.992,,Spot,1,Image 1,303,1000099660,99662,
