
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
358.029,,Spot,2,Image 1,16,1000099590,99590,
376.954,,Spot,2,Image 1,17,1000099590,99591,
354.713,,Spot,2,Image 1,18,1000099590,99592,
357.361,,Spot,2,Image 1,19,1000099590,99593,
245.922,,Spot,2,Image 1,30,1000099594,99594,
246.089,,Spot,2,Image 1,31,1000099594,99595,
247.078,,Spot,2,Image 1,32,1000099594,99596,
244.425,,Spot,2,Image 1,33,1000099594,99597,
353.654,,Spot,2,Image 1,38,1000099598,99598,
349.354,,Spot,2,Image 1,39,1000099598,99599,
314.471,,Spot,2,Image 1,40,1000099598,99600,
312.496,,Spot,2,Image 1,41,1000099598,99601,
335.687,,Spot,2,Image 1,75,1000099602,99602,
357.885,,Spot,2,Image 1,76,1000099602,99603,
363.839,,Spot,2,Image 1,77,1000099602,99604,
346.686,,Spot,2,Image 1,78,1000099602,99605,
348.007,,Spot,2,Image 1,79,1000099602,99606,
351.459,,Spot,2,Image 1,80,1000099602,99607,
355.761,,Spot,2,Image 1,81,1000099602,99608,
345.159,,Spot,2,Image 1,157,1000099609,99609,
335.262,,Spot,2,Image 1,158,1000099609,99610,
316.149,,Spot,2,Image 1,159,1000099609,99611,
302.12,,Spot,2,Image 1,160,1000099609,99612,
323.648,,Spot,2,Image 1,161,1000099609,99613,
336.48,,Spot,2,Image 1,162,1000099609,99614,
374.283,,Spot,2,Image 1,186,1000099615,99615,
368.714,,Spot,2,Image 1,187,1000099615,99616,
324.779,,Spot,2,Image 1,188,1000099615,99617,
337.147,,Spot,2,Image 1,189,1000099615,99618,
322.455,,Spot,2,Image 1,328,1000099619,99619,
326.379,,Spot,2,Image 1,332,1000099619,99623,
299.643,,Spot,2,Image 1,380,1000099629,99629,
301.409,,Spot,2,Image 1,381,1000099629,99630,
307.609,,Spot,2,Image 1,382,1000099629,99631,
318.554,,Spot,2,Image 1,383,1000099629,99632,
310.316,,Spot,2,Image 1,384,1000099629,99633,
312.612,,Spot,2,Image 1,329,1000099619,99634,
325.67,,Spot,2,Image 1,330,1000099619,99635,
324.531,,Spot,2,Image 1,331,1000099619,99636,
293.15,,Spot,2,Image 1,368,1000099637,99637,
290.848,,Spot,2,Image 1,369,1000099637,99638,
316.053,,Spot,2,Image 1,247,1000099640,99640,
353.075,,Spot,2,Image 1,248,1000099640,99641,
355.014,,Spot,2,Image 1,249,1000099640,99642,
344.995,,Spot,2,Image 1,250,1000099640,99643,
353.039,,Spot,2,Image 1,251,1000099640,99644,
284.923,,Spot,2,Image 1,135,1000099652,99652,
319.254,,Spot,2,Image 1,136,1000099652,99653,
321.87,,Spot,2,Image 1,137,1000099652,99654,
269.766,,Spot,2,Image 1,138,1000099652,99655,
307.07,,Spot,2,Image 1,4,1000099657,99657,
279.393,,Spot,2,Image 1,5,1000099657,99658,
269.836,,Spot,2,Image 1,6,1000099657,99659,
248.064,,Spot,2,Image 1,301,1000099660,99660,
244.198,,Spot,2,Image 1,302,1000099660,99661,
253.081,,Spot,2,Image 1,303,1000099660,99662,
