
Time Since Track Start
 ==================== 
Time Since Track Start,Unit,Category,Time,TrackID,ID,
0,,Spot,16,1000099590,99590,
1,,Spot,17,1000099590,99591,
2,,Spot,18,1000099590,99592,
3,,Spot,19,1000099590,99593,
0,,Spot,30,1000099594,99594,
1,,Spot,31,1000099594,99595,
2,,Spot,32,1000099594,99596,
3,,Spot,33,1000099594,99597,
0,,Spot,38,1000099598,99598,
1,,Spot,39,1000099598,99599,
2,,Spot,40,1000099598,99600,
3,,Spot,41,1000099598,99601,
0,,Spot,75,1000099602,99602,
1,,Spot,76,1000099602,99603,
2,,Spot,77,1000099602,99604,
3,,Spot,78,1000099602,99605,
4,,Spot,79,1000099602,99606,
5,,Spot,80,1000099602,99607,
6,,Spot,81,1000099602,99608,
0,,Spot,157,1000099609,99609,
1,,Spot,158,1000099609,99610,
2,,Spot,159,1000099609,99611,
3,,Spot,160,1000099609,99612,
4,,Spot,161,1000099609,99613,
5,,Spot,162,1000099609,99614,
0,,Spot,186,1000099615,99615,
1,,Spot,187,1000099615,99616,
2,,Spot,188,1000099615,99617,
3,,Spot,189,1000099615,99618,
0,,Spot,328,1000099619,99619,
4,,Spot,332,1000099619,99623,
0,,Spot,380,1000099629,99629,
1,,Spot,381,1000099629,99630,
2,,Spot,382,1000099629,99631,
3,,Spot,383,1000099629,99632,
4,,Spot,384,1000099629,99633,
1,,Spot,329,1000099619,99634,
2,,Spot,330,1000099619,99635,
3,,Spot,331,1000099619,99636,
0,,Spot,368,1000099637,99637,
1,,Spot,369,1000099637,99638,
0,,Spot,247,1000099640,99640,
1,,Spot,248,1000099640,99641,
2,,Spot,249,1000099640,99642,
3,,Spot,250,1000099640,99643,
4,,Spot,251,1000099640,99644,
0,,Spot,135,1000099652,99652,
1,,Spot,136,1000099652,99653,
2,,Spot,137,1000099652,99654,
3,,Spot,138,1000099652,99655,
0,,Spot,4,1000099657,99657,
1,,Spot,5,1000099657,99658,
2,,Spot,6,1000099657,99659,
0,,Spot,301,1000099660,99660,
1,,Spot,302,1000099660,99661,
2,,Spot,303,1000099660,99662,
