
Intensity Center Ch=3 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
211,,Spot,3,Image 1,16,1000099590,99590,
229,,Spot,3,Image 1,17,1000099590,99591,
220,,Spot,3,Image 1,18,1000099590,99592,
207,,Spot,3,Image 1,19,1000099590,99593,
211,,Spot,3,Image 1,30,1000099594,99594,
224,,Spot,3,Image 1,31,1000099594,99595,
218,,Spot,3,Image 1,32,1000099594,99596,
216,,Spot,3,Image 1,33,1000099594,99597,
220,,Spot,3,Image 1,38,1000099598,99598,
217,,Spot,3,Image 1,39,1000099598,99599,
210,,Spot,3,Image 1,40,1000099598,99600,
221,,Spot,3,Image 1,41,1000099598,99601,
219,,Spot,3,Image 1,75,1000099602,99602,
213,,Spot,3,Image 1,76,1000099602,99603,
209,,Spot,3,Image 1,77,1000099602,99604,
223,,Spot,3,Image 1,78,1000099602,99605,
220,,Spot,3,Image 1,79,1000099602,99606,
212,,Spot,3,Image 1,80,1000099602,99607,
211,,Spot,3,Image 1,81,1000099602,99608,
216,,Spot,3,Image 1,157,1000099609,99609,
222,,Spot,3,Image 1,158,1000099609,99610,
205,,Spot,3,Image 1,159,1000099609,99611,
208,,Spot,3,Image 1,160,1000099609,99612,
213,,Spot,3,Image 1,161,1000099609,99613,
216,,Spot,3,Image 1,162,1000099609,99614,
221,,Spot,3,Image 1,186,1000099615,99615,
227,,Spot,3,Image 1,187,1000099615,99616,
210,,Spot,3,Image 1,188,1000099615,99617,
225,,Spot,3,Image 1,189,1000099615,99618,
205,,Spot,3,Image 1,328,1000099619,99619,
225,,Spot,3,Image 1,332,1000099619,99623,
204,,Spot,3,Image 1,380,1000099629,99629,
213,,Spot,3,Image 1,381,1000099629,99630,
220,,Spot,3,Image 1,382,1000099629,99631,
210,,Spot,3,Image 1,383,1000099629,99632,
230,,Spot,3,Image 1,384,1000099629,99633,
206,,Spot,3,Image 1,329,1000099619,99634,
219,,Spot,3,Image 1,330,1000099619,99635,
215,,Spot,3,Image 1,331,1000099619,99636,
221,,Spot,3,Image 1,368,1000099637,99637,
192,,Spot,3,Image 1,369,1000099637,99638,
213,,Spot,3,Image 1,247,1000099640,99640,
213,,Spot,3,Image 1,248,1000099640,99641,
222,,Spot,3,Image 1,249,1000099640,99642,
222,,Spot,3,Image 1,250,1000099640,99643,
212,,Spot,3,Image 1,251,1000099640,99644,
209,,Spot,3,Image 1,135,1000099652,99652,
221,,Spot,3,Image 1,136,1000099652,99653,
205,,Spot,3,Image 1,137,1000099652,99654,
226,,Spot,3,Image 1,138,1000099652,99655,
229,,Spot,3,Image 1,4,1000099657,99657,
229,,Spot,3,Image 1,5,1000099657,99658,
215,,Spot,3,Image 1,6,1000099657,99659,
221,,Spot,3,Image 1,301,1000099660,99660,
211,,Spot,3,Image 1,302,1000099660,99661,
247,,Spot,3,Image 1,303,1000099660,99662,
