
Track Length
 ==================== 
Track Length,Unit,Category,ID,
2.22234,,Track,1000099590,
1.72612,,Track,1000099594,
2.15586,,Track,1000099598,
2.6508,,Track,1000099602,
6.76789,,Track,1000099609,
3.91816,,Track,1000099615,
6.62502,,Track,1000099619,
5.13192,,Track,1000099629,
0.398502,,Track,1000099637,
3.38828,,Track,1000099640,
3.43229,,Track,1000099652,
1.63761,,Track,1000099657,
6.80937,,Track,1000099660,
