
Intensity Median Ch=2 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,TrackID,ID,
354.936,,Spot,2,Image 1,16,1000099590,99590,
374.01,,Spot,2,Image 1,17,1000099590,99591,
353.04,,Spot,2,Image 1,18,1000099590,99592,
356.056,,Spot,2,Image 1,19,1000099590,99593,
245.972,,Spot,2,Image 1,30,1000099594,99594,
246.04,,Spot,2,Image 1,31,1000099594,99595,
247.044,,Spot,2,Image 1,32,1000099594,99596,
243.978,,Spot,2,Image 1,33,1000099594,99597,
348.968,,Spot,2,Image 1,38,1000099598,99598,
348.08,,Spot,2,Image 1,39,1000099598,99599,
315.08,,Spot,2,Image 1,40,1000099598,99600,
313.028,,Spot,2,Image 1,41,1000099598,99601,
333.064,,Spot,2,Image 1,75,1000099602,99602,
356.074,,Spot,2,Image 1,76,1000099602,99603,
359.08,,Spot,2,Image 1,77,1000099602,99604,
343.168,,Spot,2,Image 1,78,1000099602,99605,
345.038,,Spot,2,Image 1,79,1000099602,99606,
347.984,,Spot,2,Image 1,80,1000099602,99607,
354.108,,Spot,2,Image 1,81,1000099602,99608,
342.016,,Spot,2,Image 1,157,1000099609,99609,
331.08,,Spot,2,Image 1,158,1000099609,99610,
314.952,,Spot,2,Image 1,159,1000099609,99611,
302.06,,Spot,2,Image 1,160,1000099609,99612,
320.996,,Spot,2,Image 1,161,1000099609,99613,
333.98,,Spot,2,Image 1,162,1000099609,99614,
363.05,,Spot,2,Image 1,186,1000099615,99615,
358.976,,Spot,2,Image 1,187,1000099615,99616,
321.072,,Spot,2,Image 1,188,1000099615,99617,
328.928,,Spot,2,Image 1,189,1000099615,99618,
320.912,,Spot,2,Image 1,328,1000099619,99619,
323.976,,Spot,2,Image 1,332,1000099619,99623,
298.028,,Spot,2,Image 1,380,1000099629,99629,
302.008,,Spot,2,Image 1,381,1000099629,99630,
307.16,,Spot,2,Image 1,382,1000099629,99631,
315.968,,Spot,2,Image 1,383,1000099629,99632,
308.032,,Spot,2,Image 1,384,1000099629,99633,
310.012,,Spot,2,Image 1,329,1000099619,99634,
316.024,,Spot,2,Image 1,330,1000099619,99635,
320.96,,Spot,2,Image 1,331,1000099619,99636,
291.16,,Spot,2,Image 1,368,1000099637,99637,
288.984,,Spot,2,Image 1,369,1000099637,99638,
314.08,,Spot,2,Image 1,247,1000099640,99640,
349,,Spot,2,Image 1,248,1000099640,99641,
353.984,,Spot,2,Image 1,249,1000099640,99642,
344.992,,Spot,2,Image 1,250,1000099640,99643,
352,,Spot,2,Image 1,251,1000099640,99644,
281.064,,Spot,2,Image 1,135,1000099652,99652,
313.064,,Spot,2,Image 1,136,1000099652,99653,
317.912,,Spot,2,Image 1,137,1000099652,99654,
266.036,,Spot,2,Image 1,138,1000099652,99655,
295.012,,Spot,2,Image 1,4,1000099657,99657,
267.928,,Spot,2,Image 1,5,1000099657,99658,
265.864,,Spot,2,Image 1,6,1000099657,99659,
246.952,,Spot,2,Image 1,301,1000099660,99660,
244.024,,Spot,2,Image 1,302,1000099660,99661,
251.056,,Spot,2,Image 1,303,1000099660,99662,
