
Intensity Center Ch=2 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
351,,Spot,2,Image 1,16,1000099590,99590,
344,,Spot,2,Image 1,17,1000099590,99591,
410,,Spot,2,Image 1,18,1000099590,99592,
342,,Spot,2,Image 1,19,1000099590,99593,
225,,Spot,2,Image 1,30,1000099594,99594,
244,,Spot,2,Image 1,31,1000099594,99595,
254,,Spot,2,Image 1,32,1000099594,99596,
238,,Spot,2,Image 1,33,1000099594,99597,
358,,Spot,2,Image 1,38,1000099598,99598,
318,,Spot,2,Image 1,39,1000099598,99599,
343,,Spot,2,Image 1,40,1000099598,99600,
344,,Spot,2,Image 1,41,1000099598,99601,
337,,Spot,2,Image 1,75,1000099602,99602,
340,,Spot,2,Image 1,76,1000099602,99603,
403,,Spot,2,Image 1,77,1000099602,99604,
332,,Spot,2,Image 1,78,1000099602,99605,
352,,Spot,2,Image 1,79,1000099602,99606,
363,,Spot,2,Image 1,80,1000099602,99607,
377,,Spot,2,Image 1,81,1000099602,99608,
340,,Spot,2,Image 1,157,1000099609,99609,
332,,Spot,2,Image 1,158,1000099609,99610,
289,,Spot,2,Image 1,159,1000099609,99611,
271,,Spot,2,Image 1,160,1000099609,99612,
361,,Spot,2,Image 1,161,1000099609,99613,
362,,Spot,2,Image 1,162,1000099609,99614,
353,,Spot,2,Image 1,186,1000099615,99615,
381,,Spot,2,Image 1,187,1000099615,99616,
317,,Spot,2,Image 1,188,1000099615,99617,
384,,Spot,2,Image 1,189,1000099615,99618,
321,,Spot,2,Image 1,328,1000099619,99619,
349,,Spot,2,Image 1,332,1000099619,99623,
262,,Spot,2,Image 1,380,1000099629,99629,
307,,Spot,2,Image 1,381,1000099629,99630,
301,,Spot,2,Image 1,382,1000099629,99631,
299,,Spot,2,Image 1,383,1000099629,99632,
301,,Spot,2,Image 1,384,1000099629,99633,
311,,Spot,2,Image 1,329,1000099619,99634,
311,,Spot,2,Image 1,330,1000099619,99635,
310,,Spot,2,Image 1,331,1000099619,99636,
294,,Spot,2,Image 1,368,1000099637,99637,
251,,Spot,2,Image 1,369,1000099637,99638,
342,,Spot,2,Image 1,247,1000099640,99640,
408,,Spot,2,Image 1,248,1000099640,99641,
428,,Spot,2,Image 1,249,1000099640,99642,
379,,Spot,2,Image 1,250,1000099640,99643,
391,,Spot,2,Image 1,251,1000099640,99644,
276,,Spot,2,Image 1,135,1000099652,99652,
328,,Spot,2,Image 1,136,1000099652,99653,
347,,Spot,2,Image 1,137,1000099652,99654,
304,,Spot,2,Image 1,138,1000099652,99655,
314,,Spot,2,Image 1,4,1000099657,99657,
291,,Spot,2,Image 1,5,1000099657,99658,
295,,Spot,2,Image 1,6,1000099657,99659,
265,,Spot,2,Image 1,301,1000099660,99660,
235,,Spot,2,Image 1,302,1000099660,99661,
266,,Spot,2,Image 1,303,1000099660,99662,
