
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,TrackID,ID,
76.3746,µm,Spot,Distance from Origin,16,1000099590,99590,
75.9457,µm,Spot,Distance from Origin,17,1000099590,99591,
76.2598,µm,Spot,Distance from Origin,18,1000099590,99592,
75.7461,µm,Spot,Distance from Origin,19,1000099590,99593,
41.0505,µm,Spot,Distance from Origin,30,1000099594,99594,
41.0505,µm,Spot,Distance from Origin,31,1000099594,99595,
40.6027,µm,Spot,Distance from Origin,32,1000099594,99596,
40.0104,µm,Spot,Distance from Origin,33,1000099594,99597,
28.2757,µm,Spot,Distance from Origin,38,1000099598,99598,
28.5144,µm,Spot,Distance from Origin,39,1000099598,99599,
28.3039,µm,Spot,Distance from Origin,40,1000099598,99600,
28.7978,µm,Spot,Distance from Origin,41,1000099598,99601,
74.7078,µm,Spot,Distance from Origin,75,1000099602,99602,
74.7398,µm,Spot,Distance from Origin,76,1000099602,99603,
74.4544,µm,Spot,Distance from Origin,77,1000099602,99604,
74.339,µm,Spot,Distance from Origin,78,1000099602,99605,
74.4153,µm,Spot,Distance from Origin,79,1000099602,99606,
74.1091,µm,Spot,Distance from Origin,80,1000099602,99607,
74.3327,µm,Spot,Distance from Origin,81,1000099602,99608,
23.7127,µm,Spot,Distance from Origin,157,1000099609,99609,
23.3102,µm,Spot,Distance from Origin,158,1000099609,99610,
23.7994,µm,Spot,Distance from Origin,159,1000099609,99611,
24.321,µm,Spot,Distance from Origin,160,1000099609,99612,
23.4817,µm,Spot,Distance from Origin,161,1000099609,99613,
23.2405,µm,Spot,Distance from Origin,162,1000099609,99614,
68.5424,µm,Spot,Distance from Origin,186,1000099615,99615,
69.2746,µm,Spot,Distance from Origin,187,1000099615,99616,
70.2236,µm,Spot,Distance from Origin,188,1000099615,99617,
69.5012,µm,Spot,Distance from Origin,189,1000099615,99618,
44.1924,µm,Spot,Distance from Origin,328,1000099619,99619,
45.2385,µm,Spot,Distance from Origin,332,1000099619,99623,
63.5563,µm,Spot,Distance from Origin,380,1000099629,99629,
63.2625,µm,Spot,Distance from Origin,381,1000099629,99630,
63.2528,µm,Spot,Distance from Origin,382,1000099629,99631,
63.7345,µm,Spot,Distance from Origin,383,1000099629,99632,
63.7141,µm,Spot,Distance from Origin,384,1000099629,99633,
43.822,µm,Spot,Distance from Origin,329,1000099619,99634,
44.5438,µm,Spot,Distance from Origin,330,1000099619,99635,
44.6101,µm,Spot,Distance from Origin,331,1000099619,99636,
60.6234,µm,Spot,Distance from Origin,368,1000099637,99637,
60.8854,µm,Spot,Distance from Origin,369,1000099637,99638,
33.7793,µm,Spot,Distance from Origin,247,1000099640,99640,
33.6815,µm,Spot,Distance from Origin,248,1000099640,99641,
33.9896,µm,Spot,Distance from Origin,249,1000099640,99642,
34.4608,µm,Spot,Distance from Origin,250,1000099640,99643,
33.9885,µm,Spot,Distance from Origin,251,1000099640,99644,
59.5226,µm,Spot,Distance from Origin,135,1000099652,99652,
59.1491,µm,Spot,Distance from Origin,136,1000099652,99653,
59.0125,µm,Spot,Distance from Origin,137,1000099652,99654,
59.0518,µm,Spot,Distance from Origin,138,1000099652,99655,
46.4874,µm,Spot,Distance from Origin,4,1000099657,99657,
45.6342,µm,Spot,Distance from Origin,5,1000099657,99658,
46.2768,µm,Spot,Distance from Origin,6,1000099657,99659,
42.4226,µm,Spot,Distance from Origin,301,1000099660,99660,
42.6961,µm,Spot,Distance from Origin,302,1000099660,99661,
45.9932,µm,Spot,Distance from Origin,303,1000099660,99662,
