
Track Speed Mean
 ==================== 
Track Speed Mean,Unit,Category,ID,
0.740781,,Track,1000099590,
0.575375,,Track,1000099594,
0.718619,,Track,1000099598,
0.4418,,Track,1000099602,
1.35358,,Track,1000099609,
1.30605,,Track,1000099615,
1.65626,,Track,1000099619,
1.28298,,Track,1000099629,
0.398502,,Track,1000099637,
0.847071,,Track,1000099640,
1.1441,,Track,1000099652,
0.818803,,Track,1000099657,
3.40468,,Track,1000099660,
