
Volume
 ==================== 
Volume,Unit,Category,Time,TrackID,ID,
33.5103,µm^3,Spot,16,1000099590,99590,
33.5103,µm^3,Spot,17,1000099590,99591,
33.5103,µm^3,Spot,18,1000099590,99592,
33.5103,µm^3,Spot,19,1000099590,99593,
33.5103,µm^3,Spot,30,1000099594,99594,
33.5103,µm^3,Spot,31,1000099594,99595,
33.5103,µm^3,Spot,32,1000099594,99596,
33.5103,µm^3,Spot,33,1000099594,99597,
33.5103,µm^3,Spot,38,1000099598,99598,
33.5103,µm^3,Spot,39,1000099598,99599,
33.5103,µm^3,Spot,40,1000099598,99600,
33.5103,µm^3,Spot,41,1000099598,99601,
33.5103,µm^3,Spot,75,1000099602,99602,
33.5103,µm^3,Spot,76,1000099602,99603,
33.5103,µm^3,Spot,77,1000099602,99604,
33.5103,µm^3,Spot,78,1000099602,99605,
33.5103,µm^3,Spot,79,1000099602,99606,
33.5103,µm^3,Spot,80,1000099602,99607,
33.5103,µm^3,Spot,81,1000099602,99608,
33.5103,µm^3,Spot,157,1000099609,99609,
33.5103,µm^3,Spot,158,1000099609,99610,
33.5103,µm^3,Spot,159,1000099609,99611,
33.5103,µm^3,Spot,160,1000099609,99612,
33.5103,µm^3,Spot,161,1000099609,99613,
33.5103,µm^3,Spot,162,1000099609,99614,
33.5103,µm^3,Spot,186,1000099615,99615,
33.5103,µm^3,Spot,187,1000099615,99616,
33.5103,µm^3,Spot,188,1000099615,99617,
33.5103,µm^3,Spot,189,1000099615,99618,
33.5103,µm^3,Spot,328,1000099619,99619,
33.5103,µm^3,Spot,332,1000099619,99623,
33.5103,µm^3,Spot,380,1000099629,99629,
33.5103,µm^3,Spot,381,1000099629,99630,
33.5103,µm^3,Spot,382,1000099629,99631,
33.5103,µm^3,Spot,383,1000099629,99632,
33.5103,µm^3,Spot,384,1000099629,99633,
33.5103,µm^3,Spot,329,1000099619,99634,
33.5103,µm^3,Spot,330,1000099619,99635,
33.5103,µm^3,Spot,331,1000099619,99636,
33.5103,µm^3,Spot,368,1000099637,99637,
33.5103,µm^3,Spot,369,1000099637,99638,
33.5103,µm^3,Spot,247,1000099640,99640,
33.5103,µm^3,Spot,248,1000099640,99641,
33.5103,µm^3,Spot,249,1000099640,99642,
33.5103,µm^3,Spot,250,1000099640,99643,
33.5103,µm^3,Spot,251,1000099640,99644,
33.5103,µm^3,Spot,135,1000099652,99652,
33.5103,µm^3,Spot,136,1000099652,99653,
33.5103,µm^3,Spot,137,1000099652,99654,
33.5103,µm^3,Spot,138,1000099652,99655,
33.5103,µm^3,Spot,4,1000099657,99657,
33.5103,µm^3,Spot,5,1000099657,99658,
33.5103,µm^3,Spot,6,1000099657,99659,
33.5103,µm^3,Spot,301,1000099660,99660,
33.5103,µm^3,Spot,302,1000099660,99661,
33.5103,µm^3,Spot,303,1000099660,99662,
