
Intensity Sum of Square Ch=2 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
6.36761e+08,,Spot,2,Image 1,16,1000099590,99590,
7.04587e+08,,Spot,2,Image 1,17,1000099590,99591,
6.21874e+08,,Spot,2,Image 1,18,1000099590,99592,
6.34094e+08,,Spot,2,Image 1,19,1000099590,99593,
3.04693e+08,,Spot,2,Image 1,30,1000099594,99594,
3.05116e+08,,Spot,2,Image 1,31,1000099594,99595,
3.0796e+08,,Spot,2,Image 1,32,1000099594,99596,
3.00003e+08,,Spot,2,Image 1,33,1000099594,99597,
6.32838e+08,,Spot,2,Image 1,38,1000099598,99598,
6.07737e+08,,Spot,2,Image 1,39,1000099598,99599,
4.91639e+08,,Spot,2,Image 1,40,1000099598,99600,
4.84083e+08,,Spot,2,Image 1,41,1000099598,99601,
5.71668e+08,,Spot,2,Image 1,75,1000099602,99602,
6.40749e+08,,Spot,2,Image 1,76,1000099602,99603,
6.72395e+08,,Spot,2,Image 1,77,1000099602,99604,
6.09513e+08,,Spot,2,Image 1,78,1000099602,99605,
6.15282e+08,,Spot,2,Image 1,79,1000099602,99606,
6.26812e+08,,Spot,2,Image 1,80,1000099602,99607,
6.42568e+08,,Spot,2,Image 1,81,1000099602,99608,
6.07292e+08,,Spot,2,Image 1,157,1000099609,99609,
5.70634e+08,,Spot,2,Image 1,158,1000099609,99610,
5.04814e+08,,Spot,2,Image 1,159,1000099609,99611,
4.61481e+08,,Spot,2,Image 1,160,1000099609,99612,
5.28017e+08,,Spot,2,Image 1,161,1000099609,99613,
5.69423e+08,,Spot,2,Image 1,162,1000099609,99614,
7.09886e+08,,Spot,2,Image 1,186,1000099615,99615,
6.89561e+08,,Spot,2,Image 1,187,1000099615,99616,
5.26938e+08,,Spot,2,Image 1,188,1000099615,99617,
5.72806e+08,,Spot,2,Image 1,189,1000099615,99618,
5.14745e+08,,Spot,2,Image 1,328,1000099619,99619,
5.2735e+08,,Spot,2,Image 1,332,1000099619,99623,
4.58028e+08,,Spot,2,Image 1,380,1000099629,99629,
4.52392e+08,,Spot,2,Image 1,381,1000099629,99630,
4.75991e+08,,Spot,2,Image 1,382,1000099629,99631,
5.05398e+08,,Spot,2,Image 1,383,1000099629,99632,
4.87849e+08,,Spot,2,Image 1,384,1000099629,99633,
4.87632e+08,,Spot,2,Image 1,329,1000099619,99634,
5.40766e+08,,Spot,2,Image 1,330,1000099619,99635,
5.30866e+08,,Spot,2,Image 1,331,1000099619,99636,
4.36837e+08,,Spot,2,Image 1,368,1000099637,99637,
4.22881e+08,,Spot,2,Image 1,369,1000099637,99638,
4.9602e+08,,Spot,2,Image 1,247,1000099640,99640,
6.28399e+08,,Spot,2,Image 1,248,1000099640,99641,
6.32017e+08,,Spot,2,Image 1,249,1000099640,99642,
5.93654e+08,,Spot,2,Image 1,250,1000099640,99643,
6.37121e+08,,Spot,2,Image 1,251,1000099640,99644,
4.04654e+08,,Spot,2,Image 1,135,1000099652,99652,
5.19063e+08,,Spot,2,Image 1,136,1000099652,99653,
5.29676e+08,,Spot,2,Image 1,137,1000099652,99654,
3.64601e+08,,Spot,2,Image 1,138,1000099652,99655,
4.74886e+08,,Spot,2,Image 1,4,1000099657,99657,
3.9608e+08,,Spot,2,Image 1,5,1000099657,99658,
3.66697e+08,,Spot,2,Image 1,6,1000099657,99659,
3.04704e+08,,Spot,2,Image 1,301,1000099660,99660,
2.97812e+08,,Spot,2,Image 1,302,1000099660,99661,
3.23939e+08,,Spot,2,Image 1,303,1000099660,99662,
