
Intensity Sum of Square Ch=1 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
2.32234e+08,,Spot,1,Image 1,28,1000124095,124095,
2.24164e+08,,Spot,1,Image 1,29,1000124095,124096,
2.24172e+08,,Spot,1,Image 1,30,1000124095,124097,
2.00823e+08,,Spot,1,Image 1,32,1000124098,124098,
2.01207e+08,,Spot,1,Image 1,33,1000124098,124099,
2.02488e+08,,Spot,1,Image 1,34,1000124098,124100,
2.07701e+08,,Spot,1,Image 1,259,1000124101,124101,
2.06374e+08,,Spot,1,Image 1,260,1000124101,124102,
2.08725e+08,,Spot,1,Image 1,261,1000124101,124103,
2.13279e+08,,Spot,1,Image 1,312,1000124104,124104,
2.10398e+08,,Spot,1,Image 1,313,1000124104,124105,
2.16032e+08,,Spot,1,Image 1,314,1000124104,124106,
2.14535e+08,,Spot,1,Image 1,315,1000124104,124107,
2.0424e+08,,Spot,1,Image 1,316,1000124104,124108,
2.04541e+08,,Spot,1,Image 1,385,1000124109,124109,
2.18046e+08,,Spot,1,Image 1,386,1000124109,124110,
2.13789e+08,,Spot,1,Image 1,387,1000124109,124111,
1.98485e+08,,Spot,1,Image 1,370,1000124112,124112,
2.07934e+08,,Spot,1,Image 1,371,1000124112,124113,
1.99535e+08,,Spot,1,Image 1,372,1000124112,124114,
1.99309e+08,,Spot,1,Image 1,275,1000124115,124115,
2.02287e+08,,Spot,1,Image 1,276,1000124115,124116,
2.05131e+08,,Spot,1,Image 1,277,1000124115,124117,
2.0849e+08,,Spot,1,Image 1,278,1000124115,124118,
2.04606e+08,,Spot,1,Image 1,279,1000124115,124119,
2.04739e+08,,Spot,1,Image 1,167,1000124120,124120,
2.19961e+08,,Spot,1,Image 1,168,1000124120,124121,
