
Intensity Sum of Square Ch=2 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
7.81072e+08,,Spot,2,Image 1,28,1000124095,124095,
7.28728e+08,,Spot,2,Image 1,29,1000124095,124096,
6.97732e+08,,Spot,2,Image 1,30,1000124095,124097,
4.41872e+08,,Spot,2,Image 1,32,1000124098,124098,
4.31661e+08,,Spot,2,Image 1,33,1000124098,124099,
4.27873e+08,,Spot,2,Image 1,34,1000124098,124100,
4.98834e+08,,Spot,2,Image 1,259,1000124101,124101,
5.24488e+08,,Spot,2,Image 1,260,1000124101,124102,
5.2959e+08,,Spot,2,Image 1,261,1000124101,124103,
4.50538e+08,,Spot,2,Image 1,312,1000124104,124104,
4.39988e+08,,Spot,2,Image 1,313,1000124104,124105,
4.35962e+08,,Spot,2,Image 1,314,1000124104,124106,
4.62578e+08,,Spot,2,Image 1,315,1000124104,124107,
3.88033e+08,,Spot,2,Image 1,316,1000124104,124108,
4.23996e+08,,Spot,2,Image 1,385,1000124109,124109,
4.68777e+08,,Spot,2,Image 1,386,1000124109,124110,
4.38338e+08,,Spot,2,Image 1,387,1000124109,124111,
3.73997e+08,,Spot,2,Image 1,370,1000124112,124112,
4.13831e+08,,Spot,2,Image 1,371,1000124112,124113,
3.76115e+08,,Spot,2,Image 1,372,1000124112,124114,
4.53143e+08,,Spot,2,Image 1,275,1000124115,124115,
4.45241e+08,,Spot,2,Image 1,276,1000124115,124116,
3.98854e+08,,Spot,2,Image 1,277,1000124115,124117,
4.05e+08,,Spot,2,Image 1,278,1000124115,124118,
3.93538e+08,,Spot,2,Image 1,279,1000124115,124119,
5.23676e+08,,Spot,2,Image 1,167,1000124120,124120,
5.55716e+08,,Spot,2,Image 1,168,1000124120,124121,
