
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,TrackID,ID,
212.954,,Spot,1,Image 1,28,1000124095,124095,
210.032,,Spot,1,Image 1,29,1000124095,124096,
211.03,,Spot,1,Image 1,30,1000124095,124097,
200.992,,Spot,1,Image 1,32,1000124098,124098,
200.96,,Spot,1,Image 1,33,1000124098,124099,
201.976,,Spot,1,Image 1,34,1000124098,124100,
202.008,,Spot,1,Image 1,259,1000124101,124101,
203.024,,Spot,1,Image 1,260,1000124101,124102,
204.992,,Spot,1,Image 1,261,1000124101,124103,
206.008,,Spot,1,Image 1,312,1000124104,124104,
203.03,,Spot,1,Image 1,313,1000124104,124105,
206.016,,Spot,1,Image 1,314,1000124104,124106,
207,,Spot,1,Image 1,315,1000124104,124107,
200.01,,Spot,1,Image 1,316,1000124104,124108,
201.024,,Spot,1,Image 1,385,1000124109,124109,
207,,Spot,1,Image 1,386,1000124109,124110,
204.992,,Spot,1,Image 1,387,1000124109,124111,
199.99,,Spot,1,Image 1,370,1000124112,124112,
204.992,,Spot,1,Image 1,371,1000124112,124113,
200.972,,Spot,1,Image 1,372,1000124112,124114,
200.04,,Spot,1,Image 1,275,1000124115,124115,
202.032,,Spot,1,Image 1,276,1000124115,124116,
203.027,,Spot,1,Image 1,277,1000124115,124117,
204.968,,Spot,1,Image 1,278,1000124115,124118,
202.996,,Spot,1,Image 1,279,1000124115,124119,
202.008,,Spot,1,Image 1,167,1000124120,124120,
207.952,,Spot,1,Image 1,168,1000124120,124121,
