
Track Area Mean
 ==================== 
Track Area Mean,Unit,Category,ID,
50.2655,,Track,1000124095,
50.2655,,Track,1000124098,
50.2655,,Track,1000124101,
50.2655,,Track,1000124104,
50.2655,,Track,1000124109,
50.2655,,Track,1000124112,
50.2655,,Track,1000124115,
50.2655,,Track,1000124120,
