
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,TrackID,ID,
43.4994,,Spot,2,Image 1,28,1000124095,124095,
30.6188,,Spot,2,Image 1,29,1000124095,124096,
56.8598,,Spot,2,Image 1,30,1000124095,124097,
19.4837,,Spot,2,Image 1,32,1000124098,124098,
20.1655,,Spot,2,Image 1,33,1000124098,124099,
17.3144,,Spot,2,Image 1,34,1000124098,124100,
26.4294,,Spot,2,Image 1,259,1000124101,124101,
26.8265,,Spot,2,Image 1,260,1000124101,124102,
26.242,,Spot,2,Image 1,261,1000124101,124103,
20.6937,,Spot,2,Image 1,312,1000124104,124104,
20.7555,,Spot,2,Image 1,313,1000124104,124105,
19.3562,,Spot,2,Image 1,314,1000124104,124106,
21.5329,,Spot,2,Image 1,315,1000124104,124107,
17.4757,,Spot,2,Image 1,316,1000124104,124108,
27.5767,,Spot,2,Image 1,385,1000124109,124109,
25.3395,,Spot,2,Image 1,386,1000124109,124110,
23.2148,,Spot,2,Image 1,387,1000124109,124111,
18.8344,,Spot,2,Image 1,370,1000124112,124112,
20.6356,,Spot,2,Image 1,371,1000124112,124113,
22.7879,,Spot,2,Image 1,372,1000124112,124114,
24.7584,,Spot,2,Image 1,275,1000124115,124115,
18.9908,,Spot,2,Image 1,276,1000124115,124116,
27.7673,,Spot,2,Image 1,277,1000124115,124117,
24.2699,,Spot,2,Image 1,278,1000124115,124118,
21.5859,,Spot,2,Image 1,279,1000124115,124119,
31.6798,,Spot,2,Image 1,167,1000124120,124120,
31.5278,,Spot,2,Image 1,168,1000124120,124121,
