
Volume
 ==================== 
Volume,Unit,Category,Time,TrackID,ID,
33.5103,µm^3,Spot,28,1000124095,124095,
33.5103,µm^3,Spot,29,1000124095,124096,
33.5103,µm^3,Spot,30,1000124095,124097,
33.5103,µm^3,Spot,32,1000124098,124098,
33.5103,µm^3,Spot,33,1000124098,124099,
33.5103,µm^3,Spot,34,1000124098,124100,
33.5103,µm^3,Spot,259,1000124101,124101,
33.5103,µm^3,Spot,260,1000124101,124102,
33.5103,µm^3,Spot,261,1000124101,124103,
33.5103,µm^3,Spot,312,1000124104,124104,
33.5103,µm^3,Spot,313,1000124104,124105,
33.5103,µm^3,Spot,314,1000124104,124106,
33.5103,µm^3,Spot,315,1000124104,124107,
33.5103,µm^3,Spot,316,1000124104,124108,
33.5103,µm^3,Spot,385,1000124109,124109,
33.5103,µm^3,Spot,386,1000124109,124110,
33.5103,µm^3,Spot,387,1000124109,124111,
33.5103,µm^3,Spot,370,1000124112,124112,
33.5103,µm^3,Spot,371,1000124112,124113,
33.5103,µm^3,Spot,372,1000124112,124114,
33.5103,µm^3,Spot,275,1000124115,124115,
33.5103,µm^3,Spot,276,1000124115,124116,
33.5103,µm^3,Spot,277,1000124115,124117,
33.5103,µm^3,Spot,278,1000124115,124118,
33.5103,µm^3,Spot,279,1000124115,124119,
33.5103,µm^3,Spot,167,1000124120,124120,
33.5103,µm^3,Spot,168,1000124120,124121,
