
Track Straightness
 ==================== 
Track Straightness,Unit,Category,ID,
0.998623,,Track,1000124095,
0.350212,,Track,1000124098,
0.872388,,Track,1000124101,
0.413739,,Track,1000124104,
0.57707,,Track,1000124109,
0.996629,,Track,1000124112,
0,,Track,1000124115,
1,,Track,1000124120,
