
Displacement Delta Length
 ==================== 
Displacement Delta Length,Unit,Category,Time,TrackID,ID,
0,,Spot,28,1000124095,124095,
1.82538,,Spot,29,1000124095,124096,
1.47312,,Spot,30,1000124095,124097,
0,,Spot,32,1000124098,124098,
0.859291,,Spot,33,1000124098,124099,
0.599174,,Spot,34,1000124098,124100,
0,,Spot,259,1000124101,124101,
0.55227,,Spot,260,1000124101,124102,
2.1815,,Spot,261,1000124101,124103,
0,,Spot,312,1000124104,124104,
1.79135,,Spot,313,1000124104,124105,
2.08862,,Spot,314,1000124104,124106,
0.39762,,Spot,315,1000124104,124107,
2.69373,,Spot,316,1000124104,124108,
0,,Spot,385,1000124109,124109,
0.525903,,Spot,386,1000124109,124110,
0.196685,,Spot,387,1000124109,124111,
0,,Spot,370,1000124112,124112,
0.56435,,Spot,371,1000124112,124113,
0.529259,,Spot,372,1000124112,124114,
0,,Spot,275,1000124115,124115,
0.733729,,Spot,276,1000124115,124116,
0.677902,,Spot,277,1000124115,124117,
0.395904,,Spot,278,1000124115,124118,
0.549232,,Spot,279,1000124115,124119,
0,,Spot,167,1000124120,124120,
1.17869,,Spot,168,1000124120,124121,
