
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
390.983,,Spot,2,Image 1,28,1000124095,124095,
378.259,,Spot,2,Image 1,29,1000124095,124096,
370.117,,Spot,2,Image 1,30,1000124095,124097,
297.748,,Spot,2,Image 1,32,1000124098,124098,
294.316,,Spot,2,Image 1,33,1000124098,124099,
293.435,,Spot,2,Image 1,34,1000124098,124100,
312.711,,Spot,2,Image 1,259,1000124101,124101,
323.287,,Spot,2,Image 1,260,1000124101,124102,
326.003,,Spot,2,Image 1,261,1000124101,124103,
299.767,,Spot,2,Image 1,312,1000124104,124104,
293.798,,Spot,2,Image 1,313,1000124104,124105,
292.223,,Spot,2,Image 1,314,1000124104,124106,
304.412,,Spot,2,Image 1,315,1000124104,124107,
275.661,,Spot,2,Image 1,316,1000124104,124108,
288.356,,Spot,2,Image 1,385,1000124109,124109,
302.986,,Spot,2,Image 1,386,1000124109,124110,
293.002,,Spot,2,Image 1,387,1000124109,124111,
274.004,,Spot,2,Image 1,370,1000124112,124112,
287.936,,Spot,2,Image 1,371,1000124112,124113,
274.595,,Spot,2,Image 1,372,1000124112,124114,
301.242,,Spot,2,Image 1,275,1000124115,124115,
299.159,,Spot,2,Image 1,276,1000124115,124116,
282.182,,Spot,2,Image 1,277,1000124115,124117,
284.805,,Spot,2,Image 1,278,1000124115,124118,
280.849,,Spot,2,Image 1,279,1000124115,124119,
321.425,,Spot,2,Image 1,167,1000124120,124120,
329.896,,Spot,2,Image 1,168,1000124120,124121,
