
Track Length
 ==================== 
Track Length,Unit,Category,ID,
3.2985,,Track,1000124095,
1.45846,,Track,1000124098,
2.73377,,Track,1000124101,
6.97132,,Track,1000124104,
0.722588,,Track,1000124109,
1.09361,,Track,1000124112,
2.35677,,Track,1000124115,
1.17869,,Track,1000124120,
