
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID,
1.97329e+06,,Spot,2,Image 1,28,1000124095,124095,
1.91399e+06,,Spot,2,Image 1,29,1000124095,124096,
1.8417e+06,,Spot,2,Image 1,30,1000124095,124097,
1.47772e+06,,Spot,2,Image 1,32,1000124098,124098,
1.45981e+06,,Spot,2,Image 1,33,1000124098,124099,
1.45309e+06,,Spot,2,Image 1,34,1000124098,124100,
1.58388e+06,,Spot,2,Image 1,259,1000124101,124101,
1.61126e+06,,Spot,2,Image 1,260,1000124101,124102,
1.61404e+06,,Spot,2,Image 1,261,1000124101,124103,
1.49584e+06,,Spot,2,Image 1,312,1000124104,124104,
1.49015e+06,,Spot,2,Image 1,313,1000124104,124105,
1.48537e+06,,Spot,2,Image 1,314,1000124104,124106,
1.51201e+06,,Spot,2,Image 1,315,1000124104,124107,
1.40201e+06,,Spot,2,Image 1,316,1000124104,124108,
1.45706e+06,,Spot,2,Image 1,385,1000124109,124109,
1.53644e+06,,Spot,2,Image 1,386,1000124109,124110,
1.48669e+06,,Spot,2,Image 1,387,1000124109,124111,
1.35851e+06,,Spot,2,Image 1,370,1000124112,124112,
1.42989e+06,,Spot,2,Image 1,371,1000124112,124113,
1.36034e+06,,Spot,2,Image 1,372,1000124112,124114,
1.49416e+06,,Spot,2,Image 1,275,1000124115,124115,
1.48233e+06,,Spot,2,Image 1,276,1000124115,124116,
1.39991e+06,,Spot,2,Image 1,277,1000124115,124117,
1.41178e+06,,Spot,2,Image 1,278,1000124115,124118,
1.39301e+06,,Spot,2,Image 1,279,1000124115,124119,
1.61356e+06,,Spot,2,Image 1,167,1000124120,124120,
1.66927e+06,,Spot,2,Image 1,168,1000124120,124121,
