
Time Since Track Start
 ==================== 
Time Since Track Start,Unit,Category,Time,TrackID,ID,
0,,Spot,28,1000124095,124095,
1,,Spot,29,1000124095,124096,
2,,Spot,30,1000124095,124097,
0,,Spot,32,1000124098,124098,
1,,Spot,33,1000124098,124099,
2,,Spot,34,1000124098,124100,
0,,Spot,259,1000124101,124101,
1,,Spot,260,1000124101,124102,
2,,Spot,261,1000124101,124103,
0,,Spot,312,1000124104,124104,
1,,Spot,313,1000124104,124105,
2,,Spot,314,1000124104,124106,
3,,Spot,315,1000124104,124107,
4,,Spot,316,1000124104,124108,
0,,Spot,385,1000124109,124109,
1,,Spot,386,1000124109,124110,
2,,Spot,387,1000124109,124111,
0,,Spot,370,1000124112,124112,
1,,Spot,371,1000124112,124113,
2,,Spot,372,1000124112,124114,
0,,Spot,275,1000124115,124115,
1,,Spot,276,1000124115,124116,
2,,Spot,277,1000124115,124117,
3,,Spot,278,1000124115,124118,
4,,Spot,279,1000124115,124119,
0,,Spot,167,1000124120,124120,
1,,Spot,168,1000124120,124121,
