
Track Position Start
 ==================== 
Track Position X Start,Track Position Y Start,Track Position Z Start,Unit,Category,Collection,ID,
27.173,45.8596,15.3656,µm,Track,Track Position Start,1000124095,
4.34357,39.3082,9.75,µm,Track,Track Position Start,1000124098,
31.4796,13.556,21.4438,µm,Track,Track Position Start,1000124101,
15.1712,28.2414,21.7169,µm,Track,Track Position Start,1000124104,
39.0315,32.2459,25.8801,µm,Track,Track Position Start,1000124109,
13.7706,25.1719,22.75,µm,Track,Track Position Start,1000124112,
30.2713,18.6035,24.25,µm,Track,Track Position Start,1000124115,
18.5169,37.0179,28.3367,µm,Track,Track Position Start,1000124120,
