
Intensity Median Ch=3 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,TrackID,ID,
215.02,,Spot,3,Image 1,28,1000124095,124095,
218.004,,Spot,3,Image 1,29,1000124095,124096,
217.024,,Spot,3,Image 1,30,1000124095,124097,
214,,Spot,3,Image 1,32,1000124098,124098,
216.024,,Spot,3,Image 1,33,1000124098,124099,
217.04,,Spot,3,Image 1,34,1000124098,124100,
215.02,,Spot,3,Image 1,259,1000124101,124101,
213.976,,Spot,3,Image 1,260,1000124101,124102,
215.02,,Spot,3,Image 1,261,1000124101,124103,
214.984,,Spot,3,Image 1,312,1000124104,124104,
217.016,,Spot,3,Image 1,313,1000124104,124105,
213.984,,Spot,3,Image 1,314,1000124104,124106,
214.015,,Spot,3,Image 1,315,1000124104,124107,
215.994,,Spot,3,Image 1,316,1000124104,124108,
213.018,,Spot,3,Image 1,385,1000124109,124109,
215.972,,Spot,3,Image 1,386,1000124109,124110,
215.984,,Spot,3,Image 1,387,1000124109,124111,
215.984,,Spot,3,Image 1,370,1000124112,124112,
217,,Spot,3,Image 1,371,1000124112,124113,
212.984,,Spot,3,Image 1,372,1000124112,124114,
216.968,,Spot,3,Image 1,275,1000124115,124115,
217.968,,Spot,3,Image 1,276,1000124115,124116,
214.04,,Spot,3,Image 1,277,1000124115,124117,
217.032,,Spot,3,Image 1,278,1000124115,124118,
217.972,,Spot,3,Image 1,279,1000124115,124119,
218.008,,Spot,3,Image 1,167,1000124120,124120,
216.992,,Spot,3,Image 1,168,1000124120,124121,
