
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
183,,Spot,3,Image 1,28,1000124095,124095,
187,,Spot,3,Image 1,29,1000124095,124096,
188,,Spot,3,Image 1,30,1000124095,124097,
185,,Spot,3,Image 1,32,1000124098,124098,
189,,Spot,3,Image 1,33,1000124098,124099,
188,,Spot,3,Image 1,34,1000124098,124100,
190,,Spot,3,Image 1,259,1000124101,124101,
182,,Spot,3,Image 1,260,1000124101,124102,
190,,Spot,3,Image 1,261,1000124101,124103,
188,,Spot,3,Image 1,312,1000124104,124104,
192,,Spot,3,Image 1,313,1000124104,124105,
185,,Spot,3,Image 1,314,1000124104,124106,
191,,Spot,3,Image 1,315,1000124104,124107,
188,,Spot,3,Image 1,316,1000124104,124108,
190,,Spot,3,Image 1,385,1000124109,124109,
183,,Spot,3,Image 1,386,1000124109,124110,
186,,Spot,3,Image 1,387,1000124109,124111,
186,,Spot,3,Image 1,370,1000124112,124112,
184,,Spot,3,Image 1,371,1000124112,124113,
190,,Spot,3,Image 1,372,1000124112,124114,
190,,Spot,3,Image 1,275,1000124115,124115,
182,,Spot,3,Image 1,276,1000124115,124116,
182,,Spot,3,Image 1,277,1000124115,124117,
191,,Spot,3,Image 1,278,1000124115,124118,
193,,Spot,3,Image 1,279,1000124115,124119,
184,,Spot,3,Image 1,167,1000124120,124120,
186,,Spot,3,Image 1,168,1000124120,124121,
