
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,TrackID,ID,
11.3335,,Spot,1,Image 1,28,1000124095,124095,
9.25923,,Spot,1,Image 1,29,1000124095,124096,
10.2115,,Spot,1,Image 1,30,1000124095,124097,
6.7296,,Spot,1,Image 1,32,1000124098,124098,
6.74989,,Spot,1,Image 1,33,1000124098,124099,
7.12101,,Spot,1,Image 1,34,1000124098,124100,
7.38897,,Spot,1,Image 1,259,1000124101,124101,
7.65184,,Spot,1,Image 1,260,1000124101,124102,
8.16695,,Spot,1,Image 1,261,1000124101,124103,
7.94571,,Spot,1,Image 1,312,1000124104,124104,
7.9042,,Spot,1,Image 1,313,1000124104,124105,
8.03896,,Spot,1,Image 1,314,1000124104,124106,
8.36707,,Spot,1,Image 1,315,1000124104,124107,
6.75361,,Spot,1,Image 1,316,1000124104,124108,
7.16463,,Spot,1,Image 1,385,1000124109,124109,
8.43368,,Spot,1,Image 1,386,1000124109,124110,
8.64189,,Spot,1,Image 1,387,1000124109,124111,
6.61392,,Spot,1,Image 1,370,1000124112,124112,
7.0624,,Spot,1,Image 1,371,1000124112,124113,
6.79667,,Spot,1,Image 1,372,1000124112,124114,
6.51603,,Spot,1,Image 1,275,1000124115,124115,
6.69396,,Spot,1,Image 1,276,1000124115,124116,
7.72435,,Spot,1,Image 1,277,1000124115,124117,
7.7691,,Spot,1,Image 1,278,1000124115,124118,
6.72053,,Spot,1,Image 1,279,1000124115,124119,
7.25583,,Spot,1,Image 1,167,1000124120,124120,
8.64845,,Spot,1,Image 1,168,1000124120,124121,
