
Track Position
 ==================== 
Track Position X Mean,Track Position Y Mean,Track Position Z Mean,Unit,Category,Collection,ID,
27.054,46.7056,16.8423,µm,Track,Track Position,1000124095,
4.71721,39.1866,9.91667,µm,Track,Track Position,1000124098,
31.1886,14.402,21.4933,µm,Track,Track Position,1000124101,
14.5712,28.1829,21.8976,µm,Track,Track Position,1000124104,
39.2006,32.0152,25.9982,µm,Track,Track Position,1000124109,
13.5549,25.2562,22.25,µm,Track,Track Position,1000124112,
30.2519,18.361,24.45,µm,Track,Track Position,1000124115,
18.5169,36.4422,28.4628,µm,Track,Track Position,1000124120,
