
Intensity Sum of Square Ch=3 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
2.33513e+08,,Spot,3,Image 1,28,1000124095,124095,
2.39907e+08,,Spot,3,Image 1,29,1000124095,124096,
2.35789e+08,,Spot,3,Image 1,30,1000124095,124097,
2.2663e+08,,Spot,3,Image 1,32,1000124098,124098,
2.32333e+08,,Spot,3,Image 1,33,1000124098,124099,
2.33256e+08,,Spot,3,Image 1,34,1000124098,124100,
2.34439e+08,,Spot,3,Image 1,259,1000124101,124101,
2.29533e+08,,Spot,3,Image 1,260,1000124101,124102,
2.30391e+08,,Spot,3,Image 1,261,1000124101,124103,
2.2985e+08,,Spot,3,Image 1,312,1000124104,124104,
2.38863e+08,,Spot,3,Image 1,313,1000124104,124105,
2.32475e+08,,Spot,3,Image 1,314,1000124104,124106,
2.27316e+08,,Spot,3,Image 1,315,1000124104,124107,
2.38382e+08,,Spot,3,Image 1,316,1000124104,124108,
2.28864e+08,,Spot,3,Image 1,385,1000124109,124109,
2.37265e+08,,Spot,3,Image 1,386,1000124109,124110,
2.37786e+08,,Spot,3,Image 1,387,1000124109,124111,
2.32645e+08,,Spot,3,Image 1,370,1000124112,124112,
2.3302e+08,,Spot,3,Image 1,371,1000124112,124113,
2.25071e+08,,Spot,3,Image 1,372,1000124112,124114,
2.35256e+08,,Spot,3,Image 1,275,1000124115,124115,
2.35748e+08,,Spot,3,Image 1,276,1000124115,124116,
2.27695e+08,,Spot,3,Image 1,277,1000124115,124117,
2.34182e+08,,Spot,3,Image 1,278,1000124115,124118,
2.36478e+08,,Spot,3,Image 1,279,1000124115,124119,
2.38121e+08,,Spot,3,Image 1,167,1000124120,124120,
2.38333e+08,,Spot,3,Image 1,168,1000124120,124121,
