
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
214.979,,Spot,3,Image 1,28,1000124095,124095,
217.625,,Spot,3,Image 1,29,1000124095,124096,
217.558,,Spot,3,Image 1,30,1000124095,124097,
213.579,,Spot,3,Image 1,32,1000124098,124098,
216.315,,Spot,3,Image 1,33,1000124098,124099,
216.919,,Spot,3,Image 1,34,1000124098,124100,
215.03,,Spot,3,Image 1,259,1000124101,124101,
214.488,,Spot,3,Image 1,260,1000124101,124102,
215.603,,Spot,3,Image 1,261,1000124101,124103,
214.512,,Spot,3,Image 1,312,1000124104,124104,
216.9,,Spot,3,Image 1,313,1000124104,124105,
213.748,,Spot,3,Image 1,314,1000124104,124106,
213.816,,Spot,3,Image 1,315,1000124104,124107,
216.386,,Spot,3,Image 1,316,1000124104,124108,
212.715,,Spot,3,Image 1,385,1000124109,124109,
216.189,,Spot,3,Image 1,386,1000124109,124110,
216.36,,Spot,3,Image 1,387,1000124109,124111,
216.498,,Spot,3,Image 1,370,1000124112,124112,
216.499,,Spot,3,Image 1,371,1000124112,124113,
213.033,,Spot,3,Image 1,372,1000124112,124114,
217.671,,Spot,3,Image 1,275,1000124115,124115,
218.006,,Spot,3,Image 1,276,1000124115,124116,
214.123,,Spot,3,Image 1,277,1000124115,124117,
217.242,,Spot,3,Image 1,278,1000124115,124118,
218.23,,Spot,3,Image 1,279,1000124115,124119,
217.684,,Spot,3,Image 1,167,1000124120,124120,
216.926,,Spot,3,Image 1,168,1000124120,124121,
