
Track Speed Min
 ==================== 
Track Speed Min,Unit,Category,ID,
1.47312,,Track,1000124095,
0.599174,,Track,1000124098,
0.55227,,Track,1000124101,
1.24312,,Track,1000124104,
0.196685,,Track,1000124109,
0.529259,,Track,1000124112,
0.472568,,Track,1000124115,
1.17869,,Track,1000124120,
