
Intensity Min Ch=1 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
181,,Spot,1,Image 1,28,1000124095,124095,
184,,Spot,1,Image 1,29,1000124095,124096,
182,,Spot,1,Image 1,30,1000124095,124097,
176,,Spot,1,Image 1,32,1000124098,124098,
175,,Spot,1,Image 1,33,1000124098,124099,
178,,Spot,1,Image 1,34,1000124098,124100,
181,,Spot,1,Image 1,259,1000124101,124101,
177,,Spot,1,Image 1,260,1000124101,124102,
177,,Spot,1,Image 1,261,1000124101,124103,
183,,Spot,1,Image 1,312,1000124104,124104,
177,,Spot,1,Image 1,313,1000124104,124105,
181,,Spot,1,Image 1,314,1000124104,124106,
182,,Spot,1,Image 1,315,1000124104,124107,
179,,Spot,1,Image 1,316,1000124104,124108,
177,,Spot,1,Image 1,385,1000124109,124109,
181,,Spot,1,Image 1,386,1000124109,124110,
181,,Spot,1,Image 1,387,1000124109,124111,
176,,Spot,1,Image 1,370,1000124112,124112,
183,,Spot,1,Image 1,371,1000124112,124113,
177,,Spot,1,Image 1,372,1000124112,124114,
176,,Spot,1,Image 1,275,1000124115,124115,
181,,Spot,1,Image 1,276,1000124115,124116,
181,,Spot,1,Image 1,277,1000124115,124117,
181,,Spot,1,Image 1,278,1000124115,124118,
180,,Spot,1,Image 1,279,1000124115,124119,
178,,Spot,1,Image 1,167,1000124120,124120,
182,,Spot,1,Image 1,168,1000124120,124121,
