
Time
 ==================== 
Time,Unit,Category,Time,TrackID,ID,
0.45,min,Spot,28,1000124095,124095,
0.466667,min,Spot,29,1000124095,124096,
0.483333,min,Spot,30,1000124095,124097,
0.516667,min,Spot,32,1000124098,124098,
0.533333,min,Spot,33,1000124098,124099,
0.55,min,Spot,34,1000124098,124100,
4.3,min,Spot,259,1000124101,124101,
4.31667,min,Spot,260,1000124101,124102,
4.33333,min,Spot,261,1000124101,124103,
5.18333,min,Spot,312,1000124104,124104,
5.2,min,Spot,313,1000124104,124105,
5.21667,min,Spot,314,1000124104,124106,
5.23333,min,Spot,315,1000124104,124107,
5.25,min,Spot,316,1000124104,124108,
6.4,min,Spot,385,1000124109,124109,
6.41667,min,Spot,386,1000124109,124110,
6.43333,min,Spot,387,1000124109,124111,
6.15,min,Spot,370,1000124112,124112,
6.16667,min,Spot,371,1000124112,124113,
6.18333,min,Spot,372,1000124112,124114,
4.56667,min,Spot,275,1000124115,124115,
4.58333,min,Spot,276,1000124115,124116,
4.6,min,Spot,277,1000124115,124117,
4.61667,min,Spot,278,1000124115,124118,
4.63333,min,Spot,279,1000124115,124119,
2.76667,min,Spot,167,1000124120,124120,
2.78333,min,Spot,168,1000124120,124121,
