
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,TrackID,ID,
22.3764,µm,Spot,Image 1,1,1000004380,4380,
21.96,µm,Spot,Image 1,2,1000004380,4382,
22.3887,µm,Spot,Image 1,3,,4386,
21.7543,µm,Spot,Image 1,4,1000004387,4387,
21.664,µm,Spot,Image 1,5,1000004387,4388,
22.7799,µm,Spot,Image 1,6,1000004389,4389,
23.2139,µm,Spot,Image 1,7,1000004389,4390,
23.9471,µm,Spot,Image 1,8,1000004389,4391,
23.4995,µm,Spot,Image 1,9,1000004389,4392,
23.8675,µm,Spot,Image 1,10,1000004389,4393,
24.2358,µm,Spot,Image 1,11,1000004389,4394,
24.9985,µm,Spot,Image 1,12,1000004389,4395,
24.3241,µm,Spot,Image 1,13,1000004389,4396,
23.4411,µm,Spot,Image 1,14,1000004389,4397,
23.5335,µm,Spot,Image 1,15,1000004389,4398,
23.0754,µm,Spot,Image 1,16,1000004389,4399,
23.2315,µm,Spot,Image 1,17,1000004389,4400,
23.2978,µm,Spot,Image 1,18,1000004389,4401,
24.0778,µm,Spot,Image 1,19,1000004389,4402,
23.8829,µm,Spot,Image 1,20,1000004389,4403,
24.0222,µm,Spot,Image 1,21,1000004389,4404,
23.6323,µm,Spot,Image 1,22,1000004389,4405,
23.9781,µm,Spot,Image 1,23,1000004389,4406,
24.0477,µm,Spot,Image 1,24,1000004389,4407,
23.4761,µm,Spot,Image 1,25,1000004389,4408,
23.0153,µm,Spot,Image 1,26,1000004389,4409,
22.8458,µm,Spot,Image 1,27,1000004389,4410,
23.5897,µm,Spot,Image 1,28,1000004389,4411,
23.3145,µm,Spot,Image 1,29,1000004389,4412,
23.4256,µm,Spot,Image 1,30,1000004389,4413,
24.0556,µm,Spot,Image 1,31,1000004389,4414,
24.3872,µm,Spot,Image 1,32,1000004389,4415,
23.5721,µm,Spot,Image 1,33,1000004389,4416,
24.6354,µm,Spot,Image 1,34,1000004389,4417,
25.2748,µm,Spot,Image 1,35,1000004389,4418,
25.3032,µm,Spot,Image 1,36,1000004389,4419,
27.0255,µm,Spot,Image 1,37,1000004431,4431,
