
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID,
6.58029e+07,,Spot,1,Image 1,1,1000004380,4380,
6.68975e+07,,Spot,1,Image 1,2,1000004380,4382,
6.54543e+07,,Spot,1,Image 1,3,,4386,
6.63799e+07,,Spot,1,Image 1,4,1000004387,4387,
6.64156e+07,,Spot,1,Image 1,5,1000004387,4388,
6.90365e+07,,Spot,1,Image 1,6,1000004389,4389,
7.14887e+07,,Spot,1,Image 1,7,1000004389,4390,
7.31766e+07,,Spot,1,Image 1,8,1000004389,4391,
7.12147e+07,,Spot,1,Image 1,9,1000004389,4392,
7.17527e+07,,Spot,1,Image 1,10,1000004389,4393,
7.19493e+07,,Spot,1,Image 1,11,1000004389,4394,
7.25206e+07,,Spot,1,Image 1,12,1000004389,4395,
7.47174e+07,,Spot,1,Image 1,13,1000004389,4396,
7.55329e+07,,Spot,1,Image 1,14,1000004389,4397,
7.70704e+07,,Spot,1,Image 1,15,1000004389,4398,
7.65416e+07,,Spot,1,Image 1,16,1000004389,4399,
7.77258e+07,,Spot,1,Image 1,17,1000004389,4400,
7.85008e+07,,Spot,1,Image 1,18,1000004389,4401,
8.56327e+07,,Spot,1,Image 1,19,1000004389,4402,
7.9675e+07,,Spot,1,Image 1,20,1000004389,4403,
7.85192e+07,,Spot,1,Image 1,21,1000004389,4404,
7.63052e+07,,Spot,1,Image 1,22,1000004389,4405,
7.84087e+07,,Spot,1,Image 1,23,1000004389,4406,
7.89375e+07,,Spot,1,Image 1,24,1000004389,4407,
7.55987e+07,,Spot,1,Image 1,25,1000004389,4408,
7.27801e+07,,Spot,1,Image 1,26,1000004389,4409,
7.08172e+07,,Spot,1,Image 1,27,1000004389,4410,
7.41469e+07,,Spot,1,Image 1,28,1000004389,4411,
7.17933e+07,,Spot,1,Image 1,29,1000004389,4412,
7.1134e+07,,Spot,1,Image 1,30,1000004389,4413,
7.47884e+07,,Spot,1,Image 1,31,1000004389,4414,
7.6187e+07,,Spot,1,Image 1,32,1000004389,4415,
6.99556e+07,,Spot,1,Image 1,33,1000004389,4416,
7.63272e+07,,Spot,1,Image 1,34,1000004389,4417,
7.54645e+07,,Spot,1,Image 1,35,1000004389,4418,
7.38721e+07,,Spot,1,Image 1,36,1000004389,4419,
7.64115e+07,,Spot,1,Image 1,37,1000004431,4431,
7.58526e+07,,Spot,1,Image 1,38,1000004431,4432,
7.51264e+07,,Spot,1,Image 1,39,1000004431,4433,
7.56877e+07,,Spot,1,Image 1,40,1000004431,4434,
7.6846e+07,,Spot,1,Image 1,41,1000004431,4435,
7.69513e+07,,Spot,1,Image 1,42,1000004431,4436,
7.71698e+07,,Spot,1,Image 1,43,1000004431,4437,
7.44008e+07,,Spot,1,Image 1,44,1000004431,4438,
7.35247e+07,,Spot,1,Image 1,45,1000004431,4439,
7.18662e+07,,Spot,1,Image 1,46,1000004431,4440,
7.12938e+07,,Spot,1,Image 1,47,1000004431,4441,
7.09881e+07,,Spot,1,Image 1,48,1000004431,4442,
7.00617e+07,,Spot,1,Image 1,49,1000004431,4443,
7.23756e+07,,Spot,1,Image 1,50,1000004431,4444,
7.3643e+07,,Spot,1,Image 1,51,1000004431,4445,
7.42444e+07,,Spot,1,Image 1,52,1000004431,4446,
7.3968e+07,,Spot,1,Image 1,53,1000004431,4447,
7.38839e+07,,Spot,1,Image 1,54,1000004431,4448,
7.42924e+07,,Spot,1,Image 1,55,1000004431,4449,
7.46649e+07,,Spot,1,Image 1,56,1000004431,4450,
7.46288e+07,,Spot,1,Image 1,57,1000004431,4451,
7.32503e+07,,Spot,1,Image 1,58,1000004431,4452,
7.31269e+07,,Spot,1,Image 1,59,1000004431,4453,
7.36996e+07,,Spot,1,Image 1,60,1000004431,4454,
7.24522e+07,,Spot,1,Image 1,61,1000004431,4455,
7.35297e+07,,Spot,1,Image 1,62,1000004431,4456,
7.37028e+07,,Spot,1,Image 1,63,1000004431,4457,
7.38688e+07,,Spot,1,Image 1,64,1000004431,4458,
7.18925e+07,,Spot,1,Image 1,65,1000004431,4459,
7.22102e+07,,Spot,1,Image 1,66,1000004431,4460,
7.27751e+07,,Spot,1,Image 1,67,1000004431,4461,
7.17207e+07,,Spot,1,Image 1,68,1000004431,4462,
7.17535e+07,,Spot,1,Image 1,69,1000004431,4463,
7.21943e+07,,Spot,1,Image 1,70,1000004431,4464,
7.26771e+07,,Spot,1,Image 1,71,1000004431,4465,
7.14273e+07,,Spot,1,Image 1,72,1000004431,4466,
7.05095e+07,,Spot,1,Image 1,73,1000004431,4467,
7.12331e+07,,Spot,1,Image 1,74,1000004468,4468,
7.01632e+07,,Spot,1,Image 1,75,1000004468,4469,
6.9828e+07,,Spot,1,Image 1,76,1000004468,4470,
6.95909e+07,,Spot,1,Image 1,77,1000004468,4471,
6.89962e+07,,Spot,1,Image 1,78,1000004468,4472,
6.82302e+07,,Spot,1,Image 1,79,1000004468,4473,
6.73463e+07,,Spot,1,Image 1,80,1000004468,4474,
6.68015e+07,,Spot,1,Image 1,81,1000004468,4475,
6.53275e+07,,Spot,1,Image 1,82,1000004468,4476,
6.51632e+07,,Spot,1,Image 1,83,1000004468,4477,
6.63345e+07,,Spot,1,Image 1,84,1000004479,4479,
6.62172e+07,,Spot,1,Image 1,85,1000004479,4480,
6.58261e+07,,Spot,1,Image 1,86,1000004479,4481,
6.58818e+07,,Spot,1,Image 1,87,1000004479,4482,
6.48198e+07,,Spot,1,Image 1,88,1000004479,4483,
6.60459e+07,,Spot,1,Image 1,89,1000004479,4484,
6.5751e+07,,Spot,1,Image 1,90,1000004479,4485,
6.62897e+07,,Spot,1,Image 1,91,1000004479,4486,
6.56732e+07,,Spot,1,Image 1,92,1000004479,4487,
6.76846e+07,,Spot,1,Image 1,93,1000004479,4488,
6.79918e+07,,Spot,1,Image 1,94,1000004479,4489,
6.82028e+07,,Spot,1,Image 1,95,1000004479,4490,
6.87287e+07,,Spot,1,Image 1,96,1000004479,4491,
6.78198e+07,,Spot,1,Image 1,97,1000004479,4492,
6.72434e+07,,Spot,1,Image 1,98,1000004479,4493,
6.80818e+07,,Spot,1,Image 1,99,1000004479,4494,
6.90715e+07,,Spot,1,Image 1,100,1000004479,4495,
6.86803e+07,,Spot,1,Image 1,101,1000004496,4496,
6.89798e+07,,Spot,1,Image 1,102,1000004496,4497,
6.94271e+07,,Spot,1,Image 1,103,1000004496,4498,
6.92023e+07,,Spot,1,Image 1,104,1000004496,4499,
6.75548e+07,,Spot,1,Image 1,105,1000004496,4500,
6.9212e+07,,Spot,1,Image 1,106,1000004496,4501,
7.0791e+07,,Spot,1,Image 1,107,1000004496,4502,
7.19131e+07,,Spot,1,Image 1,108,1000004496,4503,
7.36072e+07,,Spot,1,Image 1,109,1000004496,4504,
7.49928e+07,,Spot,1,Image 1,110,1000004496,4505,
7.53285e+07,,Spot,1,Image 1,111,1000004496,4506,
7.32153e+07,,Spot,1,Image 1,112,1000004496,4507,
7.41958e+07,,Spot,1,Image 1,113,1000004496,4508,
7.44257e+07,,Spot,1,Image 1,114,1000004496,4509,
7.38081e+07,,Spot,1,Image 1,115,1000004496,4510,
7.36958e+07,,Spot,1,Image 1,116,1000004496,4511,
7.3894e+07,,Spot,1,Image 1,117,1000004496,4512,
7.58078e+07,,Spot,1,Image 1,118,1000004496,4513,
7.48479e+07,,Spot,1,Image 1,119,1000004496,4514,
7.63935e+07,,Spot,1,Image 1,120,1000004496,4515,
7.44339e+07,,Spot,1,Image 1,121,1000004496,4516,
7.33252e+07,,Spot,1,Image 1,122,1000004496,4517,
7.35819e+07,,Spot,1,Image 1,123,1000004496,4518,
7.35556e+07,,Spot,1,Image 1,124,1000004496,4519,
7.407e+07,,Spot,1,Image 1,125,1000004496,4520,
