
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,TrackID,ID,
52.6371,µm,Spot,Distance from Origin,1,1000004380,4380,
51.6732,µm,Spot,Distance from Origin,2,1000004380,4382,
53.4719,µm,Spot,Distance from Origin,3,,4386,
53.1535,µm,Spot,Distance from Origin,4,1000004387,4387,
53.7133,µm,Spot,Distance from Origin,5,1000004387,4388,
54.954,µm,Spot,Distance from Origin,6,1000004389,4389,
54.9105,µm,Spot,Distance from Origin,7,1000004389,4390,
55.2315,µm,Spot,Distance from Origin,8,1000004389,4391,
54.9578,µm,Spot,Distance from Origin,9,1000004389,4392,
55.057,µm,Spot,Distance from Origin,10,1000004389,4393,
55.2914,µm,Spot,Distance from Origin,11,1000004389,4394,
56.6639,µm,Spot,Distance from Origin,12,1000004389,4395,
57.4717,µm,Spot,Distance from Origin,13,1000004389,4396,
58.6005,µm,Spot,Distance from Origin,14,1000004389,4397,
59.1533,µm,Spot,Distance from Origin,15,1000004389,4398,
59.8099,µm,Spot,Distance from Origin,16,1000004389,4399,
59.9145,µm,Spot,Distance from Origin,17,1000004389,4400,
59.4379,µm,Spot,Distance from Origin,18,1000004389,4401,
58.5676,µm,Spot,Distance from Origin,19,1000004389,4402,
59.6236,µm,Spot,Distance from Origin,20,1000004389,4403,
59.6596,µm,Spot,Distance from Origin,21,1000004389,4404,
59.8324,µm,Spot,Distance from Origin,22,1000004389,4405,
59.8708,µm,Spot,Distance from Origin,23,1000004389,4406,
59.8261,µm,Spot,Distance from Origin,24,1000004389,4407,
60.1662,µm,Spot,Distance from Origin,25,1000004389,4408,
61.2955,µm,Spot,Distance from Origin,26,1000004389,4409,
61.5708,µm,Spot,Distance from Origin,27,1000004389,4410,
60.0429,µm,Spot,Distance from Origin,28,1000004389,4411,
60.5346,µm,Spot,Distance from Origin,29,1000004389,4412,
60.8566,µm,Spot,Distance from Origin,30,1000004389,4413,
59.9247,µm,Spot,Distance from Origin,31,1000004389,4414,
59.3218,µm,Spot,Distance from Origin,32,1000004389,4415,
61.5846,µm,Spot,Distance from Origin,33,1000004389,4416,
58.5692,µm,Spot,Distance from Origin,34,1000004389,4417,
57.5752,µm,Spot,Distance from Origin,35,1000004389,4418,
56.7912,µm,Spot,Distance from Origin,36,1000004389,4419,
58.08,µm,Spot,Distance from Origin,37,1000004431,4431,
58.8305,µm,Spot,Distance from Origin,38,1000004431,4432,
58.2556,µm,Spot,Distance from Origin,39,1000004431,4433,
58.4964,µm,Spot,Distance from Origin,40,1000004431,4434,
58.7363,µm,Spot,Distance from Origin,41,1000004431,4435,
58.3753,µm,Spot,Distance from Origin,42,1000004431,4436,
57.816,µm,Spot,Distance from Origin,43,1000004431,4437,
58.7683,µm,Spot,Distance from Origin,44,1000004431,4438,
59.2148,µm,Spot,Distance from Origin,45,1000004431,4439,
60.1435,µm,Spot,Distance from Origin,46,1000004431,4440,
59.6323,µm,Spot,Distance from Origin,47,1000004431,4441,
59.9383,µm,Spot,Distance from Origin,48,1000004431,4442,
60.2601,µm,Spot,Distance from Origin,49,1000004431,4443,
59.5957,µm,Spot,Distance from Origin,50,1000004431,4444,
58.9094,µm,Spot,Distance from Origin,51,1000004431,4445,
59.3927,µm,Spot,Distance from Origin,52,1000004431,4446,
59.3841,µm,Spot,Distance from Origin,53,1000004431,4447,
59.075,µm,Spot,Distance from Origin,54,1000004431,4448,
59.5822,µm,Spot,Distance from Origin,55,1000004431,4449,
58.3908,µm,Spot,Distance from Origin,56,1000004431,4450,
58.8302,µm,Spot,Distance from Origin,57,1000004431,4451,
58.2955,µm,Spot,Distance from Origin,58,1000004431,4452,
57.747,µm,Spot,Distance from Origin,59,1000004431,4453,
58.2879,µm,Spot,Distance from Origin,60,1000004431,4454,
57.7523,µm,Spot,Distance from Origin,61,1000004431,4455,
57.6635,µm,Spot,Distance from Origin,62,1000004431,4456,
57.2205,µm,Spot,Distance from Origin,63,1000004431,4457,
56.4211,µm,Spot,Distance from Origin,64,1000004431,4458,
56.7471,µm,Spot,Distance from Origin,65,1000004431,4459,
56.6593,µm,Spot,Distance from Origin,66,1000004431,4460,
55.7596,µm,Spot,Distance from Origin,67,1000004431,4461,
56.0391,µm,Spot,Distance from Origin,68,1000004431,4462,
55.22,µm,Spot,Distance from Origin,69,1000004431,4463,
55.174,µm,Spot,Distance from Origin,70,1000004431,4464,
55.5403,µm,Spot,Distance from Origin,71,1000004431,4465,
54.8979,µm,Spot,Distance from Origin,72,1000004431,4466,
