
Velocity Angle
 ==================== 
Velocity Angle X,Velocity Angle Y,Velocity Angle Z,Unit,Category,Collection,Time,TrackID,ID,
115.199,140.872,117.773,°,Spot,Velocity Angle,1,1000004380,4380,
115.199,140.872,117.773,°,Spot,Velocity Angle,2,1000004380,4382,
96.9221,46.9498,43.8856,°,Spot,Velocity Angle,4,1000004387,4387,
96.9221,46.9498,43.8856,°,Spot,Velocity Angle,5,1000004387,4388,
68.927,74.6566,153.487,°,Spot,Velocity Angle,6,1000004389,4389,
55.6362,74.9334,141.581,°,Spot,Velocity Angle,7,1000004389,4390,
63.4757,72.7869,147.608,°,Spot,Velocity Angle,8,1000004389,4391,
113.036,156.972,90.0027,°,Spot,Velocity Angle,9,1000004389,4392,
38.3733,76.4684,125.101,°,Spot,Velocity Angle,10,1000004389,4393,
50.8022,39.2005,90.0027,°,Spot,Velocity Angle,11,1000004389,4394,
57.3264,36.2621,76.0221,°,Spot,Velocity Angle,12,1000004389,4395,
62.0908,32.7418,74.2839,°,Spot,Velocity Angle,13,1000004389,4396,
22.118,67.8847,90.0027,°,Spot,Velocity Angle,14,1000004389,4397,
12.4987,77.5039,90.0027,°,Spot,Velocity Angle,15,1000004389,4398,
48.1455,68.6846,49.4537,°,Spot,Velocity Angle,16,1000004389,4399,
88.8116,112.391,157.582,°,Spot,Velocity Angle,17,1000004389,4400,
85.3698,111.326,158.136,°,Spot,Velocity Angle,18,1000004389,4401,
52.5654,125.701,57.4186,°,Spot,Velocity Angle,19,1000004389,4402,
91.9773,88.8232,2.30025,°,Spot,Velocity Angle,20,1000004389,4403,
118.413,68.2665,37.0791,°,Spot,Velocity Angle,21,1000004389,4404,
99.33,85.3978,10.4204,°,Spot,Velocity Angle,22,1000004389,4405,
41.8575,131.86,90.0027,°,Spot,Velocity Angle,23,1000004389,4406,
66.7863,51.2663,132.312,°,Spot,Velocity Angle,24,1000004389,4407,
86.8279,57.5486,32.6478,°,Spot,Velocity Angle,25,1000004389,4408,
88.7904,73.7375,16.3128,°,Spot,Velocity Angle,26,1000004389,4409,
118.297,114.428,141.027,°,Spot,Velocity Angle,27,1000004389,4410,
108.952,112.125,150.186,°,Spot,Velocity Angle,28,1000004389,4411,
70.6807,81.8518,21.0985,°,Spot,Velocity Angle,29,1000004389,4412,
76.5345,141.813,124.946,°,Spot,Velocity Angle,30,1000004389,4413,
98.773,120.299,148.201,°,Spot,Velocity Angle,31,1000004389,4414,
86.0207,79.8762,10.8966,°,Spot,Velocity Angle,32,1000004389,4415,
100.598,102.723,163.334,°,Spot,Velocity Angle,33,1000004389,4416,
94.3408,105.951,163.447,°,Spot,Velocity Angle,34,1000004389,4417,
90.8903,101.648,168.325,°,Spot,Velocity Angle,35,1000004389,4418,
97.834,90.999,172.11,°,Spot,Velocity Angle,36,1000004389,4419,
73.1414,52.2385,42.6586,°,Spot,Velocity Angle,37,1000004431,4431,
105.811,77.4027,20.4257,°,Spot,Velocity Angle,38,1000004431,4432,
135.225,128.184,109.74,°,Spot,Velocity Angle,39,1000004431,4433,
112.099,35.2819,64.0059,°,Spot,Velocity Angle,40,1000004431,4434,
90.0027,77.1404,167.143,°,Spot,Velocity Angle,41,1000004431,4435,
84.5306,147.905,121.521,°,Spot,Velocity Angle,42,1000004431,4436,
41.5925,101.934,50.8923,°,Spot,Velocity Angle,43,1000004431,4437,
46.9651,55.7177,62.2415,°,Spot,Velocity Angle,44,1000004431,4438,
46.774,47.4872,74.1899,°,Spot,Velocity Angle,45,1000004431,4439,
18.3724,72.8587,83.5952,°,Spot,Velocity Angle,46,1000004431,4440,
156.007,100.736,68.8068,°,Spot,Velocity Angle,47,1000004431,4441,
55.9002,39.4166,72.6644,°,Spot,Velocity Angle,48,1000004431,4442,
109.327,144.195,118.853,°,Spot,Velocity Angle,49,1000004431,4443,
121.887,137.429,115.014,°,Spot,Velocity Angle,50,1000004431,4444,
79.2314,157.028,69.96,°,Spot,Velocity Angle,51,1000004431,4445,
47.078,97.1025,43.8014,°,Spot,Velocity Angle,52,1000004431,4446,
77.9339,117.138,149.891,°,Spot,Velocity Angle,53,1000004431,4447,
54.2811,74.3379,139.97,°,Spot,Velocity Angle,54,1000004431,4448,
109.23,144.273,118.837,°,Spot,Velocity Angle,55,1000004431,4449,
136.081,125.205,67.3019,°,Spot,Velocity Angle,56,1000004431,4450,
67.0657,104.32,152.518,°,Spot,Velocity Angle,57,1000004431,4451,
81.857,126.197,142.612,°,Spot,Velocity Angle,58,1000004431,4452,
135.823,78.1292,48.2529,°,Spot,Velocity Angle,59,1000004431,4453,
138.998,65.8363,59.1529,°,Spot,Velocity Angle,60,1000004431,4454,
77.9833,117.14,149.912,°,Spot,Velocity Angle,61,1000004431,4455,
82.0103,121.503,147.275,°,Spot,Velocity Angle,62,1000004431,4456,
111.497,139.663,122.257,°,Spot,Velocity Angle,63,1000004431,4457,
102.719,155.51,110.573,°,Spot,Velocity Angle,64,1000004431,4458,
90.0027,23.5267,66.476,°,Spot,Velocity Angle,65,1000004431,4459,
117.824,126.368,131.017,°,Spot,Velocity Angle,66,1000004431,4460,
119.703,106.391,145.243,°,Spot,Velocity Angle,67,1000004431,4461,
90.0027,92.4001,177.608,°,Spot,Velocity Angle,68,1000004431,4462,
96.3193,127.983,141.312,°,Spot,Velocity Angle,69,1000004431,4463,
45.9216,70.9061,50.2429,°,Spot,Velocity Angle,70,1000004431,4464,
103.923,89.0312,166.05,°,Spot,Velocity Angle,71,1000004431,4465,
77.1193,108.035,157.579,°,Spot,Velocity Angle,72,1000004431,4466,
39.3773,91.5781,129.336,°,Spot,Velocity Angle,73,1000004431,4467,
68.9802,21.8492,95.6887,°,Spot,Velocity Angle,74,1000004468,4468,
76.3208,54.7689,38.5736,°,Spot,Velocity Angle,75,1000004468,4469,
65.9592,90.088,24.0436,°,Spot,Velocity Angle,76,1000004468,4470,
90.0027,34.5556,55.4471,°,Spot,Velocity Angle,77,1000004468,4471,
99.6536,19.5961,73.1158,°,Spot,Velocity Angle,78,1000004468,4472,
90.0027,8.37781,98.3804,°,Spot,Velocity Angle,79,1000004468,4473,
90.0027,50.5019,39.5008,°,Spot,Velocity Angle,80,1000004468,4474,
147.927,70.4306,65.6664,°,Spot,Velocity Angle,81,1000004468,4475,
137.435,131.329,98.4519,°,Spot,Velocity Angle,82,1000004468,4476,
49.3274,139.123,93.4343,°,Spot,Velocity Angle,83,1000004468,4477,
124.672,100.531,36.6891,°,Spot,Velocity Angle,84,1000004479,4479,
54.8316,138.976,71.6514,°,Spot,Velocity Angle,85,1000004479,4480,
