
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
-0.360001,-0.450035,0.00157547,µm,Spot,Displacement Delta,47,1000004431,4441,
0,0.376648,0.140896,µm,Spot,Displacement Delta,48,1000004431,4442,
0.360001,0.119415,0.0504532,µm,Spot,Displacement Delta,49,1000004431,4443,
-0.480003,-0.413509,-0.225433,µm,Spot,Displacement Delta,50,1000004431,4444,
-0.239998,-0.590302,-0.350899,µm,Spot,Displacement Delta,51,1000004431,4445,
0.360001,-0.000881195,0.570961,µm,Spot,Displacement Delta,52,1000004431,4446,
0.119999,-0.0862312,-0.0622482,µm,Spot,Displacement Delta,53,1000004431,4447,
0,-0.175529,-0.434227,µm,Spot,Displacement Delta,54,1000004431,4448,
0.599998,0.453007,-0.352638,µm,Spot,Displacement Delta,55,1000004431,4449,
-0.84,-1.04462,0.00115967,µm,Spot,Displacement Delta,56,1000004431,4450,
0,0.372353,0.448898,µm,Spot,Displacement Delta,57,1000004431,4451,
0.120003,-0.448502,-0.722069,µm,Spot,Displacement Delta,58,1000004431,4452,
0.119999,-0.551762,-0.623734,µm,Spot,Displacement Delta,59,1000004431,4453,
-0.360001,0.620617,0.846573,µm,Spot,Displacement Delta,60,1000004431,4454,
-0.239998,-0.295128,-0.438873,µm,Spot,Displacement Delta,61,1000004431,4455,
0.48,-0.230568,-0.558327,µm,Spot,Displacement Delta,62,1000004431,4456,
-0.360001,-0.220383,-0.167717,µm,Spot,Displacement Delta,63,1000004431,4457,
-0.119999,-0.77816,-0.531425,µm,Spot,Displacement Delta,64,1000004431,4458,
0,0.282055,0.339882,µm,Spot,Displacement Delta,65,1000004431,4459,
0,0.00920486,-0.213081,µm,Spot,Displacement Delta,66,1000004431,4460,
-0.48,-0.619011,-0.461853,µm,Spot,Displacement Delta,67,1000004431,4461,
0.119999,0.414005,-0.135078,µm,Spot,Displacement Delta,68,1000004431,4462,
-0.119999,-0.463745,-1.053,µm,Spot,Displacement Delta,69,1000004431,4463,
0,-0.207451,0.201698,µm,Spot,Displacement Delta,70,1000004431,4464,
0.239998,0.320316,0.0189438,µm,Spot,Displacement Delta,71,1000004431,4465,
-0.360001,-0.311859,-0.503059,µm,Spot,Displacement Delta,72,1000004431,4466,
0.600002,-0.0213394,-0.491966,µm,Spot,Displacement Delta,73,1000004431,4467,
0,0,0,µm,Spot,Displacement Delta,74,1000004468,4468,
0.239998,0.620975,-0.0662842,µm,Spot,Displacement Delta,75,1000004468,4469,
-0.119999,-0.328289,0.462936,µm,Spot,Displacement Delta,76,1000004468,4470,
0.239998,0.32785,-0.193954,µm,Spot,Displacement Delta,77,1000004468,4471,
-0.239998,0.538788,0.790794,µm,Spot,Displacement Delta,78,1000004468,4472,
0,0.809917,-0.374947,µm,Spot,Displacement Delta,79,1000004468,4473,
0,0.187931,0.227997,µm,Spot,Displacement Delta,80,1000004468,4474,
0,0.281582,0.341576,µm,Spot,Displacement Delta,81,1000004468,4475,
-0.599998,-0.0443802,-0.0497818,µm,Spot,Displacement Delta,82,1000004468,4476,
0.239998,-0.278408,-0.0220413,µm,Spot,Displacement Delta,83,1000004468,4477,
0,0,0,µm,Spot,Displacement Delta,84,1000004479,4479,
-0.373566,-0.119999,0.526628,µm,Spot,Displacement Delta,85,1000004479,4480,
1.38144,-1.2,0.0242558,µm,Spot,Displacement Delta,86,1000004479,4481,
-0.340279,-0.239998,-0.0239925,µm,Spot,Displacement Delta,87,1000004479,4482,
0.139862,-0.120003,-0.253143,µm,Spot,Displacement Delta,88,1000004479,4483,
-0.25457,-0.119999,-0.0242863,µm,Spot,Displacement Delta,89,1000004479,4484,
-0.735626,-0.119999,-0.234797,µm,Spot,Displacement Delta,90,1000004479,4485,
0.0548325,-0.240002,-0.256001,µm,Spot,Displacement Delta,91,1000004479,4486,
0.167458,-0.239998,0.0461388,µm,Spot,Displacement Delta,92,1000004479,4487,
0.564262,-0.240002,-0.183374,µm,Spot,Displacement Delta,93,1000004479,4488,
-0.675598,0.119999,-0.53867,µm,Spot,Displacement Delta,94,1000004479,4489,
-0.138214,0.120003,-0.604887,µm,Spot,Displacement Delta,95,1000004479,4490,
0.141281,0,0.164501,µm,Spot,Displacement Delta,96,1000004479,4491,
0.483383,0.119999,-0.224451,µm,Spot,Displacement Delta,97,1000004479,4492,
0.0320206,0.119999,-0.576778,µm,Spot,Displacement Delta,98,1000004479,4493,
-0.822792,-0.360001,-0.671724,µm,Spot,Displacement Delta,99,1000004479,4494,
0.167725,-0.119999,0.466871,µm,Spot,Displacement Delta,100,1000004479,4495,
0,0,0,µm,Spot,Displacement Delta,101,1000004496,4496,
-0.508049,0.239998,-0.097168,µm,Spot,Displacement Delta,102,1000004496,4497,
0.450272,-0.239998,0.375488,µm,Spot,Displacement Delta,103,1000004496,4498,
0.449219,0,0.354172,µm,Spot,Displacement Delta,104,1000004496,4499,
0.977531,0,0.288416,µm,Spot,Displacement Delta,105,1000004496,4500,
-0.305664,0,-0.188099,µm,Spot,Displacement Delta,106,1000004496,4501,
-0.36203,-0.360001,-0.309763,µm,Spot,Displacement Delta,107,1000004496,4502,
0.472206,0.119999,0.632353,µm,Spot,Displacement Delta,108,1000004496,4503,
-0.921669,-0.48,-0.526003,µm,Spot,Displacement Delta,109,1000004496,4504,
0.477043,0,0.215115,µm,Spot,Displacement Delta,110,1000004496,4505,
0.97419,0.240002,0.267508,µm,Spot,Displacement Delta,111,1000004496,4506,
0.197243,-0.240002,-0.0925922,µm,Spot,Displacement Delta,112,1000004496,4507,
0.111504,0.120003,-0.136089,µm,Spot,Displacement Delta,113,1000004496,4508,
0.689262,0.599998,0.335468,µm,Spot,Displacement Delta,114,1000004496,4509,
0.220001,0.360001,0.142576,µm,Spot,Displacement Delta,115,1000004496,4510,
-0.439888,0.119999,0.0657406,µm,Spot,Displacement Delta,116,1000004496,4511,
0.00279236,0.119999,-0.433554,µm,Spot,Displacement Delta,117,1000004496,4512,
0.379311,-0.119999,1.05342,µm,Spot,Displacement Delta,118,1000004496,4513,
-0.380478,0.240002,-0.640757,µm,Spot,Displacement Delta,119,1000004496,4514,
0.0805054,0,0.434713,µm,Spot,Displacement Delta,120,1000004496,4515,
-0.0793381,-0.120003,-0.847382,µm,Spot,Displacement Delta,121,1000004496,4516,
0.528564,0.720001,-0.12289,µm,Spot,Displacement Delta,122,1000004496,4517,
-1.10675,-0.720001,-0.388216,µm,Spot,Displacement Delta,123,1000004496,4518,
-0.723755,-0.119999,-0.241962,µm,Spot,Displacement Delta,124,1000004496,4519,
-0.813713,0.119999,0.151676,µm,Spot,Displacement Delta,125,1000004496,4520,
0.486313,0.600002,-0.260891,µm,Spot,Displacement Delta,126,1000004496,4521,
0.237175,0.719997,-0.305555,µm,Spot,Displacement Delta,127,1000004496,4522,
-1.01446,-0.239998,-0.136669,µm,Spot,Displacement Delta,128,1000004496,4523,
0.0288162,0,-0.137686,µm,Spot,Displacement Delta,129,1000004496,4524,
-0.75724,0.239998,-0.563808,µm,Spot,Displacement Delta,130,1000004496,4525,
-0.112549,0,-0.302883,µm,Spot,Displacement Delta,131,1000004496,4526,
0.375427,0.240002,-0.100946,µm,Spot,Displacement Delta,132,1000004496,4527,
0.57193,0.239998,-0.210131,µm,Spot,Displacement Delta,133,1000004496,4528,
-0.203796,-0.239998,0.126825,µm,Spot,Displacement Delta,134,1000004496,4529,
-0.334396,0.119999,-0.488544,µm,Spot,Displacement Delta,135,1000004496,4530,
0.445984,-0.119999,0.78997,µm,Spot,Displacement Delta,136,1000004496,4531,
-0.607162,-0.599998,-0.0505352,µm,Spot,Displacement Delta,137,1000004496,4532,
-0.787125,0.359997,-0.867254,µm,Spot,Displacement Delta,138,1000004496,4533,
0.538193,-0.119999,0.381395,µm,Spot,Displacement Delta,139,1000004496,4534,
-0.395813,0.119999,-0.215357,µm,Spot,Displacement Delta,140,1000004496,4535,
-0.343491,0,-0.0554314,µm,Spot,Displacement Delta,141,1000004496,4536,
0.466599,-0.84,0.710533,µm,Spot,Displacement Delta,142,1000004496,4537,
0.222214,-0.359997,0.206171,µm,Spot,Displacement Delta,143,1000004496,4538,
-0.14212,0,-0.166119,µm,Spot,Displacement Delta,144,1000004496,4539,
1.19919,0.239998,-0.684259,µm,Spot,Displacement Delta,145,1000004496,4540,
-0.284958,0,0.525085,µm,Spot,Displacement Delta,146,1000004496,4541,
0.769669,0.600002,0.0783901,µm,Spot,Displacement Delta,147,1000004496,4542,
-0.00750732,-0.480003,0.0345249,µm,Spot,Displacement Delta,148,1000004496,4543,
-0.402199,-0.84,-0.144951,µm,Spot,Displacement Delta,149,1000004496,4544,
0.140297,0,0.1656,µm,Spot,Displacement Delta,150,1000004496,4545,
0.112457,-0.119999,-0.116165,µm,Spot,Displacement Delta,151,1000004496,4546,
-1.19405,-1.2,-0.103439,µm,Spot,Displacement Delta,152,1000004496,4547,
1.04934,0.600002,0.411692,µm,Spot,Displacement Delta,153,1000004496,4548,
0.19706,0.360001,0.290686,µm,Spot,Displacement Delta,154,1000004496,4549,
0.50515,0,0.0796165,µm,Spot,Displacement Delta,155,1000004496,4550,
-0.702438,-0.600002,-0.352283,µm,Spot,Displacement Delta,156,1000004496,4551,
-1.82493,-1.2,0.38455,µm,Spot,Displacement Delta,157,1000004496,4552,
0.941231,1.2,0.486225,µm,Spot,Displacement Delta,158,1000004496,4553,
0.567513,0.120003,0.22154,µm,Spot,Displacement Delta,159,1000004496,4554,
-0.0266113,-0.600002,-0.243973,µm,Spot,Displacement Delta,160,1000004496,4555,
-0.141205,0,-0.166378,µm,Spot,Displacement Delta,161,1000004496,4556,
0.337753,0.119999,0.475546,µm,Spot,Displacement Delta,162,1000004496,4557,
0.450165,0,0.356585,µm,Spot,Displacement Delta,163,1000004496,4558,
-0.397995,-0.119999,0.670702,µm,Spot,Displacement Delta,164,1000004496,4559,
1.04449,-0.48,0.0524521,µm,Spot,Displacement Delta,165,1000004496,4560,
-3.42466,-2.04,-0.628523,µm,Spot,Displacement Delta,166,1000004496,4561,
-0.88121,0,0.759714,µm,Spot,Displacement Delta,167,1000004496,4562,
0.523056,0.120003,0.50979,µm,Spot,Displacement Delta,168,1000004496,4563,
0.516129,0.239998,0.937017,µm,Spot,Displacement Delta,169,1000004496,4564,
-0.118912,0,0.573805,µm,Spot,Displacement Delta,170,1000004496,4565,
0.691284,0.240002,0.0698547,µm,Spot,Displacement Delta,171,1000004496,4566,
1.95712,1.32,-0.732351,µm,Spot,Displacement Delta,172,1000004496,4567,
0.424255,0,-0.372658,µm,Spot,Displacement Delta,173,1000004496,4568,
-0.876846,0.239998,-0.00271606,µm,Spot,Displacement Delta,174,1000004496,4569,
0.564873,0.240002,-0.230215,µm,Spot,Displacement Delta,175,1000004496,4570,
-0.22506,1.08,-0.274843,µm,Spot,Displacement Delta,176,1000004496,4571,
0.45871,0.960003,-0.590052,µm,Spot,Displacement Delta,177,1000004496,4572,
-0.0435104,0.84,-0.221849,µm,Spot,Displacement Delta,178,1000004496,4573,
0.106689,-0.360001,-0.0945721,µm,Spot,Displacement Delta,179,1000004496,4574,
1.56714,0.959999,-0.129734,µm,Spot,Displacement Delta,180,1000004496,4575,
-0.392975,0.84,-0.130217,µm,Spot,Displacement Delta,181,1000004496,4576,
0.0654755,1.2,-0.230381,µm,Spot,Displacement Delta,182,1000004496,4577,
-0.83503,-0.240002,-0.105776,µm,Spot,Displacement Delta,183,1000004496,4578,
-0.871407,-0.239998,0.0288353,µm,Spot,Displacement Delta,184,1000004496,4579,
0.84771,-0.480003,0.02808,µm,Spot,Displacement Delta,185,1000004496,4580,
-0.150284,-0.359997,0.288059,µm,Spot,Displacement Delta,186,1000004496,4581,
1.3438,0.719997,0.139011,µm,Spot,Displacement Delta,187,1000004496,4582,
-0.115303,-0.239998,-0.274532,µm,Spot,Displacement Delta,188,1000004496,4583,
-0.461952,-0.84,0.14085,µm,Spot,Displacement Delta,189,1000004496,4584,
0.834549,0.48,0.0845299,µm,Spot,Displacement Delta,190,1000004496,4585,
-0.351189,0.119999,-0.341106,µm,Spot,Displacement Delta,191,1000004496,4586,
-0.0106049,-2.16,0.037281,µm,Spot,Displacement Delta,192,1000004496,4587,
0.876228,-0.239998,-0.127542,µm,Spot,Displacement Delta,193,1000004496,4588,
-0.380173,-0.600002,-0.998358,µm,Spot,Displacement Delta,194,1000004496,4589,
-0.217506,0.720001,0.192827,µm,Spot,Displacement Delta,195,1000004496,4590,
-0.325035,0.48,-0.0881023,µm,Spot,Displacement Delta,196,1000004496,4591,
0,0,0,µm,Spot,Displacement Delta,198,1000004791,4791,
-0.757294,-0.959999,0.379871,µm,Spot,Displacement Delta,199,1000004791,4792,
0.0353851,0.720001,-0.192759,µm,Spot,Displacement Delta,200,1000004791,4793,
0.201172,0.48,-0.146931,µm,Spot,Displacement Delta,201,1000004791,4794,
0.100708,-0.84,-0.0602875,µm,Spot,Displacement Delta,202,1000004791,4795,
0.247482,-0.119999,0.0482235,µm,Spot,Displacement Delta,203,1000004791,4796,
0.192009,-0.240002,-0.0925541,µm,Spot,Displacement Delta,204,1000004791,4797,
-0.198875,-0.240002,0.97777,µm,Spot,Displacement Delta,205,1000004791,4798,
0.0550308,0.120003,0.140038,µm,Spot,Displacement Delta,206,1000004791,4799,
0.169456,0.360001,-0.426859,µm,Spot,Displacement Delta,207,1000004791,4800,
-0.257835,-1.2,1.33535,µm,Spot,Displacement Delta,208,1000004791,4801,
-0.110535,-0.720001,0.617424,µm,Spot,Displacement Delta,209,1000004791,4802,
0.0823288,0.119999,0.00107193,µm,Spot,Displacement Delta,210,1000004791,4803,
-0.567741,0.960003,-0.311392,µm,Spot,Displacement Delta,211,1000004791,4804,
0.0301361,-0.600002,0.207674,µm,Spot,Displacement Delta,212,1000004791,4805,
-0.151131,0.720001,-0.0926094,µm,Spot,Displacement Delta,213,1000004791,4806,
0.0770645,-0.119999,0.163378,µm,Spot,Displacement Delta,214,1000004791,4807,
-0.36734,-0.48,0.149731,µm,Spot,Displacement Delta,215,1000004791,4808,
0.3116,-0.480003,0.658396,µm,Spot,Displacement Delta,216,1000004791,4809,
-0.308739,-0.119999,0.693542,µm,Spot,Displacement Delta,217,1000004791,4810,
-1.27791,-0.84,1.11104,µm,Spot,Displacement Delta,218,1000004791,4811,
0.93412,0.84,-0.862707,µm,Spot,Displacement Delta,219,1000004791,4812,
-0.533943,0,-0.490107,µm,Spot,Displacement Delta,220,1000004791,4813,
-0.467766,-0.84,1.78008,µm,Spot,Displacement Delta,221,1000004791,4814,
-1.21227,-1.2,1.63563,µm,Spot,Displacement Delta,222,1000004791,4815,
0.00741577,-0.959999,1.46047,µm,Spot,Displacement Delta,223,1000004791,4816,
-0.822929,-0.720001,1.36684,µm,Spot,Displacement Delta,224,1000004791,4817,
0.0443344,0.119999,1.02867,µm,Spot,Displacement Delta,225,1000004791,4818,
-1.33929,-0.119999,1.10371,µm,Spot,Displacement Delta,226,1000004791,4819,
0.0321884,0.600002,0.350975,µm,Spot,Displacement Delta,227,1000004791,4820,
0.574226,0.959999,-0.116844,µm,Spot,Displacement Delta,228,1000004791,4821,
0.161568,0.119999,0.288612,µm,Spot,Displacement Delta,229,1000004791,4822,
0.0304337,0.360001,-1.24033,µm,Spot,Displacement Delta,230,1000004791,4823,
-0.0163498,0,-0.886646,µm,Spot,Displacement Delta,231,1000004791,4824,
-0.922363,-0.84,-0.393366,µm,Spot,Displacement Delta,232,1000004791,4825,
0.204735,-0.719997,-0.168941,µm,Spot,Displacement Delta,233,1000004791,4826,
0.469505,0.719997,-0.0684776,µm,Spot,Displacement Delta,234,1000004791,4827,
0.32415,0.48,-0.783216,µm,Spot,Displacement Delta,235,1000004791,4828,
0.403542,0,-0.552643,µm,Spot,Displacement Delta,236,1000004791,4829,
0.0531845,1.2,-0.16861,µm,Spot,Displacement Delta,237,1000004791,4830,
0.102318,-0.119999,0.0269966,µm,Spot,Displacement Delta,238,1000004791,4831,
-0.361397,-0.959999,-1.22124,µm,Spot,Displacement Delta,239,1000004791,4832,
1.43794,1.44,-1.35916,µm,Spot,Displacement Delta,240,1000004791,4833,
0.0926819,0.720001,-0.659235,µm,Spot,Displacement Delta,241,1000004791,4834,
0.499084,-0.360001,-0.190958,µm,Spot,Displacement Delta,242,1000004791,4835,
-0.258339,-0.360001,-0.273338,µm,Spot,Displacement Delta,243,1000004791,4836,
0,0,0,µm,Spot,Displacement Delta,246,1000004839,4839,
0.239998,-0.213566,-0.442261,µm,Spot,Displacement Delta,247,1000004839,4840,
-1.44,-0.0151558,-0.582886,µm,Spot,Displacement Delta,248,1000004839,4841,
0.959999,0.36261,-0.467545,µm,Spot,Displacement Delta,249,1000004839,4842,
-1.2,-0.238541,-1.91588,µm,Spot,Displacement Delta,250,1000004839,4843,
-0.600002,-0.215805,0.619553,µm,Spot,Displacement Delta,251,1000004839,4844,
-0.48,-0.697243,-0.443604,µm,Spot,Displacement Delta,252,1000004839,4845,
-0.360001,-0.702549,-0.332779,µm,Spot,Displacement Delta,253,1000004839,4846,
-0.119999,-0.380993,-0.375046,µm,Spot,Displacement Delta,254,1000004839,4847,
-0.119999,-0.0788422,-0.903778,µm,Spot,Displacement Delta,255,1000004839,4848,
0,0,0,µm,Spot,Displacement Delta,257,1000004850,4850,
-0.412827,-0.288902,1.91714,µm,Spot,Displacement Delta,258,1000004850,4851,
0.414524,-0.094532,0.539999,µm,Spot,Displacement Delta,259,1000004850,4852,
-0.736843,0.279053,-0.539999,µm,Spot,Displacement Delta,260,1000004850,4853,
0.553783,-0.00553131,0.539999,µm,Spot,Displacement Delta,261,1000004850,4854,
0.0229759,-0.476959,0,µm,Spot,Displacement Delta,262,1000004850,4855,
0.320324,0.180698,-0.539999,µm,Spot,Displacement Delta,263,1000004850,4856,
0.159863,0.429523,0.539999,µm,Spot,Displacement Delta,264,1000004850,4857,
-0.0908623,0.505699,-0.539999,µm,Spot,Displacement Delta,265,1000004850,4858,
0.611355,-0.467827,-0.539999,µm,Spot,Displacement Delta,266,1000004850,4859,
0,0,0,µm,Spot,Displacement Delta,271,1000004864,4864,
-0.393669,-0.120003,0.251514,µm,Spot,Displacement Delta,272,1000004864,4865,
-0.64872,0.720001,0.136875,µm,Spot,Displacement Delta,273,1000004864,4866,
-1.13813,2.52,0.316078,µm,Spot,Displacement Delta,274,1000004864,4867,
0.775749,-0.720001,0.877029,µm,Spot,Displacement Delta,275,1000004864,4868,
-0.156563,-0.119999,-0.288843,µm,Spot,Displacement Delta,276,1000004864,4869,
0.443359,-0.720001,0.129671,µm,Spot,Displacement Delta,277,1000004864,4870,
-0.180351,-0.48,-0.111261,µm,Spot,Displacement Delta,278,1000004864,4871,
0,0,0,µm,Spot,Displacement Delta,280,1000004873,4873,
-0.49868,-0.48,-0.00378799,µm,Spot,Displacement Delta,281,1000004873,4874,
0.349236,0.120003,0.0265427,µm,Spot,Displacement Delta,282,1000004873,4875,
-0.159317,0.599998,0.626331,µm,Spot,Displacement Delta,283,1000004873,4876,
0.0710983,-0.240002,-0.106804,µm,Spot,Displacement Delta,284,1000004873,4877,
-0.166428,-0.359997,-0.834026,µm,Spot,Displacement Delta,285,1000004873,4878,
-0.0196686,0.719997,0.0615845,µm,Spot,Displacement Delta,286,1000004873,4879,
0.274315,-0.719997,0.252913,µm,Spot,Displacement Delta,287,1000004873,4880,
-0.675674,-1.44,-1.36069,µm,Spot,Displacement Delta,288,1000004873,4881,
-0.476898,0,0.0875034,µm,Spot,Displacement Delta,289,1000004873,4882,
0.478767,-0.360001,-0.0509033,µm,Spot,Displacement Delta,290,1000004873,4883,
0.303535,0.84,0.238604,µm,Spot,Displacement Delta,291,1000004873,4884,
0.076828,0.600002,0.0903473,µm,Spot,Displacement Delta,292,1000004873,4885,
-0.0776062,-0.240002,-0.127495,µm,Spot,Displacement Delta,293,1000004873,4886,
0.0842285,-0.360001,0.47781,µm,Spot,Displacement Delta,294,1000004873,4887,
-0.552307,-0.239998,-0.0390816,µm,Spot,Displacement Delta,295,1000004873,4888,
-0.842613,-0.720001,-0.458012,µm,Spot,Displacement Delta,296,1000004873,4889,
0.845589,0,0.534523,µm,Spot,Displacement Delta,297,1000004873,4890,
0.0450668,0,-0.284313,µm,Spot,Displacement Delta,298,1000004873,4891,
0,0,0,µm,Spot,Displacement Delta,299,1000004892,4892,
-0.725098,-0.360001,0.588049,µm,Spot,Displacement Delta,300,1000004892,4893,
0.220482,0.239998,-0.30151,µm,Spot,Displacement Delta,301,1000004892,4894,
-0.220482,-0.239998,0.301512,µm,Spot,Displacement Delta,302,1000004892,4895,
-0.1898,0.360001,0.336637,µm,Spot,Displacement Delta,303,1000004892,4896,
0.115002,0,-0.570156,µm,Spot,Displacement Delta,304,1000004892,4897,
0.486237,0.119999,-0.226162,µm,Spot,Displacement Delta,305,1000004892,4898,
-0.519592,0.119999,0.467873,µm,Spot,Displacement Delta,306,1000004892,4899,
0.341949,0.360001,-0.153967,µm,Spot,Displacement Delta,307,1000004892,4900,
0.316872,0.119999,-0.110437,µm,Spot,Displacement Delta,308,1000004892,4901,
-0.309998,0.240002,0.187222,µm,Spot,Displacement Delta,309,1000004892,4902,
0.194981,0,-0.256449,µm,Spot,Displacement Delta,310,1000004892,4903,
-0.0801888,-0.240002,0.326117,µm,Spot,Displacement Delta,311,1000004892,4904,
0.350601,0.48,-0.175465,µm,Spot,Displacement Delta,312,1000004892,4905,
0.259079,-0.48,-0.00242615,µm,Spot,Displacement Delta,313,1000004892,4906,
-0.471947,-0.599998,0.0283089,µm,Spot,Displacement Delta,314,1000004892,4907,
0.0285454,0,-0.142164,µm,Spot,Displacement Delta,315,1000004892,4908,
-0.610844,-0.84,-0.100538,µm,Spot,Displacement Delta,316,1000004892,4909,
0.269424,-0.360001,0.717762,µm,Spot,Displacement Delta,317,1000004892,4910,
0.07547,0.48,-0.229889,µm,Spot,Displacement Delta,318,1000004892,4911,
0.110977,0,0.169674,µm,Spot,Displacement Delta,319,1000004892,4912,
0.173958,0.360001,-0.0386791,µm,Spot,Displacement Delta,320,1000004892,4913,
-0.209686,0.119999,-0.35977,µm,Spot,Displacement Delta,321,1000004892,4914,
0.640236,0.600002,-0.143326,µm,Spot,Displacement Delta,322,1000004892,4915,
-0.166714,0,0.115322,µm,Spot,Displacement Delta,323,1000004892,4916,
0,0,0,µm,Spot,Displacement Delta,324,1000004892,4917,
-0.202541,0.48,-0.279861,µm,Spot,Displacement Delta,325,1000004892,4918,
0.0114708,0.119999,-0.0213242,µm,Spot,Displacement Delta,326,1000004892,4919,
-0.0174484,-0.48,-0.0562553,µm,Spot,Displacement Delta,327,1000004892,4920,
0.366093,0.360001,-0.293087,µm,Spot,Displacement Delta,328,1000004892,4921,
-0.247337,0,-0.193771,µm,Spot,Displacement Delta,329,1000004892,4922,
0.114624,-0.240002,0.0679436,µm,Spot,Displacement Delta,330,1000004892,4923,
0.179539,-0.119999,0.497807,µm,Spot,Displacement Delta,331,1000004892,4924,
-0.346115,0.119999,-0.383051,µm,Spot,Displacement Delta,332,1000004892,4925,
0.184742,0.48,-0.0570984,µm,Spot,Displacement Delta,333,1000004892,4926,
-0.137646,0,-0.0263538,µm,Spot,Displacement Delta,334,1000004892,4927,
0.19426,0,-0.254963,µm,Spot,Displacement Delta,335,1000004892,4928,
0.143726,0.360001,0.104649,µm,Spot,Displacement Delta,336,1000004892,4929,
0.03965,0.120003,-0.160866,µm,Spot,Displacement Delta,337,1000004892,4930,
-0.011467,-0.120003,0.0206547,µm,Spot,Displacement Delta,338,1000004892,4931,
0.103539,0.240002,0.264872,µm,Spot,Displacement Delta,339,1000004892,4932,
-0.102333,0.360001,-0.0889511,µm,Spot,Displacement Delta,340,1000004892,4933,
-0.120079,-0.120003,-0.145031,µm,Spot,Displacement Delta,341,1000004892,4934,
-0.113213,0.240002,-0.0676746,µm,Spot,Displacement Delta,342,1000004892,4935,
